Temperature (C) ,Detuning (GHz) ,Laser Power (uW) ,Cost filtered (V/nT),Cost unfiltered (V/nT),Loop,Run_number,C(1D),A(1D),G(1D),By(1D),Error C(1D),Error A(1D),Error G(1D),Error By(1D),G1(2D),G2(2D),C(2D),A(2D),Bx(2D),Bz(2D),Error G1(2D),Error G2(2D),Error C(2D),Error A(2D),Error Bx(2D),Error Bz(2D),NA
86,12,907,0.000054,0.000054,8,144,1.788734,0.010213,189.497617,19.103547,0.000217,0.000439,15.755991,7.94607,2649.057514,3644.038053,-1.878227,-0.08549,-5.491354,176.982886,2045.884252,2855.210236,0.131175,0.131197,11.08594,18.65637,NA
85,12,907,0.000094,0.000094,8,145,1.796051,0.007854,83.439212,14.729667,0.000122,0.000523,9.019978,5.540736,2371.730119,2778.79612,-1.846562,-0.045666,-12.996274,6.965398,1231.809762,1457.201644,0.046096,0.04613,11.288611,13.905337,NA
84,12,907,0.000066,0.000066,8,146,1.799894,0.00784,119.462948,-18.601189,0.000153,0.000486,12.760647,7.366883,2157.686619,1921.370662,-1.827451,-0.022376,-26.007433,-42.919366,423.637016,380.131729,0.008028,0.008051,11.384487,11.797804,NA
85,12,907,0.000045,0.000045,8,148,1.795569,0.008631,190.613498,-25.066781,0.000266,0.000534,22.841067,11.494451,855.255966,1309.636819,-1.810645,-0.011053,-7.883691,-183.38628,184.755317,240.216104,0.003584,0.003631,11.724981,21.840282,NA
101,11,881,0.000066,0.000066,8,149,1.395222,0.017667,269.388403,31.365776,0.000377,0.000518,16.784671,7.167912,1257.165913,1264.097155,-1.413676,-0.020012,-21.102231,191.149698,516.65714,420.496591,0.011005,0.011188,34.956708,47.207962,NA
110,10,1007,0.000096,0.000096,8,151,1.147322,0.030035,313.240355,130.903562,0.000993,0.001192,26.679146,10.541061,1886.043448,3980.994981,-1.411662,-0.251045,-11.769666,220.046771,3862.744728,8135.556533,1.013697,1.01383,15.508929,42.093528,NA
106,12,997,0.000246,0.000246,8,152,1.377756,0.017138,69.766858,-3.193206,0.00046,0.002237,14.352641,9.22072,139918.6767,128660.2587,-192.363159,-190.974749,-1.202056,-17.218638,NaN,NaN,NaN,NaN,22.441198,20.67833,NA
84,12,881,0.000058,0.000058,8,153,1.752582,0.007469,128.149445,-21.575261,0.000218,0.00065,19.515643,11.086657,1078.259498,1165.095225,-1.766031,-0.008406,3.006867,-154.292926,177.40807,150.230961,0.00178,0.001824,12.606394,17.666962,NA
85,10,1142,0.000108,0.000108,8,155,2.196955,0.013465,125.049903,-19.825879,0.000322,0.00098,15.835301,9.047907,1716.588561,1761.868419,-2.235644,-0.030393,-9.512493,-171.037754,280.431797,281.090312,0.008715,0.008743,10.883042,14.328661,NA
106,11,997,0.000014,0.000014,8,156,1.351081,0.017715,1280.398135,-459.387026,0.001489,0.001423,106.311588,15.331816,-82.413907,2578.267956,-1.434473,-0.061747,-16.150638,-6729.939473,208.201269,1318.222363,0.081212,0.09251,13.308398,10664.35431,NA
114,14,1174,0.000276,0.000276,8,157,1.351536,0.032158,116.635581,37.543996,0.000224,0.000725,4.508793,2.617218,11046.92026,14997.51859,-5.552034,-4.188516,-9.002422,69.304405,167942.3886,228138.7061,127.274791,127.274894,10.929604,15.529013,NA
86,11,1007,0.000102,0.000102,8,158,1.937382,0.01016,99.999996,0,0.000163,0.000602,9.87988,0.256093,2868.612005,3150.899333,-2.022578,-0.081014,-6.509473,-112.457192,1344.928206,1511.530109,0.075193,0.075217,10.32976,12.985667,NA
86,11,877,0.000117,0.000117,8,160,1.723198,0.008155,69.989392,1.742358,0.000115,0.000557,7.536122,4.845883,1115.299278,1670.08347,-1.745558,-0.018649,6.171302,-34.224692,392.715087,544.777349,0.011257,0.011322,12.416614,20.046554,NA
85,12,907,0.000128,0.000128,9,162,1.795009,0.009145,71.693607,-6.427624,0.000116,0.000556,6.904265,4.380644,1912.311188,1750.610763,-1.819544,-0.020237,-1.579444,-64.802462,332.868678,299.575941,0.006187,0.006214,11.07182,12.16245,NA
85,12,907,0.000089,0.000089,9,163,1.801688,0.008617,96.859102,-6.149915,0.00017,0.000646,12.040004,7.246866,640.029768,1152.88411,-1.814399,-0.008152,9.015658,31.59112,185.988236,261.19463,0.003261,0.003333,11.737266,22.371857,NA
84,12,907,0.000075,0.000075,9,164,1.800878,0.006774,89.928427,-6.757896,0.000137,0.00055,11.969823,7.297936,1153.199102,1428.493792,-1.818072,-0.012556,0.382959,-118.179563,237.26227,263.210842,0.004088,0.004131,11.899125,17.690958,NA
110,16,1007,0.00004,0.00004,9,165,1.284599,0.016752,415.563509,170.705772,0.000557,0.00055,27.795782,9.064686,1209.424352,1940.52664,-1.324024,-0.035973,-9.280099,336.897753,358.822478,583.865258,0.020183,0.020217,14.544047,35.369107,NA
110,10,978,0.000318,0.000318,9,166,1.121911,0.025536,80.34001,2.966699,0.000172,0.000754,3.81637,2.377527,2665.398089,3424.898988,-1.32652,-0.188768,-0.741412,-22.380618,2947.104748,3806.439564,0.40985,0.409981,14.591012,19.393997,NA
84,12,852,0.000086,0.000086,9,167,1.70187,0.007583,88.32749,11.617486,0.00012,0.000492,9.374893,5.722778,1243.958091,1847.118087,-1.723935,-0.01797,-4.324191,54.76454,487.225529,687.303435,0.012523,0.012571,12.429466,19.975971,NA
85,12,1007,0.000072,0.000072,9,168,1.975291,0.011229,155.783995,11.005317,0.000192,0.000473,12.03802,6.488098,2702.7935,2832.307662,-2.033554,-0.054971,-3.81213,77.533458,1227.211342,1316.669013,0.04902,0.049047,11.998304,13.983351,NA
86,11,1007,0.00019,0.00019,9,169,1.93231,0.01217,64.144043,-4.793917,0.00015,0.000772,6.344711,4.153661,1619.656038,1574.320871,-1.960776,-0.022299,1.802144,-52.085815,266.888425,245.536056,0.006123,0.006169,10.679103,12.456611,NA
110,10,1007,0.000077,0.000077,9,170,1.151246,0.030578,398.503617,143.940984,0.000508,0.000509,13.747017,4.570197,1182.733596,1856.076617,-1.215521,-0.060603,-11.923612,312.972873,348.112471,544.769567,0.032999,0.033071,14.879911,33.977209,NA
85,10,1142,0.000175,0.000175,9,171,2.188677,0.0152,86.897299,-8.65938,0.000185,0.000766,7.134689,4.371731,1171.601882,1255.873861,-2.211784,-0.017099,-3.054094,-80.476502,168.086932,151.356064,0.003476,0.003543,9.966265,13.196581,NA
84,14,852,0.000038,0.000038,9,172,1.656746,0.006306,166.353957,-23.947059,0.000139,0.000322,15.853847,8.371545,2470.172487,1641.059063,-1.669673,-0.010399,-6.707618,-94.032061,355.571648,217.823274,0.002323,0.002331,14.309652,12.797548,NA
86,12,1007,0.000079,0.000079,9,174,1.968475,0.011146,140.504881,-3.386446,0.000228,0.000623,14.029315,7.786068,875.363955,2081.011585,-2.006739,-0.030864,-6.48325,-195.290847,515.618701,1157.131418,0.033086,0.033146,11.311137,32.371232,NA
125,12,1017,0.000247,0.000247,9,175,0.842689,0.034243,138.786978,91.039911,0.000207,0.000573,4.130746,2.303053,1172.075148,2197.425565,-0.916709,-0.066254,-6.131889,99.858538,690.978734,1240.436598,0.071941,0.072066,11.50199,23.44427,NA
84,11,852,0.000081,0.000081,9,176,1.678265,0.007643,94.75321,-2.798954,0.000112,0.000433,8.872886,5.363622,1471.472697,1333.361465,-1.692535,-0.011476,9.41424,31.92969,215.751844,170.258243,0.002456,0.002494,11.348199,12.965159,NA
86,10,1008,0.000082,0.000082,9,178,1.919797,0.014189,173.582151,-7.042759,0.000207,0.000459,10.600897,5.517978,1104.621907,1222.342922,-1.941707,-0.014669,-10.124392,-230.747405,166.126031,145.406417,0.002886,0.002938,12.476595,18.723719,NA
114,14,1174,0.00027,0.00027,9,179,1.353779,0.032556,120.690293,29.753156,0.000286,0.000898,5.753195,3.314228,1252.303679,2170.320049,-1.455806,-0.092593,-5.115009,53.027941,642.630477,1067.888157,0.087349,0.087518,10.539149,19.195666,NA
85,11,1007,0.000106,0.000106,9,180,1.944438,0.011525,108.594515,-12.814894,0.000146,0.000503,8.027207,4.727342,2056.255399,1837.606132,-1.977188,-0.026495,-1.566838,-160.602477,360.786228,318.768671,0.008214,0.008231,12.992991,15.06274,NA
86,10,1008,0.000156,0.000156,10,181,1.924747,0.012005,77.038905,-3.123198,0.000163,0.000737,7.559867,4.748627,1066.667428,1255.389886,-1.943806,-0.014871,-11.158789,-21.323541,202.091458,200.637328,0.004069,0.004148,11.479905,15.893305,NA
86,12,852,0.000103,0.000103,10,182,1.690806,0.007423,72.361257,-6.416396,0.000126,0.0006,9.275102,5.874551,1120.449066,1227.519374,-1.705042,-0.00945,-16.42771,-47.352568,228.680999,208.335522,0.002701,0.002759,13.654694,18.141638,NA
84,12,852,0.000119,0.000119,10,183,1.711977,0.006447,54.375477,-11.050232,0.000165,0.000967,12.639978,8.055375,2380.640181,1516.299085,-1.726687,-0.012494,-2.980975,-53.763362,301.52381,169.811829,0.002292,0.002307,13.03541,11.363857,NA
84,10,880,0.00012,0.00012,10,184,1.715428,0.009984,83.088285,-1.316815,0.000133,0.000571,7.690639,4.762615,2257.727266,2132.669848,-1.748552,-0.030082,-8.419551,-28.879899,538.947742,518.789743,0.013554,0.01358,10.876732,11.56836,NA
76,11,1007,0.000057,0.000057,10,187,1.887802,0.006785,118.34258,-26.1398,0.000194,0.000622,18.663292,10.797466,3490.774954,2866.861402,-1.923879,-0.035152,-7.598681,-143.286941,1569.392749,1357.373943,0.031538,0.031537,19.590679,19.795415,NA
85,12,907,0.000191,0.000191,10,188,1.802049,0.007963,41.747631,-8.882839,0.000088,0.000618,4.915528,3.422648,1384.29176,1673.463803,-1.822138,-0.016532,-1.098785,-45.051936,375.835037,431.600464,0.007761,0.007807,12.546703,17.098243,NA
85,12,907,0.000125,0.000125,10,189,1.794217,0.007608,61.019258,-6.140929,0.000106,0.000563,7.000181,4.616853,2833.079826,2404.621452,-1.831917,-0.035026,-1.260636,-18.549073,719.697852,634.542078,0.017266,0.017283,11.092806,10.524443,NA
101,11,1007,0.000047,0.000047,10,190,1.548826,0.050186,1078.034236,293.493827,0.009316,0.00887,191.549212,24.669272,1126.188048,1586.760677,-1.62078,-0.034732,-15.206138,301.327531,346.727309,461.51206,0.018145,0.018224,20.355127,40.763795,NA
85,10,1142,0.000102,0.000102,10,191,2.193364,0.013733,134.590229,-3.966441,0.000255,0.000727,12.604058,7.073869,1357.024128,1457.702463,-2.223872,-0.021974,4.219366,-169.665834,204.714582,198.006899,0.005186,0.005231,11.038001,15.297698,NA
86,11,1007,0.000117,0.000117,10,193,1.933776,0.011346,97.122594,1.369333,0.000137,0.000518,7.349965,4.423322,1509.503008,2421.37385,-1.986795,-0.047044,-0.110348,-9.200271,872.86527,1365.534227,0.051146,0.051212,10.612213,17.596767,NA
125,12,1017,0.000207,0.000207,10,195,0.832471,0.032803,158.217441,120.263372,0.000165,0.000404,3.575811,1.924213,12074.14481,18858.1575,-5.462551,-4.623639,-13.627139,157.685194,324917.8512,507691.6672,248.776251,248.776317,12.3312,22.687891,NA
85,12,1007,0.000083,0.000083,10,196,1.976998,0.008342,100.002229,0,0.00017,0.000629,12.56836,0.267477,3166.497562,5523.640344,-2.192037,-0.208799,21.935003,15.798205,9131.037777,15873.81509,1.191935,1.19199,10.425268,18.268416,NA
114,14,1174,0.000278,0.000278,10,197,1.352179,0.033562,120.702977,34.097807,0.000177,0.000558,3.468003,1.997878,1322.204918,1954.784719,-1.438235,-0.075521,-9.706628,60.000023,489.162309,694.631857,0.050568,0.050721,10.961189,17.531149,NA
85,12,907,0.000039,0.000039,10,198,1.800527,0.008538,216.18504,-27.911605,0.00017,0.000297,15.094168,7.210974,1004.946659,1366.637269,-1.817605,-0.011522,18.103873,-257.524478,176.288112,208.41577,0.003068,0.003098,12.183917,22.16843,NA
110,10,978,0.000115,0.000115,10,199,1.119365,0.028331,246.752961,96.017168,0.000484,0.000738,13.322061,6.00278,2742.684697,4073.945177,-1.391894,-0.264628,-6.723453,192.861066,2999.737801,4505.300541,0.576031,0.576092,11.889182,22.024282,NA
85,10,1142,0.000103,0.000103,10,200,2.195668,0.013301,128.65775,-32.835102,0.000158,0.000468,7.928142,4.500102,1073.549219,1024.846804,-2.214634,-0.011436,-7.712748,-179.605299,152.443035,99.496541,0.001699,0.001776,12.055914,15.879547,NA
85,10,1142,0.000188,0.000188,11,202,2.176318,0.013529,72.056906,0,0.000154,0.000733,6.179456,0.133299,1718.807814,1291.052726,-2.202873,-0.019405,-8.943184,-52.837265,213.489786,132.210037,0.003189,0.003247,11.609344,11.869838,NA
110,10,978,0.00008,0.00008,11,204,1.133774,0.028803,358.491325,136.14464,0.000471,0.000504,13.373577,4.816176,1600.486791,3134.654819,-1.289787,-0.149326,-15.302682,285.135657,1514.828344,2997.187567,0.279255,0.279339,14.363194,40.086673,NA
103,10,1007,0.000107,0.000107,11,206,1.445009,0.024173,226.436968,49.361995,0.00039,0.00065,12.380572,5.795343,5180.038633,6227.487037,-2.02229,-0.573492,-20.040215,169.904635,14719.71002,17877.95891,3.265306,3.26535,17.455563,25.392213,NA
86,18,978,0.000006,0.000006,11,208,1.889869,0.006906,1167.226548,-114.01147,0.003958,0.003846,541.060016,38.041456,11575.44849,58681.26455,-11.889226,-9.996076,-32.397212,943.84042,393854.1451,1997243.229,680.392579,680.392586,18.151434,332.507972,NA
76,10,880,0.000026,0.000026,11,209,1.65729,0.00559,215.019505,-25.531747,0.000172,0.000304,23.416957,11.213279,5727.118263,3361.075441,-1.701144,-0.040559,9.187141,-346.423613,1690.017696,1053.202018,0.023556,0.0235,28.365422,27.210106,NA
86,11,852,0.000062,0.000062,11,210,1.660807,0.009709,156.793543,8.339023,0.000116,0.000285,8.46213,4.551852,2790.84816,3911.291375,-1.758791,-0.096224,-6.322517,118.639096,2791.772325,3936.760622,0.190384,0.190414,10.632533,16.778914,NA
85,12,907,0.000061,0.000061,11,211,1.79042,0.007669,125.130733,2.660491,0.000134,0.000409,11.624873,6.641169,513.95642,1421.106621,-1.808998,-0.012416,-9.560363,16.957533,293.391223,666.359678,0.010972,0.011059,11.922795,32.232757,NA
84,12,1007,0.000046,0.000046,11,212,1.982725,0.007422,161.792431,-24.941259,0.00028,0.000667,26.916788,14.340606,775.305423,1235.010366,-1.999472,-0.009745,-18.786585,-103.812168,193.760301,252.690925,0.003516,0.003579,11.846446,21.246254,NA
86,10,1008,0.000103,0.000103,11,213,1.918981,0.010322,99.999475,0,0.000146,0.000542,8.74529,0.230316,2062.539537,2203.775255,-1.967331,-0.041302,4.59064,5.145353,575.661556,620.369931,0.021806,0.021846,10.118764,11.811361,NA
84,10,852,0,0.000026,11,214,1.025741,0.067655,2633.149311,-1079.71783,0.00713,0.007346,272.56454,62.607244,109338.6559,10921.04459,-2.448489,-1.3753,275.380739,-1579.411663,8607.92238,326.010981,0.033419,0.036198,20.036045,28.129442,NA
85,12,907,0.000091,0.000091,11,215,1.801027,0.00796,87.501479,-14.924309,0.000158,0.00065,11.662289,7.120327,1954.254106,2255.459326,-1.837283,-0.029634,-12.793131,-105.559608,646.469716,752.373965,0.018639,0.018667,11.805696,15.709287,NA
84,12,880,0.000069,0.000069,11,216,1.757995,0.007967,115.214777,13.275388,0.000135,0.000442,10.951834,6.372284,11898.11096,17226.78505,-3.235664,-1.47431,0.731973,36.990821,278146.2718,402796.3204,68.885635,68.885669,11.266241,16.547826,NA
125,12,1017,0.000206,0.000206,11,217,0.839899,0.033237,161.455982,120.14893,0.000126,0.000301,2.696936,1.442375,1286.340764,2528.709643,-0.929957,-0.084479,-8.419819,151.997807,910.053231,1743.985181,0.113144,0.113248,11.428806,25.952612,NA
85,10,880,0.000104,0.000104,11,218,1.707658,0.009872,95.220521,0,0.000164,0.000631,10.066034,0.262152,11296.0061,12604.14261,-2.772697,-1.060407,-8.905335,-112.492281,82709.00948,92512.68055,15.533305,15.533321,10.671666,13.273219,NA
114,14,1174,0.000201,0.000201,11,219,1.352016,0.032719,162.812547,50.202257,0.000358,0.000848,7.823354,4.161672,1655.224908,2191.198228,-1.456454,-0.094799,-7.560473,121.510551,519.772285,683.77305,0.055997,0.056093,10.047111,15.376719,NA
84,12,907,0.000096,0.000096,11,220,1.804832,0.007645,79.394015,-0.187335,0.000129,0.000572,9.533302,5.957191,376.341988,791.216725,-1.814133,-0.004045,4.241247,19.5646,137.676114,175.667545,0.001473,0.001582,13.963898,28.858451,NA
84,12,1035,0.000049,0.000049,12,222,2.041203,0.010032,204.189642,6.98741,0.00026,0.000484,19.469507,9.529902,1775.477151,2849.97126,-2.097832,-0.051929,-9.715835,21.909913,1421.62138,2249.741676,0.079803,0.079857,11.125786,18.360853,NA
110,19,978,0.000012,0.000012,12,223,1.328647,0.014017,1186.534823,463.815832,0.001601,0.001516,142.566584,22.907916,6218.278331,20107.66906,-4.087948,-2.758195,-24.493233,1158.871053,96228.08414,314071.938,86.050921,86.051175,10.536952,203.297465,NA
110,10,880,0.000221,0.000221,12,224,1.04817,0.020301,91.778245,-30.266019,0.000384,0.001524,11.32606,6.876699,20073.45847,25921.68852,-9.299993,-8.241312,-7.136192,-67.335065,976566.0714,1261419.904,801.746439,801.74651,13.217238,17.803716,NA
85,12,907,0.000058,0.000058,12,225,1.802462,0.00785,135.117326,-0.192207,0.000186,0.000527,16.046412,8.996885,1827.999961,1490.595719,-1.819772,-0.013556,4.018339,-136.135614,236.24207,171.85642,0.002635,0.002655,11.704557,12.787901,NA
85,10,907,0.00012,0.00012,12,226,1.756674,0.009573,79.623454,-1.294744,0.000147,0.000649,8.667814,5.412462,1117.230558,1672.469937,-1.782422,-0.021092,-3.190469,-19.711302,374.229744,518.998076,0.012115,0.012185,11.702325,18.804873,NA
84,12,907,0.000049,0.000049,12,227,1.802726,0.008852,179.780811,32.256766,0.000197,0.00042,16.255374,8.360369,1034.088155,1094.391428,-1.814142,-0.007754,-4.755404,97.426038,170.995459,137.55145,0.001574,0.001627,12.175592,16.423059,NA
110,12,978,0.000057,0.000057,12,228,1.211917,0.019257,340.038924,89.215318,0.000756,0.000834,31.778779,11.72615,112218.6968,157581.8854,-310.177761,-308.97059,-11.263093,324.631191,6239925.315,8762607.453,34361.19344,34361.19344,19.286323,42.327317,NA
86,10,1008,0.000038,0.000038,12,229,1.926572,0.012412,325.736915,-35.37281,0.000259,0.000295,16.796208,6.339273,1547.430999,1562.071001,-1.956968,-0.021804,-23.546143,-399.791297,162.254165,140.908918,0.003313,0.003314,11.311497,19.1226,NA
85,12,907,0.000126,0.000126,12,230,1.803001,0.007849,62.152607,-8.406492,0.000106,0.000563,6.956571,4.498086,1119.202351,1463.681021,-1.822079,-0.013337,1.390842,-59.954436,281.746052,332.163006,0.005418,0.005472,12.362328,18.374369,NA
85,10,880,0.000115,0.000115,12,231,1.706858,0.010754,93.876373,-0.847453,0.000124,0.000484,6.96361,4.21703,882.897205,1187.382461,-1.723116,-0.010513,-3.411243,21.697802,183.022572,199.834114,0.00304,0.00311,11.215678,17.214583,NA
84,12,907,0.000134,0.000134,12,232,1.799456,0.00889,66.499773,3.276515,0.000176,0.000882,10.318348,6.715348,1502.485467,2132.197509,-1.83134,-0.026737,-6.871133,-56.032265,637.892996,883.848902,0.021028,0.021073,11.560908,17.688036,NA
103,10,1007,0.000043,0.000043,12,233,1.407969,0.05217,1223.690962,352.224028,0.006071,0.005823,130.912166,15.779189,4883.43074,13652.77851,-4.125026,-2.672441,-3.806414,614.830463,86161.24658,242190.4909,94.679363,94.679519,17.218543,128.463894,NA
84,10,1008,0.000136,0.000136,12,234,1.930481,0.010547,77.288046,-3.293043,0.000128,0.00058,6.796744,4.265976,1096.173638,1818.919816,-1.961391,-0.02494,-5.343186,-34.647291,434.116578,672.957762,0.017367,0.017436,11.002989,19.257771,NA
85,10,1142,0.000153,0.000153,12,235,2.172855,0.014054,91.800952,-7.443132,0.000175,0.000692,7.432897,4.515104,1713.471125,1908.605029,-2.217057,-0.037792,-9.357001,-87.106533,405.80773,446.915248,0.016311,0.016363,10.895379,14.052184,NA
86,12,907,0.000047,0.000047,12,236,1.78577,0.007765,165.29508,-4.589416,0.000154,0.000359,14.220371,7.523557,1393.071534,1039.843264,-1.796452,-0.008249,-13.009684,104.235335,202.701517,102.014292,0.00119,0.001249,13.611824,14.867765,NA
114,14,1174,0.00019,0.00019,12,237,1.345679,0.03164,166.262506,63.288757,0.000206,0.000476,4.663689,2.465168,1775.338525,2427.434888,-1.463183,-0.109356,-5.157259,130.303992,772.52513,1056.526355,0.091061,0.091161,11.536591,18.284486,NA
85,10,880,0.00011,0.00011,12,238,1.705509,0.01111,101.086802,-18.418358,0.000165,0.000606,9.218671,5.50117,1329.916193,1759.138374,-1.732492,-0.021597,0.673273,-158.661606,307.120476,390.95217,0.008828,0.008863,10.857468,17.468934,NA
125,12,1017,0.00021,0.00021,12,239,0.83796,0.034434,163.601616,120.8089,0.000287,0.000678,5.960306,3.174825,733.190963,1130.32073,-0.866216,-0.01934,-4.867754,147.298015,158.693153,190.564044,0.005599,0.005738,11.778591,21.297921,NA
86,10,1008,0.000115,0.000115,12,240,1.92119,0.011656,101.58986,-19.536552,0.000176,0.000641,9.349299,5.574172,1549.361142,1281.287967,-1.944001,-0.015919,-9.410111,-110.955385,198.37655,134.173044,0.002703,0.002751,11.584706,12.967643,NA
85,10,880,0.000083,0.000083,13,241,1.701831,0.007782,94.214336,3.638027,0.00013,0.000506,10.110208,6.117421,1765.671622,1558.586954,-1.725255,-0.017679,-1.696474,39.752869,260.983128,217.590944,0.004287,0.00432,10.701394,11.585194,NA
85,10,880,0.000114,0.000114,13,242,1.70491,0.008964,78.476113,-0.768642,0.000139,0.000621,8.713535,5.457628,1006.027827,1047.352799,-1.717136,-0.008486,-3.861415,-79.607328,173.83634,133.40537,0.001718,0.001789,12.714978,16.947396,NA
86,10,1130,0.00019,0.00019,13,243,2.159658,0.014054,73.916707,2.841496,0.000158,0.000739,6.178317,3.916244,416.172398,978.548018,-2.180029,-0.010401,-8.399058,-58.422663,154.86396,251.720092,0.004693,0.004853,12.536017,29.128179,NA
86,10,1008,0.000095,0.000095,13,244,1.919658,0.011422,120.459891,-3.370821,0.00019,0.000599,10.908374,6.286265,727.826546,1418.617764,-1.944922,-0.017912,-11.44113,1.622706,289.93781,481.184145,0.011198,0.011308,12.302179,24.732933,NA
85,10,907,0.000142,0.000142,13,245,1.751149,0.010303,72.345874,-11.001739,0.000122,0.000583,6.516335,4.083318,1667.697404,1640.481508,-1.776134,-0.019623,-22.30821,-56.913986,309.672164,292.268428,0.006215,0.006254,11.510482,13.424103,NA
116,10,1008,0.000176,0.000176,13,246,0.980537,0.03427,194.563894,98.360784,0.000161,0.000318,3.505068,1.755597,1532.368888,2291.777809,-1.08803,-0.099161,-12.713556,161.81875,583.493154,866.228847,0.071566,0.071662,10.571977,18.894928,NA
85,12,907,0.000108,0.000108,13,247,1.806008,0.007132,66.109014,-5.300329,0.000098,0.000495,7.18775,4.658191,2418.793498,1521.982154,-1.822869,-0.014488,-8.116611,-30.531822,287.944734,161.199347,0.002514,0.002531,12.230445,10.480738,NA
95,12,907,0.000131,0.000131,13,249,1.661009,0.014591,111.419879,15.4564,0.000297,0.001004,13.031521,7.634852,1179.920537,1032.591867,-1.674578,-0.012176,-7.640262,24.641725,255.373526,160.353382,0.002898,0.003035,17.746081,21.019636,NA
85,10,907,0.000173,0.000173,13,252,1.749787,0.011232,64.997242,-1.600984,0.000097,0.000493,4.440708,2.91974,1522.864897,2120.794048,-1.787461,-0.032483,-7.050252,-60.936798,568.477989,774.318639,0.022466,0.022516,10.56498,15.964226,NA
86,10,1142,0.000114,0.000114,13,253,2.161528,0.01805,158.094851,15.44372,0.000223,0.000542,8.73842,4.688795,1371.283185,1222.991168,-2.185303,-0.017951,-10.844008,45.938305,202.340702,147.763971,0.003532,0.003612,12.004,13.899675,NA
85,12,907,0.000044,0.000044,13,254,1.793047,0.009629,218.759366,18.191072,0.000213,0.000369,16.88261,8.020895,1212.387435,1343.351246,-1.810403,-0.01237,5.61434,112.328448,216.790693,209.056745,0.003311,0.003357,12.082746,16.538592,NA
83,12,907,0.000053,0.000053,13,256,1.808923,0.006745,126.720304,-11.636987,0.000177,0.000534,17.510099,9.973602,582.483196,849.45449,-1.818584,-0.004303,-13.725586,-92.028214,155.770578,145.364343,0.00116,0.001245,14.670889,24.509486,NA
125,12,1017,0.000225,0.000225,13,257,0.846974,0.034313,152.597314,104.014809,0.000154,0.00039,3.158001,1.71626,1315.287262,2312.113346,-0.928273,-0.075919,-14.798474,129.647178,799.830665,1367.460396,0.086432,0.086551,12.552592,24.939174,NA
110,10,880,0.000246,0.000246,13,259,1.045983,0.020317,82.445439,0.026186,0.00013,0.000559,3.66335,2.272223,1248.710174,1568.473135,-1.086099,-0.033169,-10.847752,-8.848499,338.457229,394.233453,0.015067,0.015184,12.63039,17.7031,NA
84,12,890,0.00009,0.00009,13,260,1.774845,0.008961,99.991404,0,0.000129,0.000477,8.869548,0.202789,1143.586025,993.09217,-1.785457,-0.006191,-10.217989,-58.572408,184.705678,110.487327,0.001037,0.001094,13.320268,15.898046,NA
85,12,907,0.000074,0.000074,14,261,1.799714,0.008408,114.087017,-23.600465,0.00016,0.00053,12.294008,7.168029,798.367245,1757.256035,-1.822511,-0.016827,-13.762516,-135.920907,421.798162,843.471267,0.015339,0.015398,12.605618,30.765461,NA
86,10,1142,0.000154,0.000154,14,262,2.167439,0.015062,97.919169,-12.156218,0.000198,0.000744,8.042415,4.827851,2281.363694,2365.145744,-2.236717,-0.060737,0.403973,-122.285058,574.486796,610.423401,0.029514,0.029543,10.049404,12.373406,NA
86,10,1142,0.000145,0.000145,14,263,2.165994,0.013953,96.180111,-4.959586,0.000167,0.000638,7.283301,4.389947,965.947227,1247.1145,-2.192476,-0.018352,3.771609,-38.040464,195.034685,210.65043,0.00536,0.005462,11.18659,16.63861,NA
85,12,907,0.000024,0.000024,14,264,1.800043,0.007811,320.886628,-53.317137,0.000225,0.00026,23.176986,8.860257,1010.581363,2584.289486,-1.844207,-0.036725,17.699146,-366.249158,608.25085,1557.9269,0.043072,0.043101,10.861852,44.893183,NA
80,10,880,0.000098,0.000098,14,265,1.70795,0.006986,71.522868,-3.378089,0.00013,0.000622,10.068119,6.426874,2326.06281,1529.082722,-1.723749,-0.012259,-16.382976,-117.693713,315.53665,179.480963,0.002359,0.002372,14.35471,13.164483,NA
85,10,880,0.000139,0.000139,14,266,1.682238,0.009752,69.933998,-12.103893,0.00012,0.000588,6.697154,4.19669,1328.964258,1302.80346,-1.700293,-0.013261,-11.773295,-33.535706,218.303445,184.461546,0.003163,0.003218,11.882949,14.40946,NA
95,12,907,0.000031,0.000031,14,267,1.656307,0.016273,519.786882,112.946459,0.000812,0.000738,41.656567,10.480447,790.317701,1447.774887,-1.682367,-0.021396,-14.200049,313.554979,194.278235,320.346266,0.008567,0.008629,13.172161,33.679946,NA
85,10,907,0.000167,0.000167,14,269,1.749094,0.011332,68.007404,-15.093774,0.000098,0.000489,4.651859,2.891506,1113.315275,1463.321024,-1.770247,-0.015768,-5.797051,-56.788594,280.048344,331.607814,0.0064,0.006464,12.24745,18.240488,NA
95,12,880,0.00005,0.00005,14,270,1.610809,0.014738,297.276458,72.764865,0.000552,0.000688,29.887579,12.064441,1187.906664,1569.424091,-1.641447,-0.025296,-8.919226,220.933267,416.415236,513.20629,0.01486,0.014944,21.283055,36.599097,NA
85,10,907,0.000061,0.000061,14,271,1.747269,0.010687,175.257783,-26.463855,0.000154,0.000339,10.499514,5.448121,2737.898567,2953.780254,-1.814938,-0.061354,-5.973573,-228.148796,874.231101,988.987929,0.039395,0.039396,11.040868,15.900727,NA
