"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
277.8,349.48,0.14342,0.061721,3.309,-1.7124,-392.76,6.1473,4.1348,1.1632e-08,1.7705e-08,1.1453,1.1453,1.659,6.8198e-06,700,5,95.637033,0.45107
154.77,203.26,0.094408,0.028298,1.7919,2.807,-213.43,1.4964,1.6425,6.8867e-10,2.1834e-09,0.56371,0.56372,0.45254,7.556e-07,400,7,95.652316,0.32939
224.95,280.61,0.13531,0.045146,1.296,8.8374,-326.42,2.8181,2.2017,3.026e-09,6.1178e-09,0.71635,0.71639,0.75945,2.3471e-06,620,7,95.858189,0.34757
200.68,278.09,0.10234,0.042668,2.6038,5.1955,-286.94,1.3885,1.3671,1.4477e-09,3.4782e-09,0.41657,0.41658,0.4532,1.2517e-06,480,5,95.895285,0.44438
216.8,279.29,0.132,0.044702,1.3886,10.906,-317.35,2.9899,2.515,3.2343e-09,6.8905e-09,0.80325,0.80332,0.85957,2.601e-06,620,7,96.028496,0.38544
220.01,281.95,0.13228,0.044856,2.2234,8.1723,-325.2,1.9764,1.6343,2.1408e-09,4.4622e-09,0.52135,0.52137,0.56519,1.6947e-06,620,7,96.08704,0.35551
301.56,437.36,0.13818,0.060276,-0.67936,0.52572,-357.64,3.1484,2.3952,5.7622e-09,7.6793e-09,0.48101,0.48101,0.9548,2.7733e-06,700,5,96.103453,0.44439
266.82,359.93,0.12919,0.056382,0.99737,3.1885,-351.9,1.8823,1.424,3.0854e-09,4.9918e-09,0.3688,0.36881,0.54445,1.8718e-06,660,5,96.119251,0.43897
249.87,337.01,0.12228,0.051586,1.0855,5.0306,-329.97,2.0751,1.6487,2.9101e-09,5.1899e-09,0.45195,0.45196,0.60314,1.9387e-06,600,5,96.183143,0.45567
225.48,779.74,0.090005,0.056255,6.7104,2.352,-90.576,1.1096,5.3492,2.7252e-09,4.2405e-09,0.23896,0.23895,1.2428,1.3118e-06,480,-5,96.644188,0.61863
292.16,635.83,0.10068,0.082044,1.7785,5.2,-348.26,1.5565,2.4974,6.2931e-09,7.3154e-09,0.22408,0.22409,1.0087,2.4616e-06,660,0,98.8109,0.74276
210.56,278.36,0.1306,0.04752,-0.25229,4.4694,-317.86,1.8461,1.6517,2.3107e-09,5.1132e-09,0.51982,0.51983,0.56561,1.9109e-06,660,8,98.916853,0.38618
97.114,144.89,0.059829,0.022764,3.3828,7.4377,-174.58,1.3769,2.417,4.3844e-10,2.1286e-09,0.71746,0.71821,0.53743,6.4433e-07,260,5,99.162533,0.43063
222.93,318.48,0.12825,0.045883,-1.4536,-2.3019,-293.37,3.3353,3.1341,3.94e-09,8.3239e-09,0.86503,0.86504,1.0872,2.9971e-06,660,8,99.398687,0.39319
156.4,699.07,0.067492,0.042845,9.6333,0.37466,91.057,0.54695,4.8975,9.7847e-10,3.3572e-09,0.24026,0.24026,1.2429,7.9535e-07,350,-7,100.16103,0.6292
165.95,256.32,0.083739,0.042497,-0.26295,0.72838,-236.17,1.5276,2.0223,1.7524e-09,5.5407e-09,0.58997,0.58997,0.62299,1.8076e-06,480,6,102.452613,0.54737
177,759.03,0.066345,0.060776,7.2333,2.9839,-55.637,0.56476,4.6153,1.9098e-09,4.8333e-09,0.19401,0.19401,1.0686,1.2786e-06,480,-5,102.497382,0.84034
86.435,158.19,0.049888,0.025242,1.4668,1.9131,-139.86,0.93644,2.4268,4.3644e-10,2.7335e-09,0.61729,0.61731,0.54886,6.9951e-07,260,5,104.233163,0.57738
49.584,154.19,0.038067,0.029005,-2.848,3.0396,-126.47,0.63125,5.0881,5.8636e-10,8.0576e-09,0.81891,0.81899,1.1024,1.2905e-06,260,5,111.170398,0.81634
53.266,169.8,0.037863,0.027891,-3.4731,0.44765,-120.17,0.70915,5.7873,6.3009e-10,8.5935e-09,0.93353,0.93274,1.3161,1.3581e-06,260,5,111.898781,0.79171
82.802,552.34,0.039096,0.0464,6.989,3.8377,-32.696,0.17309,4.0283,5.4357e-10,6.9455e-09,0.22267,0.22266,1.116,8.9188e-07,370,-5,112.010479,1.1742
47.387,418.98,0.032857,0.028689,6.0867,3.3058,-11.843,0.14114,6.6791,2.4304e-10,7.7346e-09,0.38998,0.38976,1.9413,6.0733e-07,260,-5,113.169056,0.89403
57.555,394.24,0.034608,0.042403,6.3107,7.8027,-71.089,0.4945,13.57,1.5717e-09,3.5535e-08,1.0338,1.0341,4.0449,3.493e-06,350,-5,113.8564,1.3283
44.415,345.44,0.034901,0.045845,0.39981,2.8919,-182.77,0.12081,4.7377,5.403e-10,1.6403e-08,0.34866,0.34877,1.5738,1.3928e-06,350,0,114.776959,1.2312
84.408,704.06,0.038619,0.065697,13.07,2.1328,162.98,0.1502,5.9729,1.0069e-09,1.1072e-08,0.1871,0.18709,1.7195,1.5003e-06,480,-8,115.178665,1.5946
56.827,535.89,0.034548,0.041515,6.7037,2.6369,-14.346,0.11755,6.1062,3.9334e-10,9.6471e-09,0.26488,0.26482,1.7022,8.5765e-07,350,-5,115.592666,1.1598
54.029,984.18,0.035956,0.054108,8.2166,4.5745,-209.03,0.47722,130.61,3.0015e-09,5.7845e-08,1.0207,1.0207,32.817,5.6002e-06,420,-6,116.165956,1.6777
35.103,143.39,0.034759,0.025574,-7.2343,-0.030936,-120.79,0.71685,10.5,6.3776e-10,1.3422e-08,1.3306,1.3204,2.1892,1.6488e-06,260,7,117.348473,0.81735
-0.0076682,-0.18528,0.025285,0.037433,-4.8675,-113.22,-392.26,6.7929e-07,7.3842e-07,2.0357e-08,3.8379e-06,44.874,45.67,373.35,0.00010185,350,0,117.830812,12.785
68.378,278.33,0.042843,0.081524,-6.0593,4.604,-257.19,0.37884,4.1106,3.5093e-09,4.4864e-08,0.56418,0.56403,1.3954,6.9308e-06,550,5,118.055551,1.8387
30.242,58.107,0.042142,0.11604,-8.2775,23.271,-357.71,14.72,53.286,9.7047e-08,7.4395e-07,8.8164,9.404,7.6767,0.00021135,660,8,118.417604,2.7966
-0.029708,-0.090442,0.032066,0.076995,-19.696,20.833,-486.35,61149,566650,4.7204e-08,1.0733e-06,9.761,9.8282,12.913,9.8294e-05,480,6,119.326587,2.5903
54.011,258.21,0.038589,0.075104,-12.665,3.7948,-261.09,0.49001,7.9175,4.4688e-09,7.743e-08,0.96031,0.95492,2.631,1.0111e-05,620,6,121.748168,1.8529
7.9062,25.785,0.035125,0.096695,-21.067,15.893,-386.21,17.715,188.29,3.8792e-08,5.7807e-07,6.7964,6.5955,8.4393,0.00010801,620,7,122.283307,2.9751
0.0089638,0.039759,0.033084,0.088376,-32.185,12.515,-452.32,6321.6,124400,4.6416e-08,1.8131e-06,9.0299,7.8126,15.055,0.00011374,620,7,126.444193,2.9686
