"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","Sensitivity (V/sqrtHz)","Cost unfiltered (V/nT)","Loop","Run_number","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","NA"
"89.99999999999999990000","8.00000000000000000000","799.99999999999999900000","0.00000000013863903247","0.00135307480734550242","1.00000000000000000000","1.00000000000000000000","2.58234431237975936000","0.44789995433261004000","331.02379255091733500000","4.07351508781159577000","0.00268130087438582304","0.00297248903442508608","4.77249242622678604000","1.76436261388216242000","319.80768942683033600000","715.85959336113012300000","-3.11637242471612064000","-0.19881815445298020600","-3.79404687681204233000","-398.28468529875783600000","25.16582193706998890000","31.44518322612663040000","0.01348052625136361360","0.01479589969990132740","4.11179869216896954000","10.97967158515347030000",NA
"91.20000000000000280000","8.00000000000000000000","799.99999999999999900000","0.00000000009907944854","0.00145906264659786912","1.00000000000000000000","2.00000000000000000000","2.53385510695010430000","0.48730893787469642400","333.98767284665001400000","6.30665752438623705000","0.00226474140399146248","0.00249144132881541679","3.70777898753587776000","1.36155355852341797000","358.05132803506768300000","745.23396593074983200000","-3.11636810103796824000","-0.22400149373979599800","-4.08440634010946812000","-409.05149457979939600000","25.91545513786300960000","30.69800294063161060000","0.01420334013140236300","0.01548135470254674920","4.09691636738553555000","10.67919843194313320000",NA
"92.40000000000000560000","8.00000000000000000000","799.99999999999999900000","0.00000000007003501156","0.00155396630681620108","1.00000000000000000000","3.00000000000000000000","2.49689250397554119000","0.49947903079356209500","321.42204667030733800000","-8.45374533952956319000","0.00240165534567510957","0.00273368466961639717","3.82384734029307616000","1.44495204582561576000","366.74277027693290100000","749.84708108757456500000","-3.10793437244726789000","-0.24120819274952107200","-5.48728478886810755000","-403.89381257539088200000","26.48922693534234790000","30.92190974131039740000","0.01530864642599336600","0.01666973862359289950","4.12654233663457059000","10.57159744829061940000",NA
"93.59999999999999420000","8.00000000000000000000","799.99999999999999900000","0.00000000003991531196","0.00163989522849966964","1.00000000000000000000","4.00000000000000000000","2.42719771557602959000","0.55238296639118422700","336.84040101546980800000","0.24544248513660116300","0.00223826566452596911","0.00244437512159325970","3.23484707012999895000","1.18009954956804997000","349.03862407581806300000","733.78168616101697700000","-3.07949760520534399000","-0.24655988558266459000","-5.17613151067416499000","-409.74923647500776200000","26.07824501454706120000","30.88016045148051350000","0.01591654743881769360","0.01741638247593671130","4.16912504025089880000","10.86812315639543410000",NA
"94.79999999999999710000","8.00000000000000000000","799.99999999999999900000","0.00000000006845732137","0.00176634057465319952","1.00000000000000000000","5.00000000000000000000","2.37411593857292091000","0.57582580366515689900","325.99930722772057800000","-0.27369647307169509000","0.00213270735410616601","0.00239646940653548933","2.94891872900737439000","1.10271246720295357000","361.61188186815968500000","741.12215888719299500000","-3.05707091123984975000","-0.26655785482065119700","-5.56725440038898345000","-398.04096569521186600000","26.68629310483793660000","30.99875541919054810000","0.01712215893365585940","0.01869954915151145900","4.15687709479418554000","10.53118809164132230000",NA
"95.99999999999999990000","8.00000000000000000000","799.99999999999999900000","0.00000000011035968200","0.00196999484979312268","1.00000000000000000000","6.00000000000000000000","2.30264262688953369000","0.60398072564498506100","306.59000235884451500000","10.80610967853597690000","0.00322501596629924886","0.00383849955374240826","4.22777041174264667000","1.65203801615209489000","360.24715748774661900000","740.59248215937668600000","-3.02127362876944305000","-0.28145364399750960600","-4.68866895611161016000","-391.63352131327150100000","27.25383636437905820000","31.78914554308276410000","0.01858674723677266120","0.02029474981696929860","4.22294699892544933000","10.64665678587327590000",NA
"97.20000000000000280000","8.00000000000000000000","799.99999999999999900000","0.00000000008564494519","0.00203789099630013451","1.00000000000000000000","7.00000000000000000000","2.22968657546604021000","0.62984192000557137600","309.06555902600894100000","0.84040258213006668900","0.00292302009819793169","0.00345161015453208540","3.67722443602537252000","1.42873834858981197000","340.20474300344960700000","722.68000021956026900000","-2.96506397331716487000","-0.27977857908507325300","-4.04312992300267737000","-393.92761302953772400000","26.81029617000452350000","31.84917197085244210000","0.01892228796837951490","0.02077097088103371440","4.25956475601479400000","10.90611544195784610000",NA
"98.40000000000000560000","8.00000000000000000000","799.99999999999999900000","0.00000000010486668749","0.00212687495959595820","1.00000000000000000000","8.00000000000000000000","2.15525624196780807000","0.64516963065116539300","303.34158937755705600000","-0.24572959939670360700","0.00207324903055449089","0.00249310583849575657","2.54153275773885179000","1.00025534956214890000","352.70767977679901100000","733.33210893327179700000","-2.91777869628959152000","-0.29986328056457572900","-5.17946247745967447000","-383.33724890755945500000","27.65941569591978680000","32.48341281473796720000","0.02044926263958857930","0.02237049672420380820","4.28443093973491162000","10.74581703615166180000",NA
"99.59999999999999420000","8.00000000000000000000","799.99999999999999900000","0.00000000008782371686","0.00215980670046365128","1.00000000000000000000","9.00000000000000000000","2.05134657520307417000","0.67893859621471797100","314.35155565957290900000","0.64318278644849624600","0.00245226854619334713","0.00284931011883128799","2.86652137308119004000","1.10056036753308351000","344.18589639287529200000","735.38846687228465200000","-2.85526530172920578000","-0.31084351878152261000","-6.05736791403834384000","-382.45278652061114100000","27.81755225613994040000","33.74739098674707090000","0.02210019513792018180","0.02412005474747103830","4.34233594328026484000","11.13969803173838530000",NA
"100.79999999999999700000","8.00000000000000000000","799.99999999999999900000","0.00000000006400744188","0.00231649077281908741","1.00000000000000000000","10.00000000000000000000","1.96268603544386311000","0.69484663776492050500","299.95657479754027000000","0.68519588277717935500","0.00229421715052716482","0.00278960528418453410","2.60835109570763812000","1.03436381151952994000","394.32885111934041300000","778.13870932898498600000","-2.81291758435472694000","-0.35534124810243800100","-6.46557764666272927000","-372.68486654297794300000","29.68699935162934260000","34.44354802184361830000","0.02451315359280822890","0.02645017645093732110","4.34083205537318495000","10.63981806578090780000",NA
"102.00000000000000000000","8.00000000000000000000","799.99999999999999900000","0.00000000004845968473","0.00241649188015640023","1.00000000000000000000","11.00000000000000000000","1.86287100977429110000","0.72484844629677414000","299.95898279197217500000","-3.52562866031371058000","0.00275102378185363263","0.00334507078673238400","2.99826682943627087000","1.18899757934693806000","376.71109346014776500000","756.65181943657694200000","-2.72422200124891756000","-0.35080643772534841900","-3.95089343323007957000","-377.03613539956245400000","29.75341101085131250000","34.44954912724706020000","0.02472075745435657270","0.02685194367151648790","4.45728609126261776000","10.98163794838673550000",NA
"103.20000000000000300000","8.00000000000000000000","799.99999999999999900000","0.00000000009134691311","0.00263834232043044662","1.00000000000000000000","12.00000000000000000000","1.76108627658927652000","0.74570485753296411600","282.64143426668835000000","0.03014457520407556530","0.00244196587177772460","0.00315505653858711354","2.57006248172725105000","1.05918483257061591000","384.37029719575059500000","764.10564649770219500000","-2.65964324571101507000","-0.37140924063751024100","-5.37527845632377588000","-368.45093187331156000000","30.88488056883727850000","35.66587168953700620000","0.02691743404417036230","0.02916939716482561810","4.54629230281890706000","11.06254448266565760000",NA
"104.40000000000000600000","8.00000000000000000000","799.99999999999999900000","0.00000000010952745070","0.00280409070682833715","1.00000000000000000000","13.00000000000000000000","1.67995998726160844000","0.77203271850660970500","275.32373208420341300000","7.23535504426826659000","0.00388631951217107904","0.00516211410515851534","3.93830537812430847000","1.64953950000516691000","414.96563749911325600000","799.13274352940231800000","-2.62569946708827162000","-0.41915565025568518600","-4.47872852917902975000","-356.53725450243888400000","32.35335873990961630000","37.39442377189016750000","0.03080057097945106130","0.03303955336457992110","4.54382094596139829000","10.87434813128594510000",NA
"105.59999999999999400000","8.00000000000000000000","799.99999999999999900000","0.00000000011461023102","0.00294535914431127673","1.00000000000000000000","14.00000000000000000000","1.56337671845836823000","0.80985897232981163300","274.96102602427578200000","-3.50578449991849661000","0.00367172717757266887","0.00488369692817237911","3.54642097424893166000","1.48653205690581758000","417.27654304946327100000","803.29167599848653900000","-2.57281447657578832000","-0.44415577739471601100","-3.45369021727905823000","-355.18367243501182800000","32.74381144767311010000","37.99246852242791300000","0.03305043461660223110","0.03540852043468938750","4.57772038674163095000","10.96316629710372580000",NA
"106.79999999999999700000","8.00000000000000000000","799.99999999999999900000","0.00000000009512445924","0.00314866852804829289","1.00000000000000000000","15.00000000000000000000","1.47910560175597983000","0.85254742342742373400","270.76442497295090500000","0.00097442359914784004","0.00280101074571177146","0.00378712997538518687","2.56497360073928693000","1.08508020367555136000","433.45773602337595700000","823.96471374099814900000","-2.55296954912619656000","-0.49486554002739208100","-5.05484581587147197000","-350.45708105618160700000","34.08904906103347090000","39.80830171306502050000","0.03787232154187679390","0.04035491849811863320","4.65365442443992361000","11.09836189746397390000",NA
"108.00000000000000000000","8.00000000000000000000","799.99999999999999900000","0.00000000007743482679","0.00353986611132247947","1.00000000000000000000","16.00000000000000000000","1.36146438556754612000","0.92165243793069151500","260.36364341089893000000","-1.53436534115577761000","0.00339094687275206998","0.00478279975939625238","2.85750176985404947000","1.23657553739046344000","447.57158596707427000000","851.16403702561137800000","-2.55325089251205650000","-0.55883811836855756800","-3.53266153093008572000","-353.72612091626251600000","35.21260423427644070000","42.17403975388150170000","0.04428398586618308850","0.04686128220592509360","4.73068156311979226000","11.48078847048684100000",NA
"109.20000000000000300000","8.00000000000000000000","799.99999999999999900000","0.00000000009276126558","0.00380919443101578265","1.00000000000000000000","17.00000000000000000000","1.28763417263177970000","0.97686450515715517200","256.44910567000346200000","1.87234739291542795000","0.00286472390500333183","0.00410787480662443312","2.27282210187217659000","0.99194607946525981100","480.93448958073850000000","898.76312374345661600000","-2.60204376297994555000","-0.66125535577668159700","-3.26611040616935888000","-348.05289474767010900000","37.22417947138716700000","45.69031538636353670000","0.05454894424889906310","0.05715903934699938930","4.76217331117378961000","11.56534507992836680000",NA
"110.40000000000000600000","8.00000000000000000000","799.99999999999999900000","0.00000000008247112966","0.00429984022811159827","1.00000000000000000000","18.00000000000000000000","1.20305784248385472000","1.05116896553575834000","244.46698243888241100000","-5.93581958301611401000","0.00473991989785743726","0.00716390291988139739","3.47027689488475088000","1.55421466653381923000","481.58137661118308800000","909.13720090376170800000","-2.62701965582288066000","-0.73091002230971258100","-3.11622751667392661000","-346.84685186187687100000","38.45280828060293740000","48.17476364199099940000","0.06317820470509800950","0.06605566144935835770","4.88159297567480266000","11.99113522065998620000",NA
"111.59999999999999400000","8.00000000000000000000","799.99999999999999900000","0.00000000009660887490","0.00474138620273217935","1.00000000000000000000","19.00000000000000000000","1.12766711420795795000","1.13100994798311416000","238.53993318059184500000","-5.24277529635213746000","0.00432534162257209361","0.00671698111867769128","2.93194148550191569000","1.32985699188264839000","488.48031394755122300000","931.73918904430399700000","-2.68137908774333633000","-0.82363833496139649000","-2.70836593002842996000","-348.19208394460594000000","39.61041083984742530000","51.16380562654524760000","0.07439851811532201260","0.07746512112911964340","4.95218715502757600000","12.40177049533311760000",NA
"112.79999999999999700000","8.00000000000000000000","799.99999999999999900000","0.00000000006809212558","0.00514162302539015667","1.00000000000000000000","20.00000000000000000000","1.04446836501050932000","1.22213393408200122000","237.69419267941435700000","0.91259908347787999100","0.00258091724776170943","0.00402369170819882448","1.61810755056139399000","0.73524665045534598500","492.28595202243849300000","962.86931342457830800000","-2.77366985264502785000","-0.94727607523843016000","-2.63234163141057609000","-353.48721746433955100000","40.93098728837058070000","55.71682189448893750000","0.09124644541778657860","0.09451764831790047950","5.03613754855624584000","13.12419912744366890000",NA
"114.00000000000000000000","8.00000000000000000000","799.99999999999999900000","0.00000000008738903270","0.00558460057174964102","1.00000000000000000000","21.00000000000000000000","0.95749049985831702300","1.30256814307590707000","233.24284813941775900000","-4.14674095755488192000","0.00367125092841331284","0.00584465809822296966","2.15295334323754517000","0.98759129793829902800","504.29261777786257400000","990.16165322402957700000","-2.87182631217601258000","-1.07439291838406947000","-3.36190425390156688000","-351.17178457460386200000","42.80522684597718800000","59.80563409545598570000","0.10892607222494532500","0.11241982415866023900","5.11947539536165674000","13.48030723329505240000",NA
"115.20000000000000300000","8.00000000000000000000","799.99999999999999900000","0.00000000007954351085","0.00661511075472563399","1.00000000000000000000","22.00000000000000000000","0.87741315567386590800","1.43590736397603980000","217.06475026896129000000","-3.42316485411786964000","0.00320194208029509148","0.00551929892543912958","1.68223047012636084000","0.79842369952004221800","506.49864352183959600000","1016.49337146295693000000","-2.98621951934334095000","-1.21441654907555452000","-3.00662500958475753000","-346.83465694840418800000","44.74477672233638970000","65.28857516831989470000","0.13229704906230327400","0.13609010897409745700","5.19479837925399579000","13.99119967310234710000",NA
"116.40000000000000600000","8.00000000000000000000","799.99999999999999900000","0.00000000008427741598","0.00699925038759755501","1.00000000000000000000","23.00000000000000000000","0.80934977246689510100","1.51056604010729911000","215.81826002166934600000","0.50967550563079111500","0.00412285765773972701","0.00715191744756762081","2.05682571291615890000","0.97875609098497362600","532.62462018457813400000","1065.21710024770573000000","-3.13906873786614637000","-1.40243364382364688000","-1.88771412705842478000","-351.53405344742310500000","47.20519713155651680000","71.07223072618685930000","0.16031525083903608300","0.16413238209821029400","5.24815056332809604000","14.40067949500499370000",NA
"117.59999999999999400000","8.00000000000000000000","799.99999999999999900000","0.00000000007429003585","0.00751028117894730982","1.00000000000000000000","24.00000000000000000000","0.72612854689814554400","1.57888717422616787000","210.23010145772931900000","-1.11737881740288159000","0.00621872449121414674","0.01110341174633335160","2.95362601324285467000","1.42196403708732499000","521.40399452471774500000","1066.40173689407902000000","-3.17993146850080910000","-1.47839488390556162000","-2.00420440073804773000","-346.65548594680512900000","48.40876037991625930000","74.64205803092215770000","0.17797557916574433000","0.18216535832568855900","5.34139593263457346000","14.85878983907640100000",NA
"118.79999999999999700000","8.00000000000000000000","799.99999999999999900000","0.00000000006385170172","0.00824143932777394312","1.00000000000000000000","25.00000000000000000000","0.65982047242434716000","1.67309504789205499000","203.01005459734020000000","-1.47369611853290316000","0.00419435827326520780","0.00778077477836301192","1.86721237115210670000","0.91246905626243279800","530.86391712939996500000","1100.00823249404266000000","-3.27827554277327326000","-1.62450595659044450000","-1.79038685782970153000","-347.10707256889588700000","50.81948962436214850000","81.19410436706651520000","0.20799943627018804800","0.21230662121538848600","5.41197703407146502000","15.39149262132516860000",NA
"120.00000000000000000000","8.00000000000000000000","799.99999999999999900000","0.00000000005708529536","0.00838509155050905404","1.00000000000000000000","26.00000000000000000000","0.59998616323744269300","1.67826805457915729000","200.14904362937701900000","-4.04210604320638289000","0.00457471008019534435","0.00861850707479460548","2.02448414025192980000","0.99517723592163576100","555.95172340582985200000","1150.41598886809015000000","-3.39074738088491712000","-1.80012828678173631000","-1.57346128736202351000","-344.35640782584806600000","54.90391097038340710000","90.33946033700091500000","0.24763783785767762300","0.25192250052301357000","5.49681334713723313000","15.76430917258406340000",NA
"121.20000000000000300000","8.00000000000000000000","799.99999999999999900000","0.00000000007835821632","0.00888002643978243016","1.00000000000000000000","27.00000000000000000000","0.53032489064324617200","1.73674696379240823000","195.57903071231851300000","-2.43180263398633922000","0.00406160459618882825","0.00784567154709654193","1.72867233066495451000","0.85776657898357033800","550.20159617735191600000","1171.73460717372018000000","-3.39534313585888547000","-1.87244690052375606000","-2.72993524881606708000","-340.45871470804632900000","57.43029432037400280000","98.34839249963647480000","0.27736927945249551000","0.28179724125970212500","5.56572115049457405000","16.37896743136168000000",NA
"122.40000000000000600000","8.00000000000000000000","799.99999999999999900000","0.00000000007837533237","0.00887103646636563069","1.00000000000000000000","28.00000000000000000000","0.46433869967080765300","1.68874926225256861000","190.36662386130751600000","-3.63746539091770371000","0.00427206290939474622","0.00849564509140681226","1.85928041138684041000","0.93244560348774974100","576.88580786341992700000","1218.32075084349435000000","-3.43404124433563318000","-1.99545621718636279000","-2.37677464609841049000","-334.10660951647332700000","62.01977137746295190000","107.88568088838087500000","0.31421416816600378200","0.31851366696673094600","5.61961213519305147000","16.43692292612891850000",NA
"123.59999999999999400000","8.00000000000000000000","799.99999999999999900000","0.00000000008868802004","0.00903203159273380241","1.00000000000000000000","29.00000000000000000000","0.40782128635022935100","1.65767028118437265000","183.53238295999264500000","-2.16414478151118716000","0.00483436529228920692","0.00999597545023052543","2.12635971066194207000","1.08127023317398785000","574.86288162261587300000","1237.04755681021220000000","-3.34597932932584241000","-1.99957565074386956000","-3.24224184866644194000","-329.30711533164628700000","65.31567210766019110000","116.64575952559825100000","0.33705073536521623600","0.34137571262327481800","5.72332826000357464000","16.97869474221676710000",NA
"124.79999999999999700000","8.00000000000000000000","799.99999999999999900000","0.00000000008223669766","0.00918343447421994704","1.00000000000000000000","30.00000000000000000000","0.35659932881003386600","1.60359975196816351000","174.61873947811614000000","-3.34859872256777891000","0.00446198386261975003","0.00972184961733547904","2.00574096485225617000","1.03838434909520405000","613.00756712552015400000","1323.94206136733919000000","-3.42256532016121184000","-2.18290397051849538000","-3.19126643343245941000","-320.47454575542820900000","74.97088824256609020000","139.28008116051771000000","0.41594262959670241800","0.42000523359931207800","5.78153273285497526000","17.26606991358723770000",NA
"126.00000000000000000000","8.00000000000000000000","799.99999999999999900000","0.00000000008415450892","0.00892901480502461716","1.00000000000000000000","31.00000000000000000000","0.30372629585580213100","1.52583230985029106000","170.88473288135446600000","-5.10920211475600005000","0.00415931245066627348","0.00926816651196749400","1.95492720017712962000","1.01965657896759487000","650.56289623326483600000","1398.90127990580663000000","-3.44316655724785736000","-2.30813461932451114000","-3.15484478945798585000","-315.07036403813668800000","85.01469268077201480000","161.43529947906222300000","0.48677918241027595700","0.49058811925294248900","5.88699619601017865000","17.57325669966903800000",NA
"127.19999999999998900000","8.00000000000000000000","799.99999999999999900000","0.00000000005692152656","0.00901980518994298548","1.00000000000000000000","32.00000000000000000000","0.26448915399453876100","1.47473699572352213000","163.49987218879658700000","-4.24459988472416505000","0.00428840618196809579","0.00999886816074022599","2.06300801481066776000","1.09191100559158927000","706.79534866442929700000","1545.62633315223502000000","-3.65918020126509225000","-2.63081494228725665000","-3.21934476563098659000","-310.18595051578313300000","106.50697253173322600000","213.71119625363539300000","0.67530890010638633400","0.67882463005522975000","5.99469909824998748000","18.37856366302991160000",NA
"128.40000000000000600000","8.00000000000000000000","799.99999999999999900000","0.00000000006009897288","0.00854316875721472351","1.00000000000000000000","33.00000000000000000000","0.22013883627125871400","1.35403689628591062000","158.49352093652882400000","-6.04270673223191767000","0.00359968503030684258","0.00866125452746915881","1.87126702198438810000","1.00024723493254997000","757.99001632255476500000","1717.09444036767354000000","-3.93686928161819871000","-3.00987078727849822000","-3.71209970836366665000","-307.57511093191487800000","138.58009915335708200000","296.28851476371829600000","0.97848705320154161200","0.98180102979477224000","6.13080227473536077000","19.67418135324099640000",NA
"129.59999999999999400000","8.00000000000000000000","799.99999999999999900000","0.00000000007259813096","0.00830488455754985200","1.00000000000000000000","34.00000000000000000000","0.18583103287548544100","1.25763877216418884000","151.43362480829276200000","-4.86079976050235363000","0.00413514552625363942","0.01041157328088107570","2.28697934015511972000","1.23945281041799316000","935.85919246576156500000","2190.98659833582996000000","-5.35401263170449493000","-4.52102736611056244000","-3.22811477992594886000","-306.92008745703833500000","259.53903843494617800000","597.27624622843836700000","2.37511323306476862000","2.37809252584896002000","6.27951699465917112000","21.37825287246129230000",NA
"130.80000000000001100000","8.00000000000000000000","799.99999999999999900000","0.00000000006039420142","0.00828696390957634442","1.00000000000000000000","35.00000000000000000000","0.15522698795045356000","1.18258590317854417000","142.70436266917465700000","-7.88352409962988076000","0.00404192062910092766","0.01078345772663202690","2.33914287773198426000","1.28935565976711897000","1458.50595380875552000000","3586.04364851804712000000","-11.77188666003013040000","-11.03060808933664030000","-2.86420820078080584000","-309.47199519491363100000","1049.06245721238156000000","2585.37136194914046000000","15.68597058685644720000","15.68865752785950280000","6.46224139750321313000","23.90457829103239360000",NA
"132.00000000000000000000","8.00000000000000000000","799.99999999999999900000","NaN","NaN","1.00000000000000000000","36.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","NaN","NaN","NaN","NaN","12952.21239700246400000000","33483.56038538683780000000","-879.29443064434997200000","-878.63717703108886700000","-3.42233498340099462000","-315.38111454372983600000","820397.29092067503200000000","2121052.70713340212000000000","111298.99446545829400000000","111298.99694871479000000000","6.72309191768413239000","26.93785495068348720000",NA
"133.19999999999998800000","8.00000000000000000000","799.99999999999999900000","0.00000000005234370938","0.00816362980843089031","1.00000000000000000000","37.00000000000000000000","0.11009264156120074400","1.04407820226843029000","127.89386912059279700000","-10.59925889411675650000","0.00337396759928662842","0.00997943297874379770","2.14255981037450782000","1.21487676659195909000","46567.98969107437000000000","124871.17037488185400000000","-11184.82231910317200000000","-11184.24257144870170000000","-3.64927355752635085000","-324.32899607841289900000","NaN","NaN","NaN","NaN","7.04317830127255106000","29.76181426014734650000",NA
"134.40000000000000600000","8.00000000000000000000","799.99999999999999900000","0.00000000006025473222","0.00832149560466457009","1.00000000000000000000","38.00000000000000000000","0.09346113714650511330","0.98614917010196068100","118.50624178052559900000","-5.99735554736962317000","0.00438690128321557547","0.01390212661882330590","2.88117172280495026000","1.66275256986279607000","44342.95141143323410000000","125514.86649756241200000000","-10214.39917669813800000000","-10213.89088776604870000000","-3.46985280295912579000","-334.14863335650886700000","331148.26878011849400000000","937270.34259176626600000000","152540.65380423952600000000","152540.65382064518000000000","7.42957978748885850000","33.74342002505322570000",NA
