"files","Temp","Laser_power","Laser_Detuning"
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_150_uW_4.75_GHz_123.625_C_21_04_27_%5B043031%5D",123.625,150,4.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_150_uW_6.25_GHz_107.125_C_21_04_27_%5B012507%5D",107.125,150,6.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_177.5_uW_6.25_GHz_107.125_C_21_04_27_%5B012653%5D",107.125,177.5,6.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_232.5_uW_6.25_GHz_107.125_C_21_04_27_%5B013018%5D",107.125,232.5,6.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_260_uW_6.25_GHz_107.125_C_21_04_27_%5B013203%5D",107.125,260,6.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_273.75_uW_6.25_GHz_107.125_C_21_04_27_%5B013300%5D",107.125,273.75,6.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-1.25_GHz_107.125_C_21_04_27_%5B010911%5D",107.125,300,-1.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-10.25_GHz_107.125_C_21_04_27_%5B005655%5D",107.125,300,-10.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-11.75_GHz_107.125_C_21_04_27_%5B005452%5D",107.125,300,-11.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-11_GHz_107.125_C_21_04_27_%5B005554%5D",107.125,300,-11
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-12.5_GHz_107.125_C_21_04_27_%5B005351%5D",107.125,300,-12.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-13.25_GHz_107.125_C_21_04_27_%5B005250%5D",107.125,300,-13.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-14.75_GHz_107.125_C_21_04_27_%5B005048%5D",107.125,300,-14.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-14_GHz_107.125_C_21_04_27_%5B005149%5D",107.125,300,-14
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-15.5_GHz_107.125_C_21_04_27_%5B004947%5D",107.125,300,-15.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-16.25_GHz_107.125_C_21_04_27_%5B004846%5D",107.125,300,-16.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-17.75_GHz_107.125_C_21_04_27_%5B004643%5D",107.125,300,-17.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-17_GHz_107.125_C_21_04_27_%5B004744%5D",107.125,300,-17
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-18.5_GHz_107.125_C_21_04_27_%5B004542%5D",107.125,300,-18.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-19.25_GHz_107.125_C_21_04_27_%5B004440%5D",107.125,300,-19.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-2.75_GHz_107.125_C_21_04_27_%5B010709%5D",107.125,300,-2.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-2_GHz_107.125_C_21_04_27_%5B010810%5D",107.125,300,-2
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-3.5_GHz_107.125_C_21_04_27_%5B010608%5D",107.125,300,-3.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-4.25_GHz_107.125_C_21_04_27_%5B010506%5D",107.125,300,-4.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-5.75_GHz_107.125_C_21_04_27_%5B010303%5D",107.125,300,-5.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-5_GHz_107.125_C_21_04_27_%5B010404%5D",107.125,300,-5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-6.5_GHz_107.125_C_21_04_27_%5B010202%5D",107.125,300,-6.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-7.25_GHz_107.125_C_21_04_27_%5B010101%5D",107.125,300,-7.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-8.75_GHz_107.125_C_21_04_27_%5B005858%5D",107.125,300,-8.75
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-8_GHz_107.125_C_21_04_27_%5B005959%5D",107.125,300,-8
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_-9.5_GHz_107.125_C_21_04_27_%5B005756%5D",107.125,300,-9.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_10_GHz_107.125_C_21_04_27_%5B012345%5D",107.125,300,10
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_3.25_GHz_107.125_C_21_04_27_%5B011446%5D",107.125,300,3.25
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_4_GHz_107.125_C_21_04_27_%5B011548%5D",107.125,300,4
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_100.25_C_21_04_26_%5B232652%5D",100.25,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_101.625_C_21_04_26_%5B232757%5D",101.625,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_103_C_21_04_26_%5B232903%5D",103,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_104.375_C_21_04_26_%5B233022%5D",104.375,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_105.75_C_21_04_26_%5B233129%5D",105.75,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_107.125_C_21_04_26_%5B233256%5D",107.125,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_108.5_C_21_04_26_%5B233607%5D",108.5,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_109.875_C_21_04_26_%5B233721%5D",109.875,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_111.25_C_21_04_26_%5B234214%5D",111.25,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_112.625_C_21_04_26_%5B234803%5D",112.625,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_118.125_C_21_04_27_%5B001126%5D",118.125,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_120.875_C_21_04_27_%5B001703%5D",120.875,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_123.625_C_21_04_27_%5B002848%5D",123.625,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_125_C_21_04_27_%5B003443%5D",125,300,5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Gradient/21-04-21-500-loop-grad/Sensitivity_300_uW_5_GHz_70_C_21_04_26_%5B230334%5D",70,300,5
