"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
550.89,612.35,3.0572,0.39129,-8.8529,-0.8233,-506.21,20.582,6.6718,1.0896e-06,8.7152e-07,0.82194,0.82183,3.4006,0.00016518,900,1.428571,75.66198,0.11723
299.62,1002.8,1.8624,0.24919,-11.451,9.7592,35.036,4.384,20.729,1.899e-07,1.5802e-07,0.46918,0.46916,3.616,4.7497e-05,500,-7.142857,75.666291,0.12759
356.11,781.23,1.7065,0.285,-9.1206,0.37948,-266.98,4.4575,6.8951,2.0037e-07,1.6749e-07,0.38223,0.38219,2.0921,4.8934e-05,500,-2.857143,75.666691,0.15531
208.45,687.93,2.3452,0.14151,-7.3828,16.394,530.7,1.7823,7.4875,2.9608e-08,4.9063e-08,0.48205,0.48212,5.5866,1.6268e-05,500,-15.714286,75.668204,0.061567
294.8,904.77,4.0115,0.22503,-9.0786,21.089,697.7,23.675,72.613,7.8918e-07,6.8044e-07,2.5353,2.5364,83.215,0.00019592,900,-15.714286,75.670859,0.068536
177.72,199.8,2.7767,0.12053,-10.607,5.2421,-315.63,6.7858,5.5132,5.0841e-08,1.2529e-07,2.1528,2.1525,1.6404,5.0091e-05,700,10,75.676466,0.056274
-11.102,1011.1,4.8703,-4.8641e-08,703.49,-336.66,-852.17,0.00019478,3.8566e-05,2.4822e-11,9.2388e-12,0.062947,0.094104,1.3989e-05,1.9812e-07,1200,-15.714286,75.678449,0.00076408
422.84,815.56,2.042,0.33168,-10.355,3.5532,-297.6,21.913,24.329,1.1845e-06,8.8384e-07,1.2639,1.2637,7.5622,0.00020775,600,-2.857143,75.68021,0.16537
641.24,693.29,3.7239,0.45775,-8.6301,-0.36398,-570.89,35.303,9.8725,2.3392e-06,1.8418e-06,0.91136,0.91122,5.8844,0.00022987,1100,1.428571,75.682645,0.11074
366.62,452.55,1.7852,0.23096,-7.1356,-1.4594,-331.4,4.0837,2.0359,9.3182e-08,1.0035e-07,0.41957,0.41955,0.75248,3.4278e-05,500,1.428571,75.709375,0.12881
334.68,345.06,2.9282,0.21376,-11.481,2.6703,-414.03,6.498,2.8142,1.2473e-07,1.5557e-07,0.87546,0.87537,1.1208,5.9477e-05,800,5.714286,75.729642,0.076513
539.92,1334.8,3.9201,0.44386,-14.336,8.8158,32.642,48.556,113.66,4.7054e-06,3.3515e-06,1.0543,1.0539,13.749,0.00026161,1100,-7.142857,75.762162,0.111
219.19,589.78,3.3088,0.12235,-8.3406,17.045,643.52,6.0024,15.724,6.9291e-08,1.0716e-07,1.5642,1.5645,16.902,3.7992e-05,700,-20,75.784676,0.055636
-299.18,-330.62,4.6473,0.19975,-10.606,5.0557,-500.45,13.305,7.3139,2.4731e-07,3.3674e-07,2.2978,2.2976,3.4453,0.00013544,1200,10,75.795023,0.050063
-3.066,3051700,4.8708,-1.5272e-08,-47780,10463,21343,5.3652e-23,2.0329e-34,3.0646e-09,1.0787e-05,2.4487e-31,8.777e-29,1.7321e-35,1.9003e-07,1100,-20,75.82005,0.00069376
594.63,650.47,3.3744,0.42373,-7.794,-0.6805,-540.75,26.338,7.9055,1.5639e-06,1.2354e-06,0.85097,0.85087,4.3756,0.00019236,1000,1.428571,75.826092,0.11386
222.16,740.44,2.7918,0.16386,-8.7811,16.935,569.33,10.851,45.167,2.3395e-07,3.2768e-07,2.482,2.4824,37.579,0.00011068,600,-15.714286,75.827635,0.079201
279.81,972.15,2.561,0.23046,-10.295,17.226,461.44,21.589,105.66,8.2913e-07,7.3812e-07,2.6596,2.6602,52.019,0.0002271,600,-11.428571,75.830288,0.11916
460.98,466.5,4.3454,0.32509,-11.511,-2.2221,-583.1,12.015,3.9896,4.66e-07,4.2972e-07,0.84538,0.84524,2.4264,0.00011901,1200,5.714286,75.830325,0.078738
338,1111.7,2.2207,0.28574,-10.728,13.397,67.78,27.116,127.32,1.4682e-06,1.0538e-06,2.0792,2.0794,20.148,0.00026539,600,-7.142857,75.833502,0.14518
403.22,469.54,2.1277,0.28202,-8.119,1.8765,-395.59,10.082,4.3521,3.2439e-07,3.184e-07,0.86975,0.86969,1.7746,0.00010215,600,1.428571,75.841459,0.12779
286.95,305.55,2.5944,0.19649,-5.3969,1.4933,-379.45,6.0814,3.1326,1.0584e-07,1.5727e-07,1.0634,1.0634,1.1606,6.2772e-05,700,5.714286,75.842581,0.083808
274.53,840.16,3.603,0.2041,-8.5874,22.258,643.12,19.527,62.515,5.6501e-07,5.4591e-07,2.6458,2.647,61.857,0.00017327,800,-15.714286,75.847273,0.073132
253.95,869.22,2.1477,0.19922,-9.4903,12.384,387.53,3.3354,15.747,9.9862e-08,1.1022e-07,0.5462,0.54623,6.6299,3.6044e-05,500,-11.428571,75.902676,0.096137
290.81,253.28,3.4742,0.13785,-10.682,11.187,-395.37,50.938,19.839,3.9016e-07,5.6489e-07,8.5805,8.5806,6.9202,0.00023992,900,10,75.91292,0.07714
246.9,776.28,3.1993,0.18618,-8.1928,19.617,628.69,13.456,46.669,3.4679e-07,3.9704e-07,2.3928,2.3935,46.191,0.00013372,700,-15.714286,75.923714,0.072525
632.23,1109.8,3.6048,0.50397,-11.202,4.1317,-409.22,72.716,62.396,7.3332e-06,5.4709e-06,1.2634,1.263,20.511,0.00038041,1100,-2.857143,75.927674,0.12448
257.29,293.92,4.2147,0.18643,-10.525,3.3393,-495.79,8.0136,5.2797,1.3997e-07,2.2287e-07,1.7877,1.7875,2.3879,9.3441e-05,1100,10,75.941346,0.052904
-32.315,1626.8,4.8708,-3.0841e-06,774.33,-246.4,-269.93,5.2421,15544,2.3016e-10,9.8436e-12,6.6696,9.0671,1974.9,1.8358e-06,1200,-11.428571,75.954086,0.0054507
365.48,1172,2.55,0.31832,-12.219,14.113,78.784,34.045,152.76,2.1978e-06,1.5067e-06,2.1007,2.1008,22.891,0.00032261,700,-7.142857,75.989002,0.14716
381.56,400.01,3.5791,0.2687,-11.189,3.6954,-499.61,8.2451,3.3513,2.4166e-07,2.5891e-07,0.87672,0.87662,1.6242,9.0342e-05,1000,5.714286,75.990849,0.077912
253.88,230.82,1.9038,0.13644,-7.0305,-17.222,-259.28,14.791,6.5343,1.1453e-07,1.9865e-07,2.8363,2.8369,1.9615,8.1576e-05,500,5.714286,75.991517,0.081261
500.98,1096.3,2.6486,0.39668,-11.092,1.6507,-305.04,15.412,24.169,1.1781e-06,8.236e-07,0.4815,0.48137,6.1579,0.00010225,800,-2.857143,75.998705,0.12864
557.23,1327.7,3.2485,0.46534,-11.895,5.7359,-362.71,36.875,75.83,3.7598e-06,2.7523e-06,0.72621,0.72598,18.953,0.0001905,1000,-2.857143,76.062873,0.11767
302.44,1038.9,2.9391,0.25631,-9.7238,16.803,469.74,29.243,140.91,1.3328e-06,1.0639e-06,2.8951,2.8958,67.24,0.00029848,700,-11.428571,76.073797,0.11995
523.59,572.55,2.745,0.35367,-8.0191,4.55,-471.3,14.021,4.5477,6.1577e-07,5.0323e-07,0.64959,0.64954,2.1239,0.00010967,800,1.428571,76.102018,0.11891
182.7,190.74,3.1277,0.15624,-11.041,9.2795,-253.14,80.108,56.08,9.3938e-07,2.27e-06,23.101,23.099,15.544,0.00090348,800,10,76.107951,0.15514
260.6,736.66,4.1426,0.14971,-9.7467,21.47,731.32,7.2215,17.843,1.1146e-07,1.1879e-07,1.1328,1.1333,25.735,3.9461e-05,900,-20,76.123188,0.04947
-1.5852,-44.261,4.8701,-0.0004239,-10.919,73.695,-3408.8,0.15422,0.0001992,5.5784e-10,5.2829e-10,624.2,627.49,0.0010236,1.8088e-07,1200,-20,76.130287,0.00072656
270.8,270.2,2.2682,0.16796,-5.6776,11.729,-329.11,11.659,5.6712,1.4432e-07,2.3181e-07,2.1636,2.1637,1.9006,9.395e-05,600,5.714286,76.20454,0.1007
77.91,528.19,3.5615,0.30615,-10.62,-1.6677,2055.4,295.29,9420.8,1.4458e-06,1.1909e-06,2.1002,2.0998,4513.2,0.0002748,900,-11.428571,76.280096,0.12633
297.71,1921.3,3.1945,0.37464,-13.281,2.281,824.47,22.377,501.63,1.7275e-06,1.1901e-06,0.77095,0.77065,353.2,0.00014758,900,-7.142857,76.354762,0.11989
0.18499,29.773,3.4575,0.49259,-11.511,37.747,-13079,6.379e-05,12.998,9.7682e-05,7.3827e-05,12.089,12.14,747420,0.0033,1000,-7.142857,76.62889,0.43653
472620000,166240000,2.3582,0.14776,-84658000,52704000,81712000,3.2502e-12,1.3208e-11,11236000,13660000,4.2663e-11,1.6432e-11,1.4762e-11,0.12248,700,1.428571,78.881092,3.1886
150250000,1316.2,-22079,22083,-14.968,31.872,727.75,0.0092548,325.41,107110,107110,3.8571,3.8774,167.38,0.00033405,1200,-11.428571,82.319414,0.05772
295.84,325.52,2.6681,0.38718,-10.596,-1.1785,-392.81,2.7743,1.4617,1.8889e-07,2.6969e-07,0.46349,0.46345,0.56349,0.0001061,700,5.714286,82.322656,0.14606
1175.2,764.71,3.9355,0.99325,-11.178,-3.5906,-601.5,140.51,9.6542,2.442e-05,2.1066e-05,0.72283,0.72254,5.1961,0.00058818,1200,1.428571,82.323814,0.15112
449.45,465.2,4.0524,0.58367,-10.368,-1.5088,-556.3,6.3725,2.2233,8.1303e-07,7.57e-07,0.46984,0.46978,1.2641,0.0002172,1100,5.714286,82.327481,0.13708
244.42,805.94,3.3185,0.31653,-13.159,18.894,686.17,3.1885,11.66,2.3795e-07,2.6161e-07,0.54541,0.54551,14.169,8.7355e-05,800,-15.714286,82.352396,0.10902
260.07,285.66,2.3277,0.33944,-10.426,-0.047739,-343.73,2.2786,1.3201,1.2353e-07,2.0751e-07,0.4601,0.46007,0.46101,8.2709e-05,600,5.714286,82.46791,0.15232
381.47,1292.8,4.1392,0.51182,-16.319,20.744,617.52,14.103,65.115,2.179e-06,1.5305e-06,0.63534,0.63555,40.374,0.00023069,1100,-11.428571,82.481793,0.1196
287.58,323.98,4.4319,0.34236,-10.461,-1.814,-491.42,2.7724,1.6172,1.5505e-07,2.2046e-07,0.51164,0.5116,0.74662,8.9421e-05,1100,10,82.493506,0.079243
227.4,752.59,2.9455,0.28508,-13.504,18.351,637.3,2.8583,11.129,1.8265e-07,2.3547e-07,0.60476,0.60484,11.709,8.0335e-05,700,-15.714286,82.496767,0.11643
574.92,681.02,3.3271,0.79923,-11.972,-1.4726,-548.98,12.731,4.523,2.8318e-06,2.2196e-06,0.42885,0.42874,2.6151,0.00034856,1000,1.428571,82.498045,0.20993
430.86,926.4,2.2282,0.63621,-13.609,0.79719,-326.55,8.0374,11.794,1.6682e-06,1.1933e-06,0.40903,0.4089,3.6725,0.000242,900,1.428571,82.502614,0.24842
537.43,644.69,3.0085,0.7407,-11.499,-1.9978,-516.14,9.8083,3.7122,1.9479e-06,1.5436e-06,0.39978,0.39969,1.9796,0.00028984,700,-2.857143,82.502678,0.21909
186.06,621.93,2.159,0.21196,-13.808,18.01,478.02,1.3833,6.2499,5.4662e-08,1.1984e-07,0.4826,0.48264,4.034,3.73e-05,500,-15.714286,82.510973,0.10779
281.03,985.28,1.7676,0.38208,-15.01,11.343,84.293,3.232,17.111,3.4233e-07,3.094e-07,0.4004,0.40036,3.1692,9.6624e-05,500,-7.142857,82.642809,0.20448
343.95,1234.6,2.4263,0.50067,-18.549,9.9348,131.62,7.1108,43.736,1.1987e-06,8.2503e-07,0.47768,0.47748,6.6591,0.00018274,700,-7.142857,82.652672,0.19411
606.85,1226.2,3.8815,0.93056,-15.162,0.75377,-447.52,30.936,39.214,1.1378e-05,8.5222e-06,0.53288,0.53252,13.546,0.00053965,1200,-2.857143,82.655893,0.18877
457.51,1536.2,3.756,0.6877,-19.318,11.202,157.39,21.253,120.36,5.6823e-06,3.9766e-06,0.57561,0.57524,14.312,0.00035241,1100,-7.142857,82.66529,0.1546
388.75,857.04,1.9364,0.56363,-13.405,0.51493,-294.52,5.9643,9.32,1.0201e-06,7.7177e-07,0.40208,0.40198,2.839,0.00019494,1200,10,82.671013,0.26027
-140.27,-0.95274,4.8706,0.00091105,10202,-3632.8,932.09,7.9323e-07,0.027604,1.8731e-10,1.3508e-09,0.016129,0.0019671,1867.5,2.0024e-07,600,-2.857143,82.67111,0.00086709
428.91,1486.5,3.3924,0.64337,-16.638,10.953,139.23,18.921,115.09,4.6309e-06,3.1708e-06,0.6233,0.62306,13.802,0.00034787,800,10,82.68033,0.17094
216.95,248.66,3.2878,0.25192,-10.608,-0.2869,-372.83,1.9963,1.4569,6.5017e-08,1.3081e-07,0.53278,0.53273,0.50673,5.3211e-05,1000,-7.142857,82.680486,0.07802
253.74,933.99,2.3553,0.3253,-15.841,17.493,463.5,3.0334,16.964,2.4658e-07,2.5211e-07,0.4695,0.46952,8.776,8.1644e-05,600,-11.428571,82.680879,0.14671
536.76,1117.5,3.139,0.81627,-14.148,-0.63197,-386.67,19.097,26.101,5.8497e-06,4.1879e-06,0.49389,0.49365,8.2084,0.0004239,1000,-2.857143,82.683215,0.22852
632.32,724.04,3.6791,0.86446,-11.607,-3.3634,-572.81,17.524,5.505,4.2767e-06,3.3427e-06,0.45028,0.45016,3.3355,0.00040665,1100,1.428571,82.683388,0.20822
228.52,255.96,1.9536,0.28422,-9.842,-1.4198,-292.34,1.8452,1.2077,7.2914e-08,1.4435e-07,0.43942,0.43938,0.3872,5.6567e-05,500,5.714286,82.684142,0.15033
578.92,1145.8,3.4853,0.87269,-14.357,-0.16164,-408.57,25.072,29.918,8.2909e-06,6.0656e-06,0.52479,0.5245,9.7412,0.00049169,1100,-2.857143,82.686365,0.19871
346.67,1201.3,3.7521,0.4739,-15.166,19.569,594.87,10.728,51.669,1.5172e-06,1.0812e-06,0.65573,0.65591,32.485,0.00021449,1000,-11.428571,82.686537,0.12747
303.56,1089.2,3.0513,0.40464,-16.417,18.502,545.89,5.5601,29.138,6.2752e-07,4.8573e-07,0.51,0.51006,17.32,0.00012893,800,-11.428571,82.698098,0.13624
262.73,888.62,3.6981,0.34627,-12.547,20.626,746.16,4.6699,16.868,3.9237e-07,3.6861e-07,0.61409,0.61427,24.166,0.00011451,900,-15.714286,82.746892,0.10756
2275.8,496.83,4.2603,0.64814,-11.265,1.6226,-608.8,1493.1,9.1821,4.1657e-05,3.8964e-05,2.084,2.0829,3.4157,0.00046374,1200,5.714286,82.822004,0.076968
176.72,567.77,2.7035,0.19995,-13.161,16.883,595.45,1.7047,7.0044,6.2262e-08,1.3926e-07,0.6714,0.67144,6.6992,4.5455e-05,600,-20,82.829366,0.096378
1896.9,786.81,4.5635,0.32524,-8.6291,17.069,912.12,3283.2,60.769,3.272e-05,3.0853e-05,3.9201,3.9241,86.378,0.00018351,1100,-20,82.831888,0.055331
159.63,515.41,2.2689,0.17368,-11.693,15.694,611.5,1.4826,6.4395,4.3654e-08,1.1545e-07,0.71754,0.71758,6.4929,3.6831e-05,500,-20,82.834162,0.096081
240.11,716.73,4.2728,0.30122,-12.989,19.588,805.02,5.571,13.969,3.5702e-07,4.0206e-07,0.96901,0.96921,27.923,0.00013654,1000,-20,82.834535,0.091641
205.38,687.42,2.5709,0.25309,-12.14,17.017,588.53,2.4202,10.206,1.303e-07,2.1221e-07,0.6658,0.66586,9.3475,7.1367e-05,600,-15.714286,82.835658,0.12081
257.88,292.63,4.0274,0.3119,-10.064,-0.82483,-453.84,2.5649,1.6432,1.2345e-07,1.9988e-07,0.55797,0.55793,0.6839,8.2635e-05,1000,10,82.840539,0.081401
327.82,1141.7,3.4008,0.43949,-16.245,20.75,555.83,7.1683,35.226,9.0902e-07,6.657e-07,0.53137,0.53151,20.535,0.00015408,1000,5.714286,82.84155,0.1249
405.5,430.07,3.6812,0.52816,-10.511,-2.0833,-513.54,4.7808,1.875,5.2903e-07,5.327e-07,0.44263,0.44258,0.95314,0.00017399,900,-11.428571,82.842171,0.13901
288.51,928.07,4.0695,0.37696,-12.97,19.89,778.52,6.9209,21.43,6.3875e-07,5.4306e-07,0.70879,0.709,32.926,0.00015174,1000,-15.714286,82.853333,0.11204
8.9278,132740,4.8701,0.0001471,18801,132220,72.605,1.8381e-10,3.1542e-18,1.9853e-07,11.913,7.3312e-18,9.3356e-18,1.5121e-17,2.0588e-07,1200,-20,82.857096,0.00074603
467.17,1004.7,2.5277,0.70193,-13.913,1.3907,-349.4,11.294,16.664,2.7616e-06,1.9398e-06,0.44801,0.44784,5.1832,0.00030918,800,-2.857143,82.859732,0.23126
315.34,1134,2.108,0.44693,-16.431,10.409,130.25,5.3841,32.081,7.5268e-07,5.573e-07,0.47187,0.47176,5.4138,0.0001493,600,-7.142857,82.878452,0.19636
194.37,594.06,3.0948,0.22763,-12.523,19.866,681.04,3.5537,11.957,1.5647e-07,2.7515e-07,1.1261,1.1263,15.41,9.603e-05,700,-20,82.96849,0.097239
480.94,592.31,2.6986,0.67353,-10.871,-1.0506,-489.28,7.7592,3.3048,1.3587e-06,1.1256e-06,0.42535,0.42527,1.6715,0.00026703,800,1.428571,83.010842,0.23718
385.39,488.28,2.0815,0.53248,-10.895,-0.6788,-401.77,3.9615,2.0337,4.8172e-07,4.8142e-07,0.36969,0.36964,0.85609,0.00015691,600,10,83.012671,0.24234
174.04,201.21,2.5446,0.19306,-9.6822,-1.8833,-291.44,1.4577,1.2437,2.8531e-08,7.3541e-08,0.47388,0.4738,0.36329,2.8574e-05,600,1.428571,83.01287,0.080148
441.31,549.54,2.3876,0.60579,-11.139,-1.2547,-445.32,5.5297,2.5236,8.1621e-07,7.1531e-07,0.37569,0.37563,1.1557,0.00019795,700,1.428571,83.018869,0.23844
330.9,440.36,1.7411,0.45017,-10.452,-1.0386,-343.2,2.7181,1.6673,2.556e-07,3.0722e-07,0.34532,0.34528,0.63748,0.00010924,800,5.714286,83.020985,0.24784
331.84,363.56,3.008,0.43402,-10.133,-1.9801,-431.07,3.2042,1.5335,2.6283e-07,3.2624e-07,0.43911,0.43907,0.64352,0.00012352,500,1.428571,83.021349,0.14094
222.95,697.64,3.8807,0.27686,-12.748,18.582,785.97,4.2701,12.346,2.4642e-07,3.0824e-07,0.8845,0.88465,23.464,0.00010738,900,-20,83.022797,0.094701
226.3,823.19,1.978,0.27442,-15.38,16.173,403.55,1.9564,10.631,1.1915e-07,1.6239e-07,0.4149,0.41491,4.9282,5.2941e-05,500,-11.428571,83.031883,0.13626
278.52,1015.8,2.7039,0.36579,-15.96,18.035,508.23,3.8278,20.908,3.7297e-07,3.2145e-07,0.45336,0.4534,11.708,9.673e-05,700,-11.428571,83.039948,0.13454
369.09,393.36,3.3443,0.48394,-10.682,-2.1695,-478.34,3.9664,1.6875,3.8431e-07,4.2471e-07,0.44754,0.44749,0.78215,0.0001517,900,5.714286,83.048471,0.14224
235.09,284.98,3.6576,0.28078,-9.9017,-10.024,-413.75,7.3673,5.5205,3.0414e-07,5.5756e-07,1.826,1.826,2.1546,0.00022514,900,10,83.158598,0.10114
161.98,186.95,2.1311,0.15767,-10.113,-3.2977,-224.39,1.6411,1.4423,2.1203e-08,6.0088e-08,0.54959,0.54945,0.38698,2.2406e-05,500,10,83.17139,0.079151
206.74,647.28,3.4889,0.25402,-12.433,18.39,738.19,3.5423,11.309,1.846e-07,2.7297e-07,0.92259,0.92273,18.14,9.6296e-05,800,-20,83.181758,0.093649
191.85,224.23,2.9174,0.22328,-10.192,-1.9598,-336.5,1.6109,1.3174,4.2435e-08,9.8395e-08,0.49025,0.49019,0.42193,3.9102e-05,700,10,83.187646,0.078029
503.54,1047.5,2.8325,0.76203,-14.495,0.03873,-371.85,14.293,19.365,3.9322e-06,2.7786e-06,0.45816,0.45795,6.1701,0.00035797,900,-2.857143,83.192548,0.22206
409.42,1363.9,3.0696,0.59887,-17.005,10.683,146.88,12.851,67.745,2.7936e-06,1.8836e-06,0.52404,0.52385,9.299,0.00026449,900,-7.142857,83.193993,0.16123
374.49,1294.8,2.7484,0.55218,-16.579,10.796,144.69,10.61,60.321,2.0697e-06,1.3927e-06,0.56129,0.56112,8.8465,0.0002518,800,-7.142857,83.245268,0.19121
-29.177,1186.5,4.8706,-9.9883e-07,750.21,-333.03,-229.77,0.0013409,1.1079,2.7925e-11,2.994e-12,0.32318,0.022525,5.9545,2.232e-07,1200,-15.714286,83.250771,0.0011542
346.68,744.49,1.6219,0.47767,-13.963,2.8917,-276.86,3.5204,5.1967,4.4475e-07,3.9117e-07,0.3281,0.32802,1.654,0.00011882,500,-2.857143,83.288717,0.26868
447.91,1020.2,2.2135,1.1482,-12.596,-1.5174,-368.19,10.099,17.34,6.8764e-06,4.8311e-06,0.43554,0.43541,5.6751,0.00081276,800,-2.857143,89.262691,0.42403
231.91,644.65,3.8336,0.38553,-13.549,24.618,652.07,2.2567,6.0726,2.5142e-07,3.4404e-07,0.50408,0.50426,6.7306,0.00012074,900,-20,89.270103,0.10616
279.8,327.8,4.2474,0.5217,-10.828,-5.8313,-488.48,2.6288,1.6571,3.517e-07,5.1458e-07,0.50812,0.50809,0.77083,0.00020811,1100,10,89.270885,0.12288
214.03,250.65,1.819,0.44006,-9.9247,-2.1882,-287.58,1.8746,1.3796,1.854e-07,3.9794e-07,0.49173,0.4917,0.43835,0.00015331,500,5.714286,89.286766,0.24833
229.62,271.85,3.5024,0.43157,-10.416,-4.2505,-411.48,2.1175,1.5656,2.0525e-07,3.847e-07,0.53962,0.53958,0.59665,0.00015693,900,10,89.329055,0.12539
427.82,1370.4,4.0521,0.85707,-15.202,20.74,682.4,19.629,76.822,7.7346e-06,5.5532e-06,0.614,0.61429,54.182,0.00058173,1100,-11.428571,89.45295,0.17277
353.42,394.26,3.1316,0.74441,-9.7788,-3.8662,-470.72,3.6948,1.7398,8.8079e-07,1.0082e-06,0.45091,0.45087,0.80413,0.0003668,900,5.714286,89.453994,0.23293
302.57,1130.6,2.9899,0.67165,-14.685,19.022,576.98,6.0945,35.009,1.8946e-06,1.4405e-06,0.53419,0.5343,22.448,0.00036943,800,-11.428571,89.467316,0.22042
410.52,542.73,2.1219,0.95086,-10.825,-3.7979,-442.3,4.9565,2.6379,1.9127e-06,1.7522e-06,0.3937,0.39365,1.2214,0.00052207,700,1.428571,89.475713,0.43403
797.12,1291.1,3.3076,1.6413,-12.761,-3.6764,-457.98,72.423,49.882,6.5681e-05,5.3295e-05,0.58214,0.58183,16.318,0.0015183,1200,-2.857143,89.478458,0.27594
2526.6,722.38,4.4292,0.4649,-9.9745,33.983,735.41,4273.4,32.571,6.0527e-05,5.7632e-05,2.6979,2.7124,20.591,0.00022728,1100,-20,89.487632,0.050735
329.5,1294,2.2452,0.84324,-14.533,8.1189,157.32,7.0807,56.026,3.5086e-06,2.4146e-06,0.49652,0.4964,8.4847,0.00054058,700,-7.142857,89.488444,0.34341
50467000,1120.9,-2981.6,2986.4,-20.577,20.998,1026.5,0.00026996,1401.4,19274,19274,26.377,26.38,1994.1,0.00035451,1200,-11.428571,89.492866,0.050834
250.97,947.5,2.2988,0.53848,-13.814,17.713,491.24,2.9138,17.18,6.5489e-07,6.6582e-07,0.45292,0.45298,9.6918,0.00021542,600,-11.428571,89.504789,0.2429
1483.8,489.9,4.0011,0.9366,-10.488,-1.4945,-594.42,380.38,7.3792,3.7144e-05,3.3288e-05,1.726,1.7255,3.0401,0.0011304,1200,5.714286,89.625788,0.13745
-0.96986,-13434,4.8702,0.00041031,817.85,-962.5,33869,0.14043,6.8163e-08,7.1246e-11,2.4166e-09,1742.6,3757.3,6.5874e-08,2.2347e-07,1200,-20,89.64989,0.00074767
303.3,429.46,1.5412,0.70295,-10.254,-2.1744,-337.49,2.4156,1.7485,5.9072e-07,7.9034e-07,0.36341,0.36338,0.66961,0.00028532,500,1.428571,89.65019,0.44613
253.32,801.26,3.3145,0.47866,-12.459,22.196,638.07,2.9064,10.118,4.8751e-07,5.2856e-07,0.47894,0.4791,10.207,0.00017573,800,-15.714286,89.651941,0.14893
198.88,576.36,3.0582,0.3159,-13.233,23.805,575.47,1.6784,5.4679,1.3891e-07,2.6282e-07,0.53481,0.53494,4.7318,8.9164e-05,700,-20,89.655032,0.11534
309.21,784.36,1.4025,0.77629,-11.502,0.99194,-260.47,3.1204,6.9689,1.1655e-06,1.1107e-06,0.35969,0.35964,2.1187,0.00035289,500,-2.857143,89.656518,0.53272
555.03,691.75,2.9712,1.2725,-10.035,-5.2709,-546.82,11.023,4.4018,6.4673e-06,5.0531e-06,0.3972,0.39715,2.5643,0.00083076,700,10,89.660859,0.36319
187.27,223.37,2.7924,0.34091,-10.929,-3.8632,-331.13,1.7601,1.5078,1.099e-07,2.6331e-07,0.55331,0.55324,0.47988,0.0001034,1000,1.428571,89.661424,0.12477
599.6,732.56,3.2988,1.3781,-10.585,-4.7887,-586.23,15.099,5.5445,9.8899e-06,7.7098e-06,0.4344,0.43432,3.5721,0.0010158,1100,1.428571,89.66518,0.35053
225.05,839.66,1.9253,0.45683,-14.852,18.722,410.64,1.9038,11.008,3.2445e-07,4.3742e-07,0.40332,0.40336,5.1783,0.00014258,500,-11.428571,89.667692,0.23116
