"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","Cost filtered (V/nT)","Cost unfiltered (V/nT)","Loop","Run_number","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","NA"
"111.250000","5.000000","300.000000","0.000778","0.000778","1.000000","31.000000","0.297367","0.088927","114.311460","3.260564","0.000682","0.002251","4.943596","2.881526","1895.072949","2829.305414","-0.884732","-0.549716","-4.964809","95.995757","884.135432","1315.360028","0.496459","0.496757","7.617403","12.503293",NA
"112.625000","5.000000","300.000000","0.000840","0.000840","1.000000","32.000000","0.250354","0.084793","100.959980","-2.944705","0.000519","0.001905","3.787385","2.262807","17031.287168","28357.443384","-50.693718","-50.401741","-6.424833","70.215171","466001.590709","775886.494561","2757.336369","2757.336536","6.692775","11.566324",NA
"114.000000","5.000000","300.000000","0.000000","NaN","1.000000","33.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","24417.178366","38955.811084","-88.785658","-88.533991","-3.876196","72.491221","NaN","NaN","NaN","NaN","7.307637","12.065005",NA
"115.375000","5.000000","300.000000","0.000000","NaN","1.000000","34.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","30360.105345","51864.069643","-142.961943","-142.748745","-6.511994","82.216368","635127.138668","1084972.173302","5972.002269","5972.002301","7.464853","13.345355",NA
"116.750000","5.000000","300.000000","0.000000","NaN","1.000000","35.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","24180.522947","40880.522184","-78.838025","-78.657706","-4.297938","69.390231","532409.179095","900094.080484","3463.277394","3463.277442","7.458012","13.034826",NA
"118.125000","5.000000","300.000000","0.000769","0.000769","1.000000","36.000000","0.123091","0.060878","79.118250","-1.272885","0.000259","0.001149","2.398105","1.499384","57404.993858","93461.571042","-354.265040","-354.114332","-4.994376","59.782272","745710.978428","1214085.171383","9199.799489","9199.799494","7.309644","12.195452",NA
"119.500000","5.000000","300.000000","0.000000","NaN","1.000000","37.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","934693.715871","245663.540633","-351.804584","-351.768222","43.523925","-538.730274","1366409.063248","358389.540276","1026.035339","1026.035337","18.599985","10.889487",NA
"120.875000","5.000000","300.000000","0.000201","0.000201","1.000000","38.000000","0.088617","0.047955","239.107742","-120.025016","0.000540","0.000855","8.734416","4.010207","-41.671601","457.802516","-0.117795","-0.004468","-29.649146","-273.365917","24.136517","90.681518","0.002542","0.001877","14.132646","67.171068",NA
"122.250000","5.000000","300.000000","0.000000","NaN","1.000000","39.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","57927.129168","103395.728832","-197.060038","-196.976461","-2.620582","216.090352","NaN","NaN","NaN","NaN","8.724965","20.056069",NA
"123.625000","5.000000","300.000000","0.000238","0.000238","1.000000","40.000000","0.062084","0.027849","117.242699","56.394472","0.000168","0.000543","3.925486","2.276226","58598.752304","99584.740877","-129.691547","-129.622800","-4.992498","205.984002","NaN","NaN","NaN","NaN","8.845943","19.003353",NA
"125.000000","5.000000","300.000000","0.000267","0.000267","1.000000","41.000000","0.051141","0.019834","74.294684","-23.910704","0.000063","0.000296","1.776011","1.100487","36280.330601","62145.428206","-33.997306","-33.940007","-8.093954","-4.398095","NaN","NaN","NaN","NaN","8.180675","14.008980",NA
"107.125000","-20.000000","300.000000","0.000000","NaN","2.000000","42.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","8239.336058","21699.651011","-13.936886","-13.585434","-8.890444","297.407752","198946.875980","524008.421576","655.894002","655.894086","5.372548","21.191307",NA
"107.125000","-19.250000","300.000000","0.000073","0.000073","2.000000","43.000000","0.874008","0.029604","405.778132","-38.313424","0.000285","0.000276","7.842088","2.467716","1139.617186","981.873824","-0.927569","-0.025714","-5.797908","-487.672147","242.964731","105.536041","0.003675","0.003877","21.317339","33.053082",NA
"107.125000","-18.500000","300.000000","0.000104","0.000104","2.000000","44.000000","0.851901","0.029614","285.600962","30.097448","0.000671","0.000867","17.968379","7.407733","88.893999","521.716772","-0.876993","-0.006896","-4.926024","20.884341","71.165906","191.178843","0.004282","0.004747","11.666941","40.391185",NA
"107.125000","-17.750000","300.000000","0.000113","0.000113","2.000000","45.000000","0.818462","0.030660","270.687729","47.781688","0.001415","0.001938","36.359456","15.500289","273.239428","775.815210","-0.861343","-0.015725","7.349936","-44.944523","110.304128","186.041942","0.006436","0.006829","11.649449","29.601029",NA
"107.125000","-17.000000","300.000000","0.000158","0.000158","2.000000","46.000000","0.779189","0.028701","182.172779","-1.493469","0.000430","0.000905","10.984384","5.620824","45.386895","485.008789","-0.829647","-0.006136","5.011394","-122.744039","61.987739","287.791798","0.006471","0.007001","12.511828","66.015892",NA
"107.125000","-16.250000","300.000000","0.000105","0.000105","2.000000","47.000000","0.781920","0.034943","332.751600","23.543330","0.000781","0.000870","17.996967","6.680222","169.811457","680.860622","-0.809351","-0.013408","-9.055178","-90.953490","94.076481","202.528096","0.006870","0.007357","12.055033","37.942663",NA
"107.125000","-15.500000","300.000000","0.000078","0.000078","2.000000","48.000000","0.735298","0.035854","457.208814","-88.310099","0.002927","0.002717","67.347478","19.152177","1154.272004","1800.704897","-0.855265","-0.088802","3.669611","8.854451","491.447270","721.913145","0.066823","0.067088","12.398393","20.437340",NA
"107.125000","-14.750000","300.000000","0.000114","0.000114","2.000000","49.000000","0.714220","0.037154","324.732730","34.502463","0.001198","0.001365","25.905899","9.798673","575.436087","1232.634051","-0.777640","-0.042210","-0.547377","-35.991656","211.899898","362.718505","0.022621","0.022957","11.484990","25.108477",NA
"107.125000","-14.000000","300.000000","0.000098","0.000098","2.000000","50.000000","0.669813","0.040817","415.329977","84.403085","0.002938","0.002830","59.061338","18.418546","87.921538","589.677740","-0.717032","-0.010970","-2.082608","-49.674740","77.362348","250.294514","0.008233","0.008819","11.667604","48.657701",NA
"107.125000","-13.250000","300.000000","0.000125","0.000125","2.000000","51.000000","0.644085","0.037922","303.451322","18.372219","0.001010","0.001226","21.257699","8.421764","932.901350","1967.819875","-0.784065","-0.112779","-1.668462","-128.368372","455.618827","901.088483","0.099007","0.099240","9.981802","23.421047",NA
"107.125000","-12.500000","300.000000","0.000124","0.000124","2.000000","52.000000","0.617598","0.041548","334.262897","-3.658072","0.000622","0.000689","12.045660","4.452637","421.770590","1278.137490","-0.694983","-0.052619","4.842960","-73.411461","182.755582","435.155020","0.033571","0.033919","9.226737","27.489291",NA
"107.125000","-11.750000","300.000000","0.000142","0.000142","2.000000","53.000000","0.580409","0.041526","292.783479","27.117773","0.001142","0.001437","21.854685","8.867948","263.853134","934.464579","-0.640548","-0.030425","2.355705","-43.322235","101.843555","236.071931","0.013944","0.014341","8.521155","26.842477",NA
"107.125000","-11.000000","300.000000","0.000137","0.000137","2.000000","54.000000","0.553474","0.043539","317.972398","15.715635","0.000827","0.000960","15.225251","5.839536","336.625584","949.823744","-0.612097","-0.033912","-5.935680","-70.296855","113.090818","215.271914","0.013692","0.014125","9.439894","25.271015",NA
"107.125000","-10.250000","300.000000","0.000143","0.000143","2.000000","55.000000","0.509880","0.048491","339.951919","61.940813","0.002741","0.003009","45.661168","16.754580","896.169655","1809.907183","-0.663692","-0.119482","2.405241","-76.118546","393.505668","731.247764","0.091820","0.092137","9.805715","20.932812",NA
"107.125000","-9.500000","300.000000","0.000146","0.000146","2.000000","56.000000","0.482021","0.047417","324.987292","17.908517","0.000817","0.000929","13.838884","5.225576","308.166989","1085.084193","-0.562096","-0.046036","-3.151244","-88.948385","126.975562","319.470980","0.025110","0.025536","8.706880","28.992730",NA
"107.125000","-8.750000","300.000000","0.000157","0.000157","2.000000","57.000000","0.455791","0.048728","310.071366","11.919362","0.000701","0.000833","11.499146","4.488246","317.507383","1132.920213","-0.540813","-0.053135","-0.761329","-53.264262","103.897366","270.258592","0.023651","0.023992","6.390577","21.225339",NA
"107.125000","-8.000000","300.000000","0.000192","0.000192","2.000000","58.000000","0.412115","0.060080","312.979215","51.000944","0.002730","0.003225","36.410994","14.160674","261.662721","959.080122","-0.502601","-0.042350","-0.530670","-31.453143","113.500443","275.619230","0.022236","0.022801","9.080338","29.489299",NA
"107.125000","-7.250000","300.000000","0.000168","0.000168","2.000000","59.000000","0.401027","0.054406","323.890998","-2.886447","0.000753","0.000858","11.105612","4.202123","282.985970","954.801643","-0.477808","-0.043833","-1.157701","-43.946721","103.255235","231.901010","0.019304","0.019833","8.374777","25.527434",NA
"107.125000","-6.500000","300.000000","0.000189","0.000189","2.000000","60.000000","0.371254","0.058005","306.884222","16.144919","0.001255","0.001506","17.280572","6.793655","766.692640","2024.506669","-0.610559","-0.201994","-3.845141","-44.039413","410.660440","995.265895","0.192477","0.192853","7.185806","19.118918",NA
"107.125000","-5.750000","300.000000","0.000249","0.000249","2.000000","61.000000","0.337911","0.060047","241.216043","3.293875","0.000472","0.000732","6.092068","2.761043","868.900967","2564.574203","-0.716781","-0.331020","0.653354","34.419873","733.904339","2047.437238","0.519199","0.519572","6.746590","19.927156",NA
"107.125000","-5.000000","300.000000","0.000249","0.000249","2.000000","62.000000","0.320179","0.064447","259.151012","14.475789","0.000803","0.001150","9.748474","4.253222","423.894596","1539.413658","-0.494603","-0.128631","-3.339271","40.735374","191.024059","577.584490","0.092847","0.093269","6.249200","21.874297",NA
"107.125000","-4.250000","300.000000","0.000301","0.000301","2.000000","63.000000","0.300403","0.068688","228.025437","11.716917","0.000712","0.001175","7.954460","3.706692","857.794024","2395.865383","-0.667089","-0.320284","-0.581006","9.555708","571.281492","1498.571302","0.392179","0.392562","6.287856","17.467467",NA
"107.125000","-3.500000","300.000000","0.000304","0.000304","2.000000","64.000000","0.287835","0.074576","245.203690","14.223089","0.000949","0.001445","9.876740","4.439237","443.983897","1613.367156","-0.486049","-0.152617","-5.424797","41.288892","205.414042","631.456900","0.115294","0.115731","6.041360","21.258512",NA
"107.125000","-2.750000","300.000000","0.000325","0.000325","2.000000","65.000000","0.275797","0.073406","225.599680","13.138495","0.001082","0.001808","11.291812","5.288649","597.928967","2132.248610","-0.588922","-0.269060","-1.324154","43.139969","423.065949","1372.940368","0.339203","0.339644","6.281876","22.172790",NA
"107.125000","-2.000000","300.000000","0.000365","0.000365","2.000000","66.000000","0.263682","0.076406","209.205071","13.965040","0.000960","0.001742","9.489911","4.597967","774.819859","2665.834576","-0.735446","-0.425435","-3.520242","69.100888","705.130201","2291.392210","0.720918","0.721317","5.919853","20.765512",NA
"107.125000","-1.250000","300.000000","0.000399","0.000399","2.000000","67.000000","0.262059","0.078624","197.066218","10.386916","0.000996","0.001929","9.453630","4.694979","4962.282433","16826.582598","-17.488956","-17.184977","-3.054223","33.755548","162570.015091","550516.195544","1124.066176","1124.066580","6.449030","22.050341",NA
"107.125000","-0.500000","300.000000","0.000000","NaN","2.000000","68.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","9499.888274","25973.820076","-41.442354","-41.143270","-2.532219","122.672268","390331.707582","1066816.090539","3379.055280","3379.055518","6.460355","19.516396",NA
"107.125000","0.250000","300.000000","0.000000","NaN","2.000000","69.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","12299.604637","30329.378585","-57.705284","-57.406693","-2.154120","120.332538","484973.678623","1195623.534786","4525.354665","4525.354845","6.552675","17.776951",NA
"107.125000","1.000000","300.000000","0.000000","NaN","2.000000","70.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","8773.298422","24008.159374","-36.492714","-36.191613","-0.190117","140.117746","533352.853679","1458929.229490","4397.542396","4397.542816","6.312452","19.762972",NA
"107.125000","1.750000","300.000000","0.000000","NaN","2.000000","71.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","8018.094574","20980.822359","-28.538534","-28.234548","-1.468591","157.247500","321167.539016","840025.138290","2260.150276","2260.150648","6.810889","20.898121",NA
"107.125000","2.500000","300.000000","0.000000","NaN","2.000000","72.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","11734.083260","30326.286655","-61.597981","-61.288121","-3.167814","167.974378","468216.646616","1209859.160565","4889.357235","4889.357418","6.678985","20.455630",NA
"107.125000","3.250000","300.000000","0.000723","0.000723","2.000000","73.000000","0.262123","0.097747","135.214482","13.696457","0.000225","0.000637","1.560110","0.874575","4761.865946","12278.130344","-10.378633","-10.060683","-2.134006","181.353500","54778.189972","141094.226870","230.994297","230.994616","6.638681","20.842853",NA
"107.125000","4.000000","300.000000","0.000711","0.000711","2.000000","74.000000","0.285677","0.095829","134.720555","14.825749","0.000379","0.001079","2.683348","1.505655","7698.690296","17858.237604","-21.920020","-21.594116","-2.651685","146.961662","175143.022115","406089.942655","981.584874","981.585197","6.601149","17.666996",NA
"107.125000","4.750000","300.000000","0.000000","NaN","2.000000","75.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","12467.312323","24585.914985","-42.197692","-41.861019","-2.733207","145.208244","556109.972799","1096589.427418","3733.020123","3733.020475","7.099900","16.239098",NA
"107.125000","5.500000","300.000000","0.000000","NaN","2.000000","76.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","14533.297474","27769.367400","-53.780142","-53.432394","-3.350282","150.146713","4811589.279828","9193556.267719","35370.467545","35370.469576","7.051138","24.241018",NA
"107.125000","6.250000","300.000000","0.001030","0.001030","2.000000","77.000000","0.306856","0.108739","105.548061","12.993825","0.000825","0.002914","4.762344","2.820063","1620.990712","2975.133839","-0.980329","-0.619027","-2.422409","144.777262","966.470169","1755.781616","0.714523","0.714846","7.532987","15.954676",NA
"107.125000","7.000000","300.000000","0.000784","0.000784","2.000000","78.000000","0.328844","0.095911","122.364051","15.229560","0.000188","0.000585","1.293444","0.742727","1830.654305","3280.384101","-1.132356","-0.753520","-4.709073","151.473958","1128.457697","2012.385692","0.907110","0.907382","6.829363","14.278486",NA
"107.125000","7.750000","300.000000","0.000974","0.000974","2.000000","79.000000","0.343548","0.101334","104.073326","15.536567","0.000554","0.001982","3.417587","2.028898","1052.297840","1790.278815","-0.625147","-0.226363","-1.432222","126.209828","260.959913","417.621106","0.099316","0.099679","7.532217","14.544715",NA
"107.125000","8.500000","300.000000","0.000870","0.000870","2.000000","80.000000","0.373736","0.099839","114.799763","17.292459","0.000765","0.002516","4.948421","2.881333","1237.152487","2008.638077","-0.697580","-0.278412","-4.152426","143.626923","335.905241","528.111466","0.138902","0.139214","7.711121","14.569131",NA
"107.125000","9.250000","300.000000","0.001012","0.001012","2.000000","81.000000","0.397777","0.096221","95.088732","10.941659","0.000717","0.002761","4.511942","2.722551","1244.863894","1957.158869","-0.703621","-0.259125","-5.171956","107.979175","322.999567","488.629376","0.122384","0.122707","7.417502","13.081689",NA
"107.125000","10.000000","300.000000","0.000806","0.000806","2.000000","82.000000","0.436530","0.091726","113.745455","17.319963","0.001178","0.003904","8.265139","4.821836","857.829032","1484.459988","-0.619908","-0.147928","-4.056093","126.606874","186.823436","287.734929","0.052703","0.053110","8.125874","15.926358",NA
"107.125000","6.250000","150.000000","0.000605","0.000605","3.000000","83.000000","0.166999","0.037009","61.151625","5.284399","0.000399","0.002120","5.425131","3.594791","997.468894","1662.157738","-0.248645","-0.066260","-2.294227","57.730380","276.843483","424.035902","0.031535","0.031701","8.569287","15.314309",NA
"107.125000","6.250000","163.750000","0.000000","NaN","3.000000","84.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","495617.166270","295860.110706","-2226.017691","-2225.825909","1.507547","-120.148963","NaN","NaN","NaN","NaN","13.362193","8.750778",NA
"107.125000","6.250000","177.500000","0.000251","0.000251","3.000000","85.000000","0.191206","0.043942","175.020347","-51.115551","0.000373","0.000819","6.166719","3.203080","462481.993106","266461.653976","-2053.609198","-2053.402365","2.533789","-118.149759","NaN","NaN","NaN","NaN","14.344557","9.041975",NA
"107.125000","6.250000","191.250000","0.000000","NaN","3.000000","86.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","455885.393052","277903.355248","-2433.906633","-2433.683813","2.006021","-120.459246","1049544.164653","639436.707580","11198.714451","11198.714450","13.472833","9.013736",NA
"107.125000","6.250000","205.000000","0.000000","NaN","3.000000","87.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","496978.591605","294213.217337","-3105.859936","-3105.620542","-4.036094","-109.314513","NaN","NaN","NaN","NaN","13.132382","8.403401",NA
"107.125000","6.250000","218.750000","0.000000","NaN","3.000000","88.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","448238.814310","284670.398294","-3219.078640","-3218.822373","-2.945438","-103.389834","NaN","NaN","NaN","NaN","13.438412","9.153993",NA
"107.125000","6.250000","232.500000","0.000445","0.000445","3.000000","89.000000","0.248148","0.073773","165.967012","-22.587956","0.000607","0.001408","5.901467","3.118553","496833.551416","275891.087539","-3292.592605","-3292.320352","-6.323020","-112.340097","NaN","NaN","NaN","NaN","13.831958","8.334627",NA
"107.125000","6.250000","246.250000","0.000000","NaN","3.000000","90.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","352627.251233","257608.736617","-3161.003827","-3160.709357","-2.411042","-91.901106","409044.193831","298336.330702","7319.580548","7319.580548","11.123186","8.595954",NA
"107.125000","6.250000","260.000000","0.000477","0.000477","3.000000","91.000000","0.288443","0.080398","168.473122","-32.781853","0.000262","0.000597","2.342173","1.231803","363810.695096","250666.249909","-3362.324726","-3362.012875","-8.814531","-84.391712","NaN","NaN","NaN","NaN","11.569809","8.358109",NA
"107.125000","6.250000","273.750000","0.000450","0.000450","3.000000","92.000000","0.299257","0.079960","177.656257","-49.940879","0.001261","0.002728","11.500566","5.942381","424812.375270","282870.020822","-4724.750035","-4724.421076","6.496081","-81.004665","261793.259093","173277.974666","5784.466039","5784.466039","11.477442","7.986363",NA
"107.125000","6.250000","287.500000","0.000000","NaN","3.000000","93.000000","0.000000","0.000000","0.000000","0.000000","NaN","NaN","NaN","NaN","390815.942819","252607.314293","-3759.242461","-3758.894799","-5.116297","-88.955987","367377.728286","236723.757370","7042.744675","7042.744675","12.685015","8.643041",NA
"107.125000","6.250000","301.250000","0.000592","0.000592","3.000000","94.000000","0.337152","0.101041","170.738574","-30.179624","0.000477","0.001075","3.410071","1.785400","348430.122463","248796.668038","-3947.298073","-3946.927879","-6.133392","-79.150632","NaN","NaN","NaN","NaN","11.853930","8.828508",NA
