"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
288.21,660.15,2.2661,2.8967,0.52682,5.0479,-247.98,3.0506,5.3975,1.5543e-05,1.8249e-05,0.43531,0.43532,1.7347,0.0060551,540,7,100.199195,0.92886
191.33,503.01,2.0309,2.6979,0.015647,3.9999,-261.93,0.9397,2.5822,5.2043e-06,1.3591e-05,0.31206,0.31206,0.94108,0.0039647,620,6,100.199586,1.2768
166.36,564.85,1.7813,2.2766,1.5377,3.5544,-186.26,0.43109,2.049,1.948e-06,6.499e-06,0.17748,0.17748,0.65127,0.0016429,460,6,100.225325,1.1932
159.99,480.88,1.7322,2.2809,1.2199,-4.8231,-225.79,1.5421,5.8982,6.8812e-06,2.5395e-05,0.69577,0.69577,2.0554,0.0064441,460,7,100.274074,1.7089
167.18,591.32,1.7798,2.2993,0.5995,2.432,-176.53,0.44268,2.2908,2.0626e-06,6.7048e-06,0.17925,0.17925,0.70684,0.0016938,460,6,100.3227,1.186
265.59,741.44,2.2353,2.9006,-0.73735,0.5974,-223.18,1.8777,5.3255,1.0721e-05,1.3047e-05,0.30119,0.30119,1.5642,0.004266,620,6,100.338806,0.96107
165.73,553.78,1.7602,2.2753,1.1284,1.586,-200.14,0.42099,1.9416,1.8979e-06,6.3906e-06,0.17543,0.17543,0.63484,0.0016207,460,6,100.42408,1.2131
191.41,633.82,2.0493,2.6764,0.98473,1.9575,-211.79,0.56989,2.4931,3.3441e-06,8.0158e-06,0.17954,0.17954,0.79146,0.002266,540,6,100.483744,1.1814
121.26,442.82,1.2334,1.5403,2.4964,1.747,-136.57,0.24419,1.5102,5.9151e-07,3.7632e-06,0.1709,0.1709,0.47305,0.00073847,315,6,100.600522,1.1928
167.25,536.9,1.4667,3.5264,-1.5571,6.6677,-278.23,0.66686,2.8639,7.2279e-06,2.3274e-05,0.28007,0.28008,1.094,0.0061711,640,8,105.020995,1.9881
159.95,511.17,1.4176,3.4502,0.66665,1.4558,-271.94,0.93101,4.0341,9.8315e-06,3.4926e-05,0.42431,0.42431,1.5319,0.0089781,620,7,105.045537,2.1086
139.95,516.37,1.2768,2.822,0.13092,3.6182,-228.22,0.35017,2.1024,2.7294e-06,1.2646e-05,0.19804,0.19804,0.74158,0.002844,540,7,105.332272,1.9702
88.827,421.33,0.80778,1.5413,1.2663,0.24863,-115.94,0.22385,2.5914,6.8326e-07,7.5205e-06,0.25347,0.25347,0.80151,0.0011135,315,6,105.40867,1.7758
94.438,389.09,0.86234,1.8476,0.71123,6.2163,-164.58,0.30707,2.7085,1.2619e-06,1.2008e-05,0.31532,0.31534,0.88088,0.0019789,360,7,105.535945,1.9715
194.62,644.65,1.5053,3.6562,-1.0876,7.0149,-263.99,0.96054,4.216,1.0549e-05,2.3777e-05,0.29517,0.29517,1.4831,0.0069153,685,7,105.547799,1.7656
186.24,641.82,1.5201,3.6107,-3.4811,1.7485,-272.19,0.84581,4.0897,9.3737e-06,2.2876e-05,0.28255,0.28255,1.4759,0.0064829,685,8,105.66045,1.818
159.68,508.96,1.4455,3.3839,0.36869,2.0348,-270.31,0.95541,4.1208,9.6996e-06,3.4631e-05,0.43665,0.43665,1.56,0.0088889,620,7,105.702908,2.06
202.25,609.39,1.5239,3.667,-0.13649,-4.5651,-287.49,2.9868,10.588,3.1524e-05,6.7865e-05,0.8713,0.87131,3.9642,0.020383,685,7,105.73042,2.8004
141.04,526.56,1.2756,2.8171,-0.20734,2.6175,-224.58,0.36773,2.2521,2.854e-06,1.3004e-05,0.20479,0.20479,0.7867,0.0029309,540,7,105.745749,2.0642
50.865,225.94,0.43224,0.62193,1.2629,0.78341,-77.722,0.20321,2.9164,1.1676e-07,2.2502e-06,0.36931,0.36929,0.74576,0.00027005,170,7,105.762108,1.4136
222.28,825.89,2.4523,2.6196,15.16,0.30596,310.38,1.1704,6.7887,6.5466e-06,9.4655e-06,0.25656,0.25652,2.3846,0.0030182,685,7,105.775749,0.85359
195.37,646.77,1.5103,3.6509,-0.88806,4.4267,-265.53,0.73293,3.2112,8.0139e-06,1.7887e-05,0.22349,0.22349,1.132,0.0052181,620,-2,105.782405,1.8037
160.4,572.36,1.4322,3.2964,-1.0428,3.1258,-254.08,0.44679,2.4041,4.4418e-06,1.5287e-05,0.19888,0.19888,0.86965,0.0038569,685,8,105.786052,1.9955
195.75,606,1.5241,3.6527,-1.9113,3.8047,-283.79,0.74464,2.8202,7.9796e-06,1.8292e-05,0.23082,0.23082,1.0527,0.0053801,620,7,105.786478,1.7732
191.35,699.06,1.5576,3.5585,-0.92701,2.8276,-243.68,0.7016,3.8696,7.5861e-06,1.6835e-05,0.21683,0.21683,1.2644,0.0048301,685,6,105.790042,1.7188
68.938,288.87,0.65525,1.2409,1.3082,2.4162,-132.28,0.1629,1.7903,3.4169e-07,4.8254e-06,0.23556,0.23557,0.52622,0.00067442,260,8,105.805258,1.8246
158.98,530.84,1.4504,3.3634,0.79345,-5.2675,-272.01,1.6313,7.7139,1.6658e-05,5.9217e-05,0.74833,0.74834,2.9277,0.015073,620,7,105.824858,3.0357
199.26,596.86,1.5197,3.6596,0.15984,-5.0753,-283.14,2.8284,9.9382,2.983e-05,6.6821e-05,0.85146,0.85148,3.7055,0.019874,685,7,105.842895,2.674
196.25,620.18,1.5146,3.6506,-0.98842,7.2791,-272.15,1.0833,4.2809,1.164e-05,2.636e-05,0.33157,0.33157,1.5482,0.007728,510,7,105.869496,1.7785
132.08,498.21,1.1672,2.7037,-0.18857,6.2909,-215.62,0.42562,2.7241,3.1417e-06,1.6395e-05,0.26482,0.26482,0.94613,0.0035046,685,7,105.874338,2.0178
162.04,558.69,1.4276,3.3111,-0.38745,6.3396,-254.99,0.66565,3.3258,6.5712e-06,2.2394e-05,0.29213,0.29214,1.2086,0.0057077,620,7,105.878119,1.9828
197.49,624.32,1.5078,3.6587,-1.2751,6.3896,-274.44,1.0441,4.1244,1.1246e-05,2.5057e-05,0.31551,0.31552,1.4958,0.0073805,685,7,105.884842,1.7813
160.18,574.84,1.4276,3.3084,-0.51378,3.0416,-254.05,0.43687,2.3796,4.3858e-06,1.5105e-05,0.19479,0.19479,0.8602,0.003806,620,7,105.887328,2.0029
143.88,564.93,1.2634,2.8217,0.62135,7.3749,-204.45,0.53613,3.61,4.1852e-06,1.8185e-05,0.28552,0.28553,1.1973,0.0041038,540,6,105.902059,1.9558
200.6,563.42,1.5528,3.6296,-1.6792,6.9047,-295.1,1.161,3.5732,1.1767e-05,2.6662e-05,0.35077,0.35078,1.3771,0.008026,685,8,105.903519,1.8387
130.6,440.54,1.1909,2.6578,-0.86917,6.988,-231.52,0.48415,2.5437,3.362e-06,1.787e-05,0.30791,0.30792,0.9092,0.0039227,505,8,105.973272,1.9943
161.92,574.04,1.399,3.3747,-0.77216,6.1201,-254.32,0.62894,3.3295,6.5112e-06,2.1992e-05,0.27524,0.27524,1.2032,0.00559,285,8,105.975696,2.0362
74.938,284.75,0.72314,1.4096,0.76439,7.3283,-155.21,0.28027,2.5134,7.0784e-07,8.5742e-06,0.36009,0.36033,0.7516,0.0013228,685,8,105.976406,1.8488
195.68,568.25,1.551,3.6128,-1.4859,6.6413,-291.99,1.1164,3.7069,1.1462e-05,2.7058e-05,0.35199,0.352,1.4227,0.0080079,620,7,105.977263,1.7488
193.85,753.03,1.5692,3.5541,-0.88691,1.5165,-222.34,0.83395,5.3533,9.1213e-06,1.8786e-05,0.24512,0.24512,1.6043,0.005444,685,6,105.983145,1.6972
195.82,686.67,1.5438,3.5834,-0.69612,3.4995,-242.75,0.75638,3.7786,8.0952e-06,1.7441e-05,0.22505,0.22505,1.2383,0.0050708,210,8,105.990854,1.7179
55.652,234.31,0.53195,0.9107,1.2494,1.425,-115.98,0.16393,2.0627,1.9376e-07,3.305e-06,0.2745,0.2745,0.54935,0.0004278,540,7,105.991661,1.6398
140.51,545.13,1.2798,2.8285,0.29798,2.8154,-219.9,0.32648,2.1628,2.5882e-06,1.1796e-05,0.18232,0.18232,0.74526,0.0026338,685,6,105.992357,1.9863
200.62,564.66,1.5423,3.6368,-1.6076,6.6848,-290.91,1.1336,3.5008,1.1532e-05,2.6149e-05,0.34188,0.34189,1.3365,0.0078574,685,6,105.99508,1.7493
200.87,676.89,1.578,3.5538,-0.35808,6.6089,-238.99,1.1412,5.18,1.1713e-05,2.4366e-05,0.32495,0.32496,1.6887,0.0071822,685,8,106.001798,1.6753
162.76,635.57,1.4307,3.2878,-0.33715,2.6177,-224.81,0.45035,2.9342,4.5333e-06,1.4645e-05,0.19069,0.19069,0.96939,0.0036867,620,6,106.010449,1.9437
200.15,582.47,1.5356,3.6601,-1.8922,4.5078,-293.15,0.86073,2.8482,8.9898e-06,2.0139e-05,0.25908,0.25908,1.0894,0.0060364,685,8,106.012356,1.7594
161.91,658,2.5891,2.0689,16.326,0.067546,350.26,0.60165,4.3128,2.4988e-06,7.455e-06,0.26054,0.26051,1.9346,0.0019789,525,-4,106.014144,0.80394
198.43,701.13,1.5494,3.5751,-0.14397,3.5049,-241.98,0.73407,3.7321,7.8001e-06,1.6159e-05,0.21175,0.21175,1.2086,0.0047423,685,6,106.020424,1.725
159.91,571.21,1.423,3.314,-0.82725,3.5508,-254.6,0.42679,2.3038,4.2967e-06,1.488e-05,0.19109,0.19109,0.83487,0.0037465,685,7,106.029956,2.022
158.89,589.01,1.4011,3.3768,-0.53464,3.6764,-252.73,0.41842,2.4464,4.4384e-06,1.5371e-05,0.18847,0.18847,0.87848,0.0038412,620,7,106.031588,2.0569
200.59,591.72,1.5184,3.6645,0.3709,-2.2242,-282.12,2.3371,7.9352,2.4503e-05,5.4518e-05,0.69621,0.69621,2.9534,0.016279,620,7,106.031739,2.2147
490,460.08,4.0438,0.94085,19.785,-6.7366,459.72,28.687,7.7287,8.6091e-06,7.6946e-06,1.7236,1.7228,3.3769,0.0020809,540,-11,106.035617,0.17946
24144,2021800,4.8679,-8.2207e-06,-4610.5,-1524,59985,5.3482e-22,1.0132e-25,0.0013586,0.00136,1.1875e-20,1.3245e-21,7.8329e-29,1.5963e-07,685,-20,106.036197,0.00062878
140.99,413.48,1.3749,2.8249,-1.7979,3.6896,-256.73,0.41142,1.6342,2.989e-06,1.3648e-05,0.23185,0.23185,0.60141,0.0033024,540,9,106.052043,1.951
206.27,516.43,1.5424,3.6551,-0.72863,2.6403,-296.54,3.977,9.6809,3.8736e-05,8.6668e-05,1.1615,1.1615,3.7388,0.026771,685,8,106.070679,1.7588
89.824,196.92,2.6211,0.39789,19.576,-1.028,259.64,1.0631,3.7013,1.4822e-07,9.7321e-07,0.85471,0.84987,1.0395,0.00023966,270,-17,106.08847,0.17443
101.07,431.44,0.95136,1.9579,0.33123,0.81469,-166.62,0.25819,2.3348,1.168e-06,1.0087e-05,0.24287,0.24287,0.76502,0.0017097,390,7,106.102234,1.859
196.61,659.27,1.5045,3.653,-1.188,2.8346,-261.68,0.75568,3.404,8.2829e-06,1.8079e-05,0.2264,0.2264,1.1814,0.0052909,685,7,106.122449,1.7964
161.18,557.27,1.4403,3.2854,-0.67262,6.4243,-254.64,0.6571,3.307,6.407e-06,2.2073e-05,0.29115,0.29116,1.2021,0.0056028,620,7,106.126332,1.9418
162.25,560.43,1.4272,3.2984,-1.0795,4.8683,-257.76,0.64199,3.2196,6.2938e-06,2.1339e-05,0.28118,0.28118,1.1762,0.0054504,620,7,106.127819,2.0085
194.42,646.21,1.5084,3.6643,-1.3112,3.576,-270.78,0.69705,3.0852,7.7118e-06,1.7336e-05,0.21473,0.21473,1.1018,0.005051,685,7,106.134415,1.7774
138.27,515.51,1.2614,2.8359,0.073062,3.5429,-228.85,0.34541,2.1266,2.7441e-06,1.2997e-05,0.19942,0.19943,0.75192,0.0028945,540,7,106.145039,1.9948
197.79,577.04,1.5371,3.6602,-1.5965,3.9816,-295.12,0.81392,2.7189,8.558e-06,1.9648e-05,0.25102,0.25102,1.0476,0.005855,685,8,106.147923,1.8101
-17.399,1732.6,4.8681,-2.1912e-07,676.88,-357.79,-1257.3,0.024699,0.045616,2.0832e-11,8.7056e-13,0.35746,1.2076,0.00018859,1.6648e-07,685,-17,106.158537,0.00063638
183.42,754.3,1.5043,3.582,-1.5373,1.6482,-218.34,0.71799,5.2995,8.3099e-06,1.9008e-05,0.23379,0.23379,1.58,0.0053065,685,6,106.165361,1.7768
109.46,273.12,2.6719,0.68191,19.852,0.4218,237.93,0.63142,2.3327,2.7383e-07,1.6851e-06,0.47297,0.47237,0.74938,0.00039249,315,-11,106.177497,0.28879
156.02,626.39,1.3968,3.2732,-2.0905,1.0869,-236.9,0.5537,3.8659,5.6924e-06,1.9972e-05,0.25398,0.25398,1.3222,0.0048801,620,7,106.193629,2.018
163.17,620.47,1.4443,3.2709,-0.37487,3.6168,-235.81,0.4294,2.6362,4.2443e-06,1.3755e-05,0.18222,0.18222,0.89823,0.0034828,620,6,106.198216,1.9265
144.04,542.84,1.2638,2.8165,0.053497,6.5759,-213.03,0.56396,3.4894,4.3337e-06,1.8954e-05,0.30144,0.30145,1.1853,0.0043113,540,6,106.198431,1.9553
162.28,558.89,1.4361,3.29,-0.64642,6.2101,-255.27,0.664,3.3086,6.4652e-06,2.1967e-05,0.29067,0.29068,1.2029,0.005606,620,7,106.205314,1.9475
140.84,500.64,1.2615,2.8292,-0.55318,6.1369,-231.1,0.53497,2.981,4.1309e-06,1.9001e-05,0.3,0.3,1.0591,0.0043238,540,7,106.206172,1.9817
162.82,556.81,1.427,3.293,-0.93002,6.4961,-257.21,0.6807,3.3402,6.6173e-06,2.2353e-05,0.29652,0.29653,1.2195,0.0057264,620,7,106.208492,1.96
197.62,697.02,1.5628,3.5621,-0.10151,3.3188,-236.54,0.75364,3.8144,7.9507e-06,1.67e-05,0.21928,0.21928,1.2239,0.0048791,685,7,106.219975,1.7086
195.05,692.07,1.5556,3.5764,-0.23207,3.6828,-243.97,0.73559,3.7801,7.8896e-06,1.7018e-05,0.22001,0.22001,1.2387,0.0049399,685,7,106.222798,1.7099
194.01,605.58,1.5373,3.6038,-1.5322,8.2476,-276.22,1.0097,3.8981,1.0586e-05,2.476e-05,0.31771,0.31772,1.4322,0.0072204,685,6,106.223729,1.7695
196.06,623.07,1.5078,3.6538,-1.2355,7.4462,-270.49,1.038,4.1522,1.1196e-05,2.5347e-05,0.31777,0.31778,1.4946,0.007422,685,8,106.224173,1.7964
201.17,567.28,1.5508,3.6375,-1.6543,5.8463,-295.38,1.1517,3.5692,1.1727e-05,2.635e-05,0.34567,0.34567,1.375,0.0079424,685,6,106.224271,1.7515
125.88,436.54,1.7409,1.1986,16.263,0.8109,228.56,0.41711,2.3479,6.0454e-07,3.4351e-06,0.28149,0.28145,0.83696,0.00073106,315,-4,106.224991,0.77788
160.58,586.8,1.4,3.364,-1.1251,2.7951,-248.52,0.46015,2.6013,4.7935e-06,1.634e-05,0.20337,0.20338,0.9253,0.0041107,620,7,106.229639,2.0876
159.35,587.28,1.4435,3.2841,-0.50124,2.7652,-247.95,0.40882,2.3578,4.084e-06,1.4122e-05,0.18311,0.18311,0.83821,0.0035299,620,7,106.242914,1.9452
160.38,574.74,1.4051,3.3908,-0.60378,7.075,-255.31,0.55632,3.021,5.8623e-06,2.0134e-05,0.24761,0.24761,1.0949,0.0050811,620,7,106.244206,2.0381
159.65,584.09,1.4254,3.304,-0.66366,3.6595,-250.31,0.40052,2.2736,4.0385e-06,1.3931e-05,0.17904,0.17904,0.81312,0.0034919,685,8,106.247004,2.0498
199.59,571.53,1.5383,3.6733,-2.1172,4.4112,-298.73,0.81159,2.6034,8.5108e-06,1.9288e-05,0.24695,0.24695,1.011,0.0057913,620,7,106.248451,1.7404
195.24,598.49,1.5261,3.6584,-1.5933,3.4628,-288.06,0.74131,2.7528,7.9571e-06,1.8411e-05,0.23179,0.23179,1.0403,0.0054175,685,8,106.258176,1.7738
208.47,540.92,1.5456,3.6851,0.24589,-2.8753,-308.25,2.6025,6.7618,2.6059e-05,5.5915e-05,0.74175,0.74175,2.6725,0.017363,685,8,106.262705,2.0985
86.134,352.92,0.81086,1.546,0.77236,2.3967,-151.41,0.18261,1.684,5.4466e-07,5.894e-06,0.20943,0.20944,0.53204,0.00092292,315,7,106.271191,1.7803
187.07,640.37,1.5169,3.6345,-3.2964,1.3599,-274.49,0.85662,4.0781,9.5829e-06,2.3205e-05,0.28414,0.28414,1.4798,0.0066011,685,8,106.275018,1.7938
167.05,500.76,1.4965,3.5186,-0.057144,-3.6798,-292.33,1.5871,5.9971,1.6811e-05,5.4865e-05,0.67636,0.67637,2.3635,0.014785,640,8,106.276153,2.4173
171.95,534.15,3.2025,1.7561,19.601,2.7278,315.18,0.71912,2.8831,1.9059e-06,5.726e-06,0.2911,0.29105,1.1927,0.0015803,525,-6,106.277735,0.51385
161.24,507.49,1.4526,3.3744,0.96707,-3.2978,-275.28,1.481,6.2147,1.484e-05,5.1953e-05,0.66675,0.66675,2.3743,0.013477,620,7,106.311753,2.3281
198.73,575.1,1.5675,3.6306,-0.30679,-6.4857,-304.44,4.0973,13.461,4.227e-05,9.5969e-05,1.2568,1.2568,5.2965,0.028796,685,8,106.318411,3.2801
163.97,639.29,1.4535,3.2633,0.17458,2.6746,-224.47,0.46629,3.0244,4.6067e-06,1.4627e-05,0.19461,0.19461,0.99578,0.0037044,620,6,106.335908,1.9218
202.49,652.63,1.5363,3.623,-0.025791,1.9966,-252.47,1.4231,5.8279,1.4917e-05,3.1186e-05,0.40404,0.40404,1.9809,0.0092616,685,6,106.354106,1.8259
201.57,577.67,1.5246,3.6759,-2.0194,6.2726,-292.8,1.1252,3.5991,1.1751e-05,2.6114e-05,0.33492,0.33492,1.3756,0.0078629,685,8,106.359942,1.7971
168.21,766.27,1.9733,2.4767,12.523,-0.0022522,230.49,0.5597,5.311,3.3211e-06,8.8274e-06,0.21286,0.21285,1.6263,0.0023276,685,8,106.367119,1.1869
201.15,565.45,1.5349,3.6674,-2.0874,6.1191,-294.48,1.2116,3.731,1.2525e-05,2.8202e-05,0.36388,0.36389,1.4349,0.0084993,540,-1,106.372693,1.7638
194.81,689.63,1.5452,3.5861,-0.39912,2.7891,-241.81,0.73416,3.7522,7.9119e-06,1.7163e-05,0.22025,0.22025,1.2255,0.0049736,685,6,106.378207,1.7449
208.42,563.68,1.5334,3.68,0.81804,-2.016,-301.25,2.7573,7.7602,2.7905e-05,5.8997e-05,0.77778,0.77778,3.0145,0.018196,685,7,106.410758,2.0711
161.44,519.55,1.4237,3.4639,1.0937,0.74339,-268.15,0.91942,4.0187,9.7565e-06,3.4017e-05,0.4112,0.4112,1.5117,0.0087697,685,8,106.416508,2.0904
201.05,567.6,1.5319,3.684,-0.63393,-5.3832,-299.01,2.8914,8.9889,3.0246e-05,6.7894e-05,0.86948,0.86949,3.4913,0.020487,620,7,106.421001,2.6807
79.404,157.22,2.7236,0.28349,18.25,-3.6495,213.9,1.2368,3.8506,7.7914e-08,5.2444e-07,0.92624,0.91703,0.90736,0.00013178,270,-20,106.438478,0.11362
-51.852,-213.47,0.46706,0.72581,2.1758,6.4398,-103.19,0.26263,3.309,1.9499e-07,3.4425e-06,0.44541,0.44636,0.83629,0.00044275,685,8,106.447923,1.5334
161.78,577.26,1.3982,3.3793,-1.195,6.429,-253.35,0.60954,3.2717,6.3425e-06,2.142e-05,0.26689,0.2669,1.1788,0.0054366,685,7,106.448071,2.072
200.46,562.89,1.5332,3.6661,-1.9501,7.0852,-294.63,1.1107,3.4173,1.1486e-05,2.6073e-05,0.33602,0.33603,1.3159,0.0078448,620,7,106.449277,1.7693
195.86,634.09,1.5145,3.6534,-1.0031,5.726,-268.19,0.99442,4.1437,1.0795e-05,2.4254e-05,0.30352,0.30353,1.4773,0.0070914,300,8,106.452356,1.7671
202.25,575.58,1.5256,3.6748,-1.9902,4.916,-294.92,1.1378,3.5845,1.1833e-05,2.6163e-05,0.33701,0.33701,1.3764,0.0079015,185,7,106.452646,1.7737
78.86,299.64,0.75679,1.5067,0.95902,7.0489,-161.67,0.28514,2.4753,8.1106e-07,9.3038e-06,0.35025,0.3504,0.75825,0.0014668,685,8,106.454177,1.8772
161.76,572,1.3991,3.375,-0.7066,7.1579,-252.47,0.62401,3.2859,6.4556e-06,2.1898e-05,0.27359,0.2736,1.1836,0.0055583,620,7,106.456206,2.0477
179.44,0.26592,4.8678,0.00032472,-9391,-1640.3,-868.02,8.7983e-09,0.0043244,1.7057e-10,1.8632e-10,7.3516e-06,1.9228e-07,588.5,1.582e-07,685,-16,106.462454,0.00069848
162.1,642.78,1.4036,3.3613,0.0086388,2.731,-222.05,0.42456,2.8658,4.4957e-06,1.4561e-05,0.18059,0.18059,0.93789,0.0036514,610,8,106.466541,2.0421
158.93,509.61,1.4155,3.2971,-1.2243,6.3405,-271.82,0.63847,2.7925,6.1825e-06,2.2238e-05,0.29433,0.29434,1.061,0.0056903,620,6,106.472851,2.0002
141.92,494.16,1.2732,2.8222,-6.4318e-06,4.8041,-233.14,0.42897,2.2911,3.2638e-06,1.4822e-05,0.23774,0.23774,0.81703,0.0034059,540,7,106.474335,1.9945
141.59,586.89,1.2314,2.8836,0.40784,3.8351,-198.4,0.35766,2.7141,2.9863e-06,1.3221e-05,0.19478,0.19478,0.88232,0.0029297,540,6,106.47811,2.0812
194.45,693.66,1.5056,3.6504,-0.36578,2.7897,-252.16,0.68433,3.5645,7.6813e-06,1.6584e-05,0.20598,0.20598,1.1895,0.0048172,685,7,106.482666,1.7595
233.51,933.86,1.8235,3.316,6.1137,0.53369,33.632,1.2546,9.1104,1.119e-05,1.3857e-05,0.23356,0.23355,1.7198,0.0044045,620,-19,106.486754,1.305
0.11945,-83.827,4.8685,4.1106e-05,779.13,-252.75,1393.6,0.00022226,0.00010097,1.9673e-11,2.2705e-09,11.841,11.27,0.0018721,1.5548e-07,685,2,106.489456,0.00070599
87.265,356.17,0.81936,1.5424,1.0079,2.4935,-148.71,0.18391,1.6707,5.4178e-07,5.7659e-06,0.20729,0.20729,0.52701,0.00090891,315,7,106.491099,1.7796
184.3,793.8,1.734,3.1195,6.1588,2.885,-26.128,0.63586,5.2989,5.5906e-06,1.2581e-05,0.19987,0.19987,1.1649,0.0034549,620,2,106.524659,1.549
202.31,559.97,1.56,3.643,-0.41433,-7.2637,-304.27,3.3313,9.9406,3.3784e-05,7.5302e-05,0.99471,0.99474,3.9071,0.022879,685,8,106.527427,2.9103
166.77,591.47,2.9655,1.9083,18.471,0.76575,306.37,0.5415,2.8643,1.7912e-06,5.4952e-06,0.22664,0.2266,1.158,0.0014626,525,-4,106.535893,0.62801
-42.303,-174.58,0.41716,0.64572,3.9262,-6.0068,-117.23,0.69921,9.7476,4.1106e-07,8.0947e-06,1.2701,1.2728,2.2479,0.0010073,165,7,106.556249,2.5379
161.29,572.48,1.3996,3.3634,-0.57948,5.3725,-250.17,0.59294,3.1486,6.1046e-06,2.0837e-05,0.26113,0.26113,1.1288,0.005271,620,7,106.575215,2.0509
158.49,502.86,1.469,3.3661,0.37513,3.7974,-269.68,0.94027,4.0336,9.4626e-06,3.4351e-05,0.43571,0.43572,1.5265,0.0087796,620,7,106.59029,2.015
202.71,573.08,1.5287,3.6772,-1.8077,6.5745,-294.41,1.17,3.634,1.2142e-05,2.6805e-05,0.34545,0.34545,1.394,0.008107,685,8,106.682946,1.747
200.59,577.2,1.5266,3.6689,-1.4401,7.1923,-291.02,1.1079,3.5781,1.1562e-05,2.5947e-05,0.33262,0.33263,1.3632,0.0077849,685,8,106.687916,1.7809
137.52,520.18,1.2664,2.8414,-0.49901,2.8252,-227.84,0.32416,2.0575,2.6033e-06,1.2438e-05,0.18875,0.18875,0.7258,0.0027519,685,7,106.696145,1.9615
194.38,636.68,1.5099,3.6503,-1.5642,3.896,-271.43,0.77347,3.3135,8.4499e-06,1.9172e-05,0.23931,0.23932,1.1899,0.0055855,685,7,106.698543,1.8088
194.65,637.18,1.5082,3.6511,-1.6132,3.7924,-271.14,0.76156,3.2571,8.3163e-06,1.8815e-05,0.23497,0.23497,1.1685,0.0054858,540,7,106.703672,1.8175
