"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
313.76,654.32,3.2213,1.8089,0.097004,2.3793,-228.9,2.4967,3.4981,4.6023e-06,4.8829e-06,0.29979,0.2998,1.0768,0.0016031,533.872077,4.493562,90.734722,0.44261
187.38,285.65,2.9335,1.1942,-1.5697,-2.048,-208.31,1.4306,1.6636,1.2326e-06,3.4215e-06,0.46757,0.46757,0.51643,0.0011285,416.037143,9.785926,90.847194,0.41565
693.79,505.07,3.3999,1.6467,-0.038735,2.8235,-306.78,42.367,5.1526,2.8589e-05,2.2674e-05,1.0617,1.0617,1.6553,0.0036363,577.238402,6.488733,90.979922,0.31304
116.55,327.4,1.3158,0.84802,3.1787,4.7213,-131.5,0.28366,1.1644,1.9211e-07,1.2312e-06,0.19991,0.19991,0.35357,0.00025982,223.581151,2.828714,91.02721,0.68103
200.24,804.66,3.099,1.4863,5.8996,0.34633,135.33,0.84824,5.9749,1.6102e-06,3.0103e-06,0.22776,0.22775,1.444,0.00088374,446.866332,-1.063185,91.642575,0.45589
167.9,640.57,3.0043,1.1003,8.8398,-0.41091,255.8,0.58261,3.5951,6.4694e-07,1.9335e-06,0.23431,0.2343,1.2647,0.00050499,375.591191,-4.843408,91.97879,0.36407
2235.8,1145,2.6629,2.3238,1.4032,-2.4735,131.64,3042,60.88,0.0015716,0.0014816,1.3245,1.3246,9.4309,0.0030102,610.001126,-0.964433,92.132385,0.19646
169.1,636.28,3.4505,1.024,11.369,-2.4671,412.32,1.0411,6.2285,1.0287e-06,2.7627e-06,0.42499,0.42496,3.3438,0.00078225,413.073212,-6.070338,92.414807,0.33144
425.12,631.98,3.0545,2.0339,-2.5846,3.1218,-255.62,8.3835,5.1317,1.4963e-05,1.2359e-05,0.54308,0.54308,1.6076,0.0034053,578.209649,4.299663,92.607186,0.47155
19560,1171.5,-6.4736,11.436,1.8777,-0.47737,106.44,10735000,81.904,3.3228,3.319,1.7037,1.7036,11.62,0.0029364,631.857774,-1.20866,92.67672,0.1854
636.37,513.28,3.1436,1.9386,1.0214,5.5268,-323.43,33.36,5.2157,3.423e-05,2.7243e-05,1.0134,1.0135,1.7359,0.004964,596.940593,5.896125,92.839381,0.40074
-40.51,870.69,4.8685,-2.2037e-08,826.53,-320.99,-45.435,0.0043484,1.1315e-06,2.3489e-11,6.4108e-13,0.0001247,0.00018911,1.0886e-05,1.8783e-07,623.774306,-6.218698,92.883485,0.00081
383.35,349.47,3.4363,1.6201,2.2923,7.1217,-308.85,8.2747,2.5229,7.9172e-06,8.8838e-06,0.81946,0.81949,0.85868,0.0031822,534.689094,8.447608,92.933816,0.36954
165.02,346.22,2.0316,1.3284,2.1451,4.4509,-219.64,0.53096,1.0956,6.9106e-07,2.4236e-06,0.22327,0.22328,0.36398,0.00068796,330.102918,6.308469,92.953015,0.65549
170.21,277.98,2.4222,1.3119,0.30083,2.066,-209.86,0.68027,0.94704,7.5688e-07,2.4054e-06,0.25744,0.25745,0.29273,0.0007578,369.8635,9.373841,92.9849,0.57974
2596.1,403.89,3.4376,1.5292,5.0012,0.67138,-315.73,2684.9,7.2733,0.00032133,0.00029944,2.8874,2.8871,2.0082,0.0036732,628.848223,9.123678,93.160836,0.19476
16404,421.66,1.0062,3.9246,8.6883,1.3747,-346.86,1409400,9.8252,0.06376,0.063515,3.3989,3.397,2.3656,0.0026021,699.131963,7.828259,93.377656,0.15378
515.41,1055.9,3.2314,1.8136,3.8256,-0.0022212,211.97,21.784,28.451,3.3565e-05,2.3328e-05,0.65732,0.6573,5.9249,0.0029377,569.691241,-1.441972,93.396259,0.3417
85.014,142.04,1.0245,0.43919,1.904,-1.2577,-88.376,1.4058,3.1373,1.797e-07,1.0704e-06,0.83483,0.83477,0.65656,0.00028533,162.347532,9.010264,93.433746,0.46793
720.83,559.32,3.1315,1.9419,-2.7205,1.0287,-293.41,49.003,6.3236,4.6494e-05,3.6076e-05,1.049,1.0489,1.9726,0.0049389,600.863367,6.006669,93.611764,0.38407
229990000,905.24,-75781,75786,6.0584,4.1929,-84.74,0.16977,58.331,390910,390910,3.4127,3.4121,11.856,0.0030987,686.068793,0.77959,93.68211,0.14248
177.63,756.45,2.3865,1.5204,3.7152,0.31966,90.454,0.7986,6.4148,1.6865e-06,4.2319e-06,0.27316,0.27316,1.5356,0.0011257,393.058203,0.724089,93.765345,0.61329
2.8e+08,792.05,-37836,37841,4.4577,-6.322,479.28,0.011217,68.606,153540,153540,5.0416,5.0422,18.402,0.00084769,565.489548,-5.610734,94.111746,0.074577
1180.4,421.93,3.3504,1.6752,1.8231,0.9996,-316.71,227.75,5.5605,8.479e-05,7.2059e-05,1.8581,1.8581,1.6709,0.0050141,633.88531,8.276963,94.144719,0.28941
79210000,1193.9,-43079,43084,1.2285,0.11342,221.79,0.13264,96.199,112090,112090,2.0167,2.0159,16.33,0.0033508,644.857839,-0.449405,94.326045,0.18594
181.03,697.87,2.8399,1.495,7.976,1.7324,140.05,0.6318,3.9528,1.239e-06,3.1623e-06,0.21375,0.21374,1.0638,0.00084959,417.523159,-3.235132,94.493789,0.50965
246.78,795.14,2.8997,2.1068,0.93519,1.6645,-96.311,1.2554,5.084,4.0795e-06,5.3413e-06,0.22471,0.22471,1.1669,0.0017072,526.553458,2.095888,94.503037,0.59259
1924.4,373.12,3.3753,1.6173,7.7873,2.5336,-334.7,1074.3,6.2642,0.00020209,0.00018353,2.8586,2.8581,1.8015,0.0051814,678.271998,8.938063,94.521517,0.26323
353.25,588.89,2.9205,2.1742,-0.48509,3.2547,-275.36,3.9875,3.381,9.2416e-06,9.1449e-06,0.39514,0.39514,1.1435,0.002956,560.797949,5.232585,94.575537,0.55464
251400000,885.6,-83467,83472,3.2707,3.0415,-174.54,0.23097,61.297,523790,523790,3.7762,3.7762,12.967,0.0035562,700,2.15231,94.611282,0.15589
202.51,358.85,2.6513,1.8474,0.82474,3.7833,-270.56,0.76162,1.0523,1.6603e-06,4.1115e-06,0.23268,0.23268,0.37017,0.0013468,475.023673,6.626883,94.652086,0.68484
857.88,661.16,2.802,2.2903,-0.96577,4.0835,-312.48,89.656,9.891,0.00010838,8.4633e-05,1.1226,1.1227,2.9965,0.0066776,648.166166,4.248347,94.834631,0.42642
209250000,1030.5,-69771,69776,3.5949,2.7913,149.35,0.17992,95.859,404550,404550,3.5537,3.5538,17.623,0.0027617,661.724666,-1.016192,95.027056,0.13084
130.73,475.63,1.4444,1.0867,4.451,2.9184,-54.869,0.29874,1.7541,3.4357e-07,1.9458e-06,0.18326,0.18326,0.50887,0.00039379,259.320962,1.076811,95.526295,0.73754
1900.3,429.33,3.1581,1.8472,4.1823,-0.5224,-333.79,1015.4,7.1147,0.00026915,0.00024291,2.4278,2.4277,2.0277,0.0057726,689.825693,8.082759,95.544064,0.27861
211.05,526.3,2.478,2.275,-1.152,2.2928,-243.59,0.96278,2.2724,3.5447e-06,7.7489e-06,0.26455,0.26455,0.78961,0.00237,506.778734,6.216537,95.979318,0.89785
188.75,416.5,2.2913,1.9869,-1.0508,1.7519,-234.9,0.65129,1.3207,1.8317e-06,5.146e-06,0.2223,0.2223,0.45692,0.0015244,462.751309,6.40099,96.260355,0.83234
157.54,576.21,3.0378,1.1062,12.213,-0.71613,321.98,0.63611,3.6509,7.367e-07,2.5096e-06,0.29682,0.2968,1.5515,0.00064596,379.464699,-6.086667,96.260844,0.37457
577.89,512.14,2.8163,2.3084,-1.2322,5.1469,-322.82,26.437,5.2448,4.2088e-05,3.3948e-05,0.99605,0.99609,1.7754,0.0071734,655.711177,6.278482,97.395703,0.53402
175.09,422.1,2.0389,1.9929,-0.97243,1.3086,-219.5,0.56881,1.3991,1.7145e-06,5.5041e-06,0.21985,0.21985,0.47722,0.0015329,442.403292,6.009817,97.482563,0.96371
265.81,475.57,2.6977,2.3577,-2.5011,-1.2814,-275.48,2.9647,3.3877,9.3807e-06,1.4642e-05,0.54628,0.54628,1.2104,0.0050373,569.022466,7.826824,97.628922,0.73711
149.45,594.48,2.1567,1.339,10.197,0.90605,218.47,0.44537,3.0633,7.7541e-07,3.0545e-06,0.22144,0.22143,1.0274,0.00071465,345.361443,-4.342455,97.64752,0.62502
228.23,579.65,2.4371,2.5619,-1.1933,0.44991,-253.4,0.95082,2.2562,4.3348e-06,7.8952e-06,0.22222,0.22222,0.78046,0.0025034,550.366441,5.60295,98.065754,0.8956
175.32,313.6,2.318,1.7431,-1.4564,-1.1652,-218.19,1.512,2.3457,3.0809e-06,9.6309e-06,0.56511,0.56511,0.7565,0.0029545,453.135244,9.880431,98.319664,0.78554
445960,3.6619e-05,4.7507,0.11835,-14.043,-479.8,1000,1.858e-21,6.5079e-08,0.10335,0.10335,497.21,1069.1,0.020435,7.2678e-05,669.570947,-6.730303,98.561831,0.054449
85.621,250.41,0.90337,0.92977,2.7456,4.501,-138.72,0.19921,1.0871,1.823e-07,1.6601e-06,0.19624,0.19627,0.30512,0.00030985,220.053477,4.178308,98.779188,1.01
205.63,343.24,2.7413,2.177,-0.56217,2.4308,-270.07,0.90946,1.1358,2.6654e-06,6.4372e-06,0.26975,0.26975,0.39413,0.0021551,541.557298,9.434251,98.799488,0.75564
173.55,500.56,1.9028,2.2591,-1.7596,2.0642,-212.64,0.87554,2.9703,3.6282e-06,1.1539e-05,0.34073,0.34073,1.0031,0.0030792,484.866525,5.102853,98.93167,1.1327
396.76,566.83,2.5136,2.6543,-1.7155,2.711,-300.56,7.2742,4.3369,2.245e-05,2.0501e-05,0.57994,0.57995,1.5122,0.0062544,633.015208,6.642618,99.079502,0.73348
145.89,284.54,1.7834,1.5934,-0.36971,0.25298,-196.72,0.60189,1.2233,1.1347e-06,4.6424e-06,0.29127,0.29127,0.37781,0.0012929,390.163864,7.854863,99.130426,0.89212
143.65,445.17,3.6792,1.0109,15.704,-0.42485,397.19,0.68582,3.0546,6.7684e-07,2.6882e-06,0.39512,0.39507,1.545,0.00071155,406.09222,-10.029301,99.318091,0.29056
229.42,599.81,3.5501,1.4602,15.881,-2.4472,474.39,2.2231,5.721,3.4796e-06,5.5917e-06,0.53522,0.53512,3.455,0.0019013,499.244884,-7.926376,99.319028,0.36327
209.82,335.22,2.557,2.4618,1.136,5.6915,-303.59,1.8286,2.1335,6.7285e-06,1.5483e-05,0.53086,0.53087,0.76763,0.0053662,561.736154,8.392819,99.393785,0.8655
482.54,391.45,2.9801,2.1377,-0.98977,0.54533,-303.33,16.322,3.352,2.3199e-05,2.1646e-05,1.0015,1.0015,1.1213,0.006446,640.850297,9.037952,99.472407,0.52416
246.22,667.16,2.2932,2.7973,-1.5128,1.3417,-251.31,2.0486,5.4739,1.1085e-05,1.6323e-05,0.39798,0.39798,1.7999,0.0052985,618.415534,3.79387,99.510261,0.98188
201.09,532.65,2.1945,2.7192,-1.709,1.277,-254.07,0.72046,1.9574,3.9681e-06,9.3441e-06,0.21644,0.21644,0.69649,0.0027851,561.493132,5.807146,99.837781,1.1132
359,644.93,2.313,2.8718,-1.7513,2.6956,-279.58,5.1711,5.0716,2.1505e-05,1.9928e-05,0.47811,0.47811,1.693,0.0062197,667.987462,5.56308,99.895227,0.83764
601.8,377.23,3.0119,2.0935,-1.5151,2.6322,-302.37,33.883,3.8752,3.6892e-05,3.2078e-05,1.3399,1.3399,1.2537,0.0076495,699.264793,9.436236,99.901886,0.48165
207.19,574.34,2.2127,2.7159,-0.94003,1.6516,-248.6,0.74084,2.1759,4.0825e-06,8.8378e-06,0.20754,0.20754,0.75566,0.0026615,556.586279,5.092873,99.96116,1.0843
430.7,461.26,2.6602,2.4912,-4.4083,-0.72056,-300.98,12.977,4.4592,2.9911e-05,2.8179e-05,0.94682,0.9468,1.5363,0.0086993,675.849705,8.873778,100.145197,0.66905
103.13,388.49,1.0337,1.3012,1.5396,1.1808,-113.41,0.25589,1.8239,4.7994e-07,4.0177e-06,0.22652,0.22652,0.55974,0.00070299,283.882996,3.324147,100.349195,1.215
143.94,253.26,1.915,1.5492,-2.6372,-0.40108,-181,1.4414,2.5405,2.4291e-06,9.7288e-06,0.67581,0.6758,0.7443,0.0028171,436.409733,9.941234,100.353956,0.9064
153.17,402.58,1.6904,2.0105,-0.25664,1.565,-216.37,0.49165,1.5253,1.6536e-06,6.6928e-06,0.23763,0.23763,0.52095,0.0017053,435.973764,5.659285,100.651116,1.1393
211.82,864.39,2.1989,2.8426,-0.2403,0.20815,-95.153,1.2603,9.3868,8.6144e-06,1.3617e-05,0.29489,0.29489,2.0158,0.0041529,598.758488,1.864061,100.715376,1.0143
181.8,435.52,2.0198,2.5007,-0.31713,2.9743,-265.12,0.55986,1.3465,2.6386e-06,7.743e-06,0.20601,0.20601,0.49292,0.0022461,524.831252,6.75988,100.829895,1.1809
185.12,336.72,2.3164,2.1689,-2.0311,-0.35005,-246.17,0.92075,1.4118,2.8853e-06,8.2723e-06,0.322,0.322,0.47727,0.0025949,525.536778,9.665005,100.884564,0.92372
313.7,770.81,2.151,3.0384,-1.903,1.1504,-218.83,3.5452,7.2851,1.9839e-05,1.8867e-05,0.39773,0.39772,2.0414,0.005988,688.061471,2.745167,100.905448,0.94435
143.9,302.63,1.6599,1.8221,-0.23486,1.7078,-212.59,0.51481,1.1865,1.3287e-06,5.6346e-06,0.26117,0.26117,0.37985,0.001523,429.222119,7.700878,101.178213,1.0841
513.22,1112.5,2.519,2.6097,6.3997,-1.9755,105.12,27.838,42.826,9.1227e-05,6.2972e-05,0.81272,0.81265,6.9939,0.0075015,655.553929,0.007662,101.263471,0.61239
177.75,627.29,1.8176,2.5852,1.1396,2.1598,-183.41,0.48811,2.4875,2.8051e-06,7.8514e-06,0.17556,0.17556,0.7571,0.0020861,643.233348,4.58959,101.361657,1.2859
258.82,597.19,2.1732,2.9659,-0.87822,4.6964,-277.98,1.5916,2.9746,8.9348e-06,1.2985e-05,0.29209,0.29209,1.0569,0.0043196,541.796499,2.582525,101.363434,1.108
161.38,301.73,2.0146,2.0378,-0.74498,3.4538,-241.12,0.69459,1.2398,2.0487e-06,7.1281e-06,0.2967,0.2967,0.40716,0.0021291,481.341351,9.176541,101.521055,1.0153
219.74,666.32,2.0851,2.987,-1.2918,0.39377,-252.47,1.4634,5.1506,9.8636e-06,1.7587e-05,0.35406,0.35406,1.722,0.0054614,612.888072,5.190895,101.603762,1.1454
217.48,374.3,2.3987,2.6596,-1.0098,1.7983,-300.46,1.0886,1.3731,4.7505e-06,1.0399e-05,0.29828,0.29828,0.50556,0.0035378,608.846645,8.583291,101.736369,0.96316
214.86,406.82,2.3795,2.6698,-1.6278,3.0552,-286.46,0.99192,1.4551,4.5405e-06,1.0121e-05,0.27548,0.27548,0.53493,0.0033276,608.846645,8.422962,101.86604,0.98427
135.86,443.53,2.9812,1.1785,16.226,0.34445,380.08,0.61731,3.096,8.6089e-07,3.8148e-06,0.38776,0.38771,1.5131,0.00095577,379.464699,-9.365147,102.011938,0.43106
99.396,366.04,0.97185,1.3695,2.7415,2.709,-137.45,0.21572,1.521,4.5417e-07,3.9436e-06,0.20057,0.20057,0.47495,0.00068933,295.44738,2.942497,102.150169,1.3472
206.53,889.18,2.0655,2.9997,0.75899,-1.0586,-108.24,1.3642,11.712,1.0682e-05,1.7168e-05,0.33118,0.33118,2.4957,0.005203,623.650762,2.582417,102.263437,1.1542
86.147,271.24,0.87554,1.0954,0.93139,0.81625,-133.67,0.25581,1.5546,3.3817e-07,3.2203e-06,0.26142,0.26142,0.44806,0.00057447,245.474966,5.878457,102.287923,1.2292
94.911,349.73,0.89725,1.2475,3.0483,3.9255,-131.61,0.19521,1.4182,3.4755e-07,3.2185e-06,0.1921,0.1921,0.43744,0.0005486,276.633657,2.670495,102.620329,1.3489
179.21,534.27,1.8521,2.752,-1.7773,0.069254,-243.91,0.82612,2.9643,5.106e-06,1.4803e-05,0.30434,0.30434,1.0479,0.0040668,560.247243,5.226131,102.741046,1.3587
156.88,741.72,1.8224,2.26,6.3813,1.7942,61.581,0.4367,4.5137,2.2115e-06,7.2466e-06,0.18809,0.18808,1.0704,0.0017321,471.657924,0.434967,102.885529,1.1586
140.95,568.97,2.9743,1.6173,16.897,-2.5607,521.34,1.0222,7.2851,2.9078e-06,1.0179e-05,0.59725,0.59718,5.7278,0.0027499,460.869737,-7.932889,103.101763,0.60813
159.16,704.04,1.5344,2.5972,1.2884,0.99308,-101.42,0.4942,4.318,3.218e-06,1.059e-05,0.21022,0.21022,1.103,0.002553,536.254648,1.425619,103.157481,1.5323
216.37,74.683,0.64919,4.1204,16.859,39.969,-889.22,51.628,5.4976,0.00015446,0.00018102,7.2107,7.329,3.1992,0.10495,697.325691,3.682829,103.222925,6.7827
2817.1,669.32,3.3003,1.6524,8.7934,-7.7928,621.75,5345.3,24.895,0.00081274,0.00077482,2.6508,2.6506,10.328,0.0027957,633.508048,-9.320349,103.256806,0.17914
180.34,585.96,2.0608,2.962,-1.5031,9.9421,-454,7.0418,30.49,5.4593e-05,0.00013205,2.6452,2.6453,18.309,0.040126,635.848814,6.938382,103.295476,2.7271
146.13,638.42,1.4813,2.1903,4.8469,3.0808,-56.048,0.3614,3.0527,1.7167e-06,7.1649e-06,0.18123,0.18123,0.79496,0.0015766,447.976064,0.581252,103.442778,1.3716
0.32027,0.12001,0.29347,2.2514,20.131,56.553,-853.39,2023400,284120,8.448e-05,0.00017459,13.111,15.411,3.1673,0.065359,332.167807,-2.684553,103.656901,9.8233
102.83,283.42,1.6007,0.59569,15.755,-0.34103,252.14,0.63958,2.8838,2.2835e-07,1.5648e-06,0.53718,0.53668,0.9614,0.0003424,214.354013,-10.241645,103.844307,0.39842
280.12,363.98,2.5097,2.6522,-2.551,2.1091,-299.88,3.6059,2.4211,1.2421e-05,1.9212e-05,0.63135,0.63135,0.85608,0.0071067,699.906791,10,103.97621,0.8586
187.39,504.72,1.8583,3.0325,-3.1233,1.1691,-266.96,0.8049,2.3411,5.7432e-06,1.5499e-05,0.27774,0.27774,0.86356,0.0044673,642.730895,5.761402,104.007551,1.4734
143.81,415.02,1.4496,2.3865,-1.1851,1.0644,-229.09,0.50056,1.8967,2.5352e-06,1.1378e-05,0.27038,0.27038,0.66596,0.0027503,498.796966,6.9759,104.324095,1.525
173.68,373.26,1.9857,2.6303,-2.0571,2.5989,-263.48,0.71109,1.4834,3.6293e-06,1.1537e-05,0.28176,0.28176,0.52961,0.0033854,595.631142,8.087824,104.369901,1.2672
174.21,840.08,1.7373,3.0992,1.1927,-0.2928,-78.397,0.67207,7.5105,6.2033e-06,1.4724e-05,0.2304,0.2304,1.6314,0.0039453,618.304747,2.409191,104.430343,1.5329
94.838,375.27,0.8984,1.4709,0.68482,1.0265,-131.39,0.30093,2.4587,7.6516e-07,7.2694e-06,0.30203,0.30203,0.76622,0.0012013,313.687026,5.000463,104.467833,1.5818
134.95,662.98,1.4529,1.866,8.9626,0.65314,162.13,0.36355,4.0863,1.363e-06,6.3356e-06,0.21035,0.21034,1.1893,0.0013321,390.117077,-1.827841,104.508309,1.2346
164.7,308.34,2.1185,2.7471,-1.1539,3.8342,-281.4,0.71889,1.282,3.8716e-06,1.2816e-05,0.30391,0.30391,0.44548,0.0039403,613.042848,9.514209,104.823791,1.2761
185.67,450.69,1.9352,2.9679,-3.3814,-0.28382,-273.57,1.0638,2.5874,7.0449e-06,1.9764e-05,0.37789,0.37789,0.9624,0.0057946,634.790503,8.385226,105.115706,1.4079
90.468,369.12,0.85147,1.5202,0.2907,1.3751,-132.78,0.23081,2.0435,6.477e-07,6.6243e-06,0.24793,0.24793,0.63693,0.0010555,330.712278,3.881604,105.345827,1.7031
119.18,531.45,1.2968,1.3952,12.69,1.9582,230.23,0.37786,3.5058,8.2557e-07,5.099e-06,0.27946,0.27944,1.2546,0.00099184,316.107734,-4.342455,105.443378,1.1183
165.12,581.83,1.5136,3.3041,-0.26281,3.4368,-253.4,0.41986,2.1825,4.1212e-06,1.3354e-05,0.17709,0.17709,0.78353,0.0034428,642.590294,4.296139,105.822436,1.8796
158.31,308.99,2.0104,2.819,-0.89438,4.8362,-284.15,0.69038,1.3524,4.0563e-06,1.4259e-05,0.31152,0.31152,0.47371,0.0042733,613.042849,9.514209,105.955431,1.3677
94.979,224.05,1.0436,1.388,-2.1742,0.29495,-151.44,0.65116,2.3915,1.1391e-06,8.1283e-06,0.51648,0.51646,0.64792,0.0017916,341.653619,8.651101,106.192905,1.4064
88.201,316.19,0.56106,0.53998,11.917,0.7558,135.12,0.39625,2.8971,1.3469e-07,1.3452e-06,0.42108,0.42078,0.87755,0.00022543,159.488662,-4.206476,106.289519,1.0797
172.02,865.4,1.5921,3.3403,0.44852,1.8417,-119.56,0.70617,8.8336,7.7246e-06,1.8139e-05,0.24518,0.24518,1.973,0.0048753,682.07,3.78,106.4307,1.6976
136.08,342.55,1.54,3.0961,-2.6694,3.2842,-269.92,0.49371,1.5834,4.145e-06,1.9286e-05,0.28882,0.28882,0.57055,0.004902,605.613223,8.319634,107.158493,1.896
180.77,843.47,1.5418,3.4515,3.5964,1.9803,-75.155,0.55325,5.708,6.1783e-06,1.3581e-05,0.17678,0.17678,1.2304,0.0037408,689.665955,0.233454,107.37343,1.7708
178.39,673.31,1.5706,3.4688,-1.3449,2.4166,-245.07,0.65884,3.9395,7.047e-06,1.8301e-05,0.23416,0.23416,1.3207,0.0049921,695.630839,5.461335,107.384064,1.7693
60.407,296.1,0.52051,0.89552,1.9835,1.9456,-78.93,0.16159,2.4568,1.9674e-07,3.5548e-06,0.28102,0.28102,0.69824,0.00042251,224.925706,3.581633,107.608662,1.6946
144.05,379.2,1.5224,3.4748,-2.2999,3.9953,-297.67,0.46339,1.5406,4.9125e-06,2.0836e-05,0.25419,0.25419,0.59652,0.0054216,654.889757,7.750392,108.216989,2.0056
135.54,718.26,1.2281,2.2533,9.5514,1.3234,172.79,0.37117,5.0354,2.0774e-06,9.0718e-06,0.21011,0.2101,1.4316,0.0019391,479.564686,-2.068153,108.460985,1.7262
98.293,327.08,0.83697,0.68007,15.563,-0.22271,200.39,0.52184,3.1967,2.6567e-07,2.1773e-06,0.48694,0.48661,1.049,0.00041005,205.620701,-6.964998,108.98719,0.85703
127.17,309.96,1.5524,3.034,-2.2551,2.2966,-271.85,0.58149,1.8714,4.748e-06,2.382e-05,0.3689,0.3689,0.6565,0.0060118,613.042848,9.514209,109.026159,1.8691
78.684,282.69,0.77695,1.6165,-1.7948,1.9574,-162.64,0.32894,2.6207,1.0481e-06,1.1647e-05,0.39375,0.39375,0.78731,0.0018955,359.507997,7.339522,109.11482,1.9973
0.04516,0.064204,0.19077,4.8538,0.30612,38.97,-539.17,337900,682280,0.0005785,0.0051768,22.094,26.057,14.67,0.87905,549.221399,9.018341,109.750786,9.8396
131.53,340.48,1.5062,3.6356,-5.624,4.1701,-283.27,0.70911,2.4452,8.4626e-06,4.116e-05,0.43973,0.43972,0.90117,0.010306,693.858482,9.957668,109.764538,2.1034
136.91,326.93,1.5474,3.6291,-3.1296,2.9135,-296.22,0.70374,2.0923,7.9835e-06,3.5601e-05,0.40787,0.40787,0.77294,0.0094494,679.904989,9.705522,109.885412,1.9929
75.432,343.94,0.73755,1.9412,-1.6426,3.3195,-178.67,0.21649,2.5963,1.1307e-06,1.4814e-05,0.30138,0.3014,0.84609,0.0021045,398.835336,5.689072,109.965171,2.4131
118.58,565.38,1.0573,1.6559,14.009,-0.14061,237.02,0.36792,3.933,1.1599e-06,7.1012e-06,0.27378,0.27377,1.4146,0.0013701,379.967492,-3.665705,110.317712,1.5777
1249.1,493.95,3.9883,0.96702,18.661,-7.4358,508.08,381.81,11.125,4.8503e-05,4.21e-05,2.5937,2.5915,4.1042,0.0021122,662.582245,-13.408814,110.544403,0.1446
134.22,328.48,1.4314,3.8441,-4.3378,3.3827,-299.09,0.77909,2.4422,1.0114e-05,4.6526e-05,0.467,0.467,0.90995,0.012163,700,9.955282,110.729356,2.1869
126.51,333.98,1.3317,3.9521,-4.5413,2.6014,-300.71,0.69304,2.5491,1.0075e-05,5.1195e-05,0.45816,0.45815,0.96433,0.012696,700,9.955841,111.284235,2.3987
115.6,327.85,1.2359,4.0366,-5.2263,2.8947,-297.8,0.58921,2.5813,9.549e-06,5.5907e-05,0.44536,0.44535,0.97321,0.012967,700,9.956246,111.769501,2.6433
174.82,800.06,1.8018,3.1789,17.352,-0.39663,377.52,0.65398,6.2079,6.3977e-06,1.4168e-05,0.22897,0.22893,2.8039,0.0040683,684.058665,-5.67707,112.115107,1.4953
122.15,332.79,1.2966,3.9839,-4.7776,3.5681,-298.84,0.66707,2.6404,1.0126e-05,5.4475e-05,0.46505,0.46504,0.99783,0.013136,700,9.956246,112.283478,2.4764
99.08,821.02,0.75875,3.2104,4.4518,1.4842,18.57,0.21202,8.7322,3.0926e-06,2.3414e-05,0.196,0.196,1.8714,0.0037349,616.769864,0.153685,112.515372,3.3465
110.98,340.39,1.229,3.9505,-6.0477,4.7025,-284.77,0.53541,2.714,8.6981e-06,5.5765e-05,0.43313,0.43312,1.0186,0.012157,700,9.957668,112.527465,2.6992
81.372,616.52,0.64233,2.112,3.9259,1.9088,-23.636,0.16169,5.0474,1.0992e-06,1.413e-05,0.21386,0.21386,1.328,0.0017764,460.119283,1.512998,112.537873,2.862
100.25,823.3,0.77792,3.2306,3.9481,2.2683,2.0831,0.2261,9.1249,3.3137e-06,2.4471e-05,0.20484,0.20484,1.9456,0.0039506,616.769864,0.153685,112.606444,3.2384
108.48,327.13,1.1726,4.0984,-4.9187,3.8371,-298.29,0.54994,2.7719,9.6814e-06,6.2729e-05,0.45802,0.45801,1.0514,0.013816,700,9.956015,112.657073,2.8115
98.498,774.97,0.73725,3.265,3.1982,3.2557,-38.498,0.19189,6.8414,2.8716e-06,2.295e-05,0.18192,0.18192,1.5534,0.0035876,616.769885,0.153695,112.684031,3.4678
102.54,322.99,1.1221,4.1136,-5.4047,3.9263,-297.86,0.50888,2.8544,9.4034e-06,6.6376e-05,0.4596,0.45959,1.0817,0.01402,700,9.956229,112.867015,3.1197
112.02,325.73,1.2048,4.0698,-4.4148,4.4463,-298.15,0.57003,2.655,9.615e-06,5.906e-05,0.4514,0.4514,1.002,0.01339,699.999998,9.956015,112.909646,2.7595
97.455,806.2,0.75268,3.2862,3.0674,2.0356,-34.907,0.21743,8.8563,3.3504e-06,2.6548e-05,0.20764,0.20764,1.9415,0.0041487,616.76986,0.153692,113.054297,3.3616
74.106,541.75,0.65805,3.2061,0.35884,4.0912,-207.14,0.13313,3.8747,2.2319e-06,3.2562e-05,0.20789,0.2079,1.3584,0.0039795,571.813565,2.859844,113.112549,3.852
80.987,528.96,0.7205,3.4815,-1.2008,4.3048,-241.85,0.16799,3.7961,3.1102e-06,3.8045e-05,0.23083,0.23084,1.4343,0.0051896,601.64451,4.408016,113.323805,3.7412
47.144,958.26,0.59397,2.0676,0.38383,6.2822,-665.66,0.73014,161.24,6.577e-06,0.00011334,1.5379,1.538,218.71,0.012287,693.858477,9.957668,113.395073,5.1449
98.177,330.35,1.1232,3.977,-5.4826,3.7172,-287.23,0.43714,2.7911,7.8757e-06,6.0779e-05,0.42284,0.42282,1.0514,0.012118,461.53926,1.512998,113.402801,3.0739
104.62,326.03,1.1245,4.1356,-5.5091,4.2625,-298.61,0.50734,2.7601,9.3604e-06,6.4186e-05,0.44602,0.44601,1.0496,0.013736,700,9.956015,113.591721,3.0141
93.804,321.47,1.0389,4.1685,-5.7916,4.4999,-295.29,0.43018,2.9234,8.7632e-06,7.1377e-05,0.44274,0.44272,1.1091,0.013959,699.999997,9.956428,113.696188,3.3173
