"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
82.857145,14.642857,300,308.4,0.98046,0.2869,6.9352,27.42,3.5963e-06,5.0362e-06,4.1523,-0.00022187,-0.00059126,1.2918,0.24413,-0.34702,-64.254,24.686,175.32,1.9896e-05,3.2066e-05,1.0569,37.425,2.1711e-11
104.28572,9.285714,571.428571,234.52,0.79321,1.4062,1.0413,3.5402,1.1977e-05,2.9989e-05,0.74089,-0.004757,-0.0082405,2.2137,1.2019,-5.0284,-297.19,9531.1,28603,0.00021522,0.00041232,8.6575,16.969,2.643e-12
82.857145,14.642857,435.714286,398.73,1.5067,0.40957,5.6003,68.742,1.7712e-05,1.669e-05,6.8656,-0.33284,-0.87566,1.9497,0.31374,-0.19231,-62.452,0.89124,6.1621,3.195e-05,3.7215e-05,24.572,54.206,4.0564e-12
104.28572,9.285714,707.142857,293.15,0.99534,1.7934,-0.38856,4.3208,2.2377e-05,3.4647e-05,0.70044,-0.2784,-0.46593,2.8227,1.4475,-0.079714,-331.25,0.84042,2.3485,0.00029127,0.0003936,16.33,25.088,1.0118e-12
82.857145,14.642857,571.428571,479.31,2.0039,0.5248,3.9964,103.2,4.3013e-05,3.5573e-05,7.0283,-0.0042788,-0.011405,2.5664,0.35538,-3.807,-86.038,23024,163570,7.2098e-05,0.00011519,13.856,62.882,4.0307e-12
104.28572,9.285714,842.857143,349.99,1.1743,2.1822,-0.60291,7.6113,5.6548e-05,6.3353e-05,0.95363,-1.0315,-1.6248,3.3981,1.6377,-0.12431,-329.23,2.4602,6.0542,0.00046726,0.00064378,21.411,31.15,9.449e-13
82.857145,14.642857,707.142857,552.88,2.5435,0.62199,8.3617,171.81,9.9549e-05,8.0485e-05,8.2234,-0.010365,-0.027736,3.2086,0.38246,-4.4813,-87.568,61927,443350,9.1014e-05,0.00013755,20.534,72.276,8.9199e-10
104.28572,9.285714,978.571429,403.94,1.3525,2.5237,-2.8713,12.197,0.00011917,0.00011077,1.1886,-0.32493,-0.50609,3.929,1.7691,-0.095651,-397.76,1.2732,3.0785,0.00059895,0.00084068,24.836,36.269,1.1886e-12
82.857145,14.642857,842.857143,588.86,3.0989,0.68837,8.487,211.38,0.00014919,0.00012119,8.5129,0.0078544,0.020938,3.828,0.3999,-6.755,-96.435,72821,517560,0.0001161,0.00018305,20.444,75.254,4.7101e-12
104.28572,9.285714,1114.285714,446.24,1.551,2.8367,-2.1481,17.822,0.00021816,0.00018688,1.4213,-1.1756,-1.7891,4.4479,1.872,-0.3617,-395.06,3.1774,7.2802,0.00076044,0.0010751,28.635,40.787,2.1857e-12
82.857145,14.642857,978.571429,634.79,3.5683,0.75096,9.1097,212.36,0.00017693,0.0001456,6.8679,0.0099958,0.026784,4.3633,0.41005,-6.6286,-94.434,69194,496870,0.00012936,0.00020428,20.822,79.682,5.762e-12
104.28572,9.285714,1250,516.97,1.6901,3.1938,-2.2038,26.985,0.00041437,0.00033629,1.5338,-1.2845,-1.8085,4.9493,1.9082,-0.25582,-395.63,5.3394,10.483,0.0008817,0.0012815,33.909,45.268,1.2606e-11
82.857145,14.642857,1114.285714,686.19,4.073,0.79953,7.5332,277.88,0.00025956,0.00021765,7.0408,-0.18722,-0.45411,4.9081,0.4014,-0.079962,-64.769,1.2772,7.5089,9.318e-05,0.00011058,46.502,95.685,1.6954e-08
104.28572,9.285714,1385.714286,785.14,1.2175,3.7824,-1.5248,548.21,0.011147,0.0097018,8.7543,0.92657,0.73144,4.9847,1.5112,-0.027942,-465.04,19.636,12.19,0.00064132,0.0012285,65.973,55.326,1.1928e-09
82.857145,14.642857,1250,-294.96,4.8732,-0.0012571,62.572,922390,2.3398e-06,3.6515e-06,150630,-0.0082412,-0.016986,4.872,-0.00090458,-51.327,-30.016,2.0586e-05,7.4475e-05,1.7515e-09,2.1455e-09,87.228,222.92,2.5262e-09
104.28572,9.285714,1521.428571,1769.4,-3.0906,8.0878,-0.9953,54672,2.8541,2.8159,22.005,-0.051507,-0.020923,4.9432,0.99876,-8.097,-516.12,10125000,1669600,0.00044492,0.0018376,93.693,47.625,7.3045e-10
104.28572,11.071429,300,118.57,0.39414,0.62821,2.9589,0.56031,5.2697e-07,5.287e-06,0.18657,0.0067999,0.01276,1.0237,0.59581,-5.5685,-165.14,4878.7,17180,2.0538e-05,3.7312e-05,2.7483,6.1124,1.2949e-12
104.28572,11.071429,435.714286,174.07,0.60519,1.019,1.1198,1.485,2.9718e-06,1.42e-05,0.39888,0.0043891,0.0078685,1.6308,0.92337,-4.8074,-235.78,4459.5,14334,8.7345e-05,0.00016343,5.6782,11.322,3.3892e-12
104.28572,11.071429,571.428571,231.03,0.80133,1.4004,0.86199,2.3604,7.9582e-06,2.0599e-05,0.50133,0.01078,0.018784,2.2172,1.2009,-5.168,-298.79,70851,215330,0.00021302,0.00038518,9.2353,17.021,3.2173e-12
82.857145,16.428571,300,309.34,0.98333,0.28522,5.8015,32.76,4.2439e-06,5.9079e-06,4.9397,6.9402e-05,0.00018648,1.2933,0.24459,-0.66586,-62.116,39.677,286.42,2.0069e-05,3.2274e-05,1.7226,37.618,2.5369e-11
104.28572,11.071429,707.142857,289.56,1.0071,1.7915,-0.91355,4.6973,2.434e-05,3.8648e-05,0.77375,-0.27443,-0.45628,2.8289,1.4498,-0.062901,-331.32,0.70294,1.938,0.00029052,0.00039341,16.317,24.931,1.0804e-12
82.857145,16.428571,435.714286,403.42,1.4974,0.41098,6.6296,64.476,1.6708e-05,1.5552e-05,6.2994,-0.010004,-0.026673,1.9425,0.31259,-0.012309,-66.435,0.86272,6.1334,3.1956e-05,3.7121e-05,24.521,54.812,4.3304e-12
104.28572,11.071429,842.857143,344.66,1.2021,2.1609,-2.1037,5.8692,4.2853e-05,4.92e-05,0.7536,-1.0073,-1.5805,3.4066,1.6369,-0.074697,-329.3,2.3147,5.6512,0.00046585,0.00064267,21.431,31.083,8.3643e-13
82.857145,16.428571,571.428571,475,2.0103,0.51665,6.9267,104.81,4.2363e-05,3.5158e-05,7.2884,-0.0073773,-0.01982,2.5633,0.35382,-4.3101,-88.299,49547,357570,7.0851e-05,0.00010883,17.685,64.667,4.3718e-12
104.28572,11.071429,978.571429,401.28,1.3734,2.4975,-3.3986,11.051,0.00010582,9.903e-05,1.0905,-0.4612,-0.72334,3.9274,1.7672,-0.14326,-397.02,1.3834,3.3869,0.00059602,0.00083446,24.629,36.148,9.6666e-13
82.857145,16.428571,707.142857,537.03,2.565,0.6135,9.3408,140.68,7.9474e-05,6.4282e-05,7.2669,0.0082877,0.022078,3.2178,0.38301,-4.8024,-90.29,63265,448960,9.3537e-05,0.00014437,20.323,71.729,2.1911e-10
104.28572,11.071429,1114.285714,449.23,1.5591,2.8385,-5.095,15.819,0.00019378,0.00016533,1.2439,0.0018095,0.0027763,4.4446,1.862,-6.1526,-433.45,3587.3,8442.2,0.0010338,0.0021493,20.446,36.837,1.9709e-12
82.857145,16.428571,842.857143,600.36,3.0739,0.69907,6.932,227.69,0.00016543,0.00013474,8.6758,-0.010214,-0.027249,3.8187,0.40026,-6.87,-96.848,103620,737500,0.00011232,0.00017101,23.064,74.842,5.1617e-12
104.28572,11.071429,1250,514.28,1.6956,3.1914,-1.9248,28.021,0.00042981,0.00034909,1.6134,-0.90012,-1.263,4.9539,1.9107,-0.0794,-396.75,4.0846,7.9811,0.00087846,0.0012787,33.792,45.112,8.0452e-12
82.857145,16.428571,978.571429,632.33,3.5596,0.75872,2.8025,169.22,0.00014401,0.00011842,5.5317,-0.0080174,-0.021145,4.3601,0.41124,-6.933,-97.576,78792,548180,0.00012752,0.00020177,21.422,77.654,5.8916e-12
104.28572,11.071429,1385.714286,768.47,1.3026,3.6936,-0.9884,452.63,0.0088239,0.0076336,7.804,0.0067484,0.005294,4.9746,1.5175,-12.881,-500.17,62237,38310,0.00087187,0.0025162,42.994,39.365,1.7134e-09
82.857145,16.428571,1114.285714,644.61,4.0951,0.77506,5.8203,244.72,0.00021679,0.00017901,7.5478,-0.0017838,-0.0044231,4.9066,0.40879,-7.6382,-98.564,5075.2,31187,0.00013538,0.00022325,21.737,80.99,1.078e-09
104.28572,11.071429,1521.428571,1744.9,-2.9032,7.8998,-2.3122,49048,2.4848,2.45,21.232,-0.083474,-0.033889,4.9432,0.99742,-8.2746,-516.42,10115000,1666400,0.00044599,0.0018426,92.178,47.898,1.4844e-09
82.857145,16.428571,1250,66396,8.6944,-3.8222,-485.71,2.2586e-06,49.786,49.789,1298400,0.0021575,0.0046915,4.8719,-0.0010068,-13.741,-307.5,2127.6,10061,2.316e-09,3.9544e-09,71.01,194.69,4.4188e-08
104.28572,11.071429,1928.571429,248380,106.96,-102.09,-670.46,0.018264,6828.3,6828.2,345400,0.05483,0.023085,4.8695,-0.0016859,14.92,-621.81,1.1981e-05,1.6025e-05,1.4368e-09,4.3552e-09,141.48,73.569,1.0222e-09
104.28572,11.071429,2200,-964.23,4.8708,-0.0014249,107.95,343790,8.8522e-07,8.0773e-07,3357.9,2693100,-4313900,4.8696,-5.1985e-05,-7476500,-4365700,1.4323e-22,1.3638e-22,0.05439,0.038405,4.5451e-23,9.7678e-23,8.9131e-10
104.28572,12.857143,300,101.19,0.61905,0.46562,3.7455,0.55688,3.1919e-07,4.2091e-06,0.19772,0.0039062,0.0062886,1.0838,0.44904,-3.4896,-148.88,1026.1,2659.4,7.1687e-06,1.3728e-05,1.2623,3.7648,3.961e-12
104.28572,12.857143,435.714286,146.35,0.9497,0.75376,0.82904,1.0198,1.2199e-06,8.2683e-06,0.3055,-0.0069438,-0.010805,1.7075,0.70407,-5.5027,-224.06,7397.7,17912,3.2589e-05,6.392e-05,3.4242,6.9722,1.4831e-12
104.28572,12.857143,571.428571,189.98,1.2716,1.0377,0.08804,1.9813,3.9531e-06,1.5701e-05,0.49909,-0.0061299,-0.0093605,2.3149,0.93058,-3.8231,-288.66,9336.8,21772,8.2548e-05,0.00016528,5.7961,10.774,8.7788e-13
82.857145,18.214286,300,317.37,0.97882,0.28476,9.4164,39.59,5.0874e-06,6.748e-06,5.7581,-0.00026783,-0.00071314,1.29,0.24364,-0.59191,-62.793,35.492,251.63,1.9662e-05,3.1699e-05,1.4943,36.941,2.233e-11
104.28572,12.857143,707.142857,238.9,1.5997,1.33,-0.12662,3.1016,9.3303e-06,2.2424e-05,0.63709,-0.29716,-0.44649,2.9462,1.1395,-0.071605,-331.35,0.63999,1.4416,0.00011921,0.00016694,11.7,16.419,8.6406e-13
82.857145,18.214286,435.714286,408.88,1.4951,0.41516,8.366,65.951,1.7417e-05,1.5997e-05,6.2808,-0.13128,-0.34933,1.944,0.3124,-0.13257,-64.529,0.65746,4.6542,3.2016e-05,3.7203e-05,24.629,54.939,4.3798e-12
104.28572,12.857143,842.857143,284.78,1.9111,1.6064,0.27852,4.68,1.9573e-05,3.2163e-05,0.78739,5.7944e-05,8.5872e-05,3.5425,1.312,-2.2572,-389.12,2.3395,5.1366,0.0002724,0.00056398,5.1702,19.786,1.9464e-12
82.857145,18.214286,571.428571,474.79,2.0045,0.52611,7.7146,82.746,3.4681e-05,2.8788e-05,5.7605,-0.013,-0.034954,2.5642,0.35386,-3.3668,-84.226,40906,295710,6.039e-05,8.2374e-05,23.348,65.479,4.1256e-12
104.28572,12.857143,978.571429,326.69,2.1908,1.8626,-2.1136,7.2789,3.982e-05,5.0089e-05,1.0146,0.0030766,0.0044501,4.0815,1.4418,-6.8262,-433.9,5085,10639,0.00038385,0.00081697,12.91,22.28,3.4563e-12
82.857145,18.214286,707.142857,531.86,2.5593,0.60518,6.7726,160.68,8.8401e-05,7.1538e-05,8.5053,0.0091917,0.024424,3.2053,0.38219,-6.323,-93.382,66727,471160,9.5438e-05,0.00014996,18.579,68.797,3.4242e-10
104.28572,12.857143,1114.285714,366.97,2.475,2.1127,-3.6634,9.9104,6.858e-05,7.1614e-05,1.148,3.6271e-07,5.1776e-07,4.6254,1.5541,-2.1058,-456.17,0.00014256,0.00029038,0.0005041,0.0010821,6.6875e-10,6.0402e-12,1.2273e-12
82.857145,18.214286,842.857143,575.16,3.1006,0.6737,10.433,198.4,0.0001344,0.0001089,8.536,-0.0092568,-0.024772,3.8165,0.39895,-5.7766,-93.941,87565,626990,0.00011262,0.00017244,23.322,78.042,4.9825e-12
104.28572,12.857143,1250,481.99,2.6566,2.3012,-3.5426,48.855,0.00039139,0.00032303,3.2846,0.027839,0.027082,4.9604,1.4529,-10.459,-500.97,514830,487250,0.00051711,0.0013219,24.151,27.204,9.0834e-12
82.857145,18.214286,978.571429,591.05,3.6074,0.721,8.8017,213.21,0.00016502,0.00013411,8.4972,-0.0067518,-0.017984,4.3697,0.41075,-6.4456,-96.563,59735,423720,0.00012982,0.00020672,21.285,80.233,6.3642e-12
104.28572,12.857143,1385.714286,881.05,2.229,2.7498,-3.6582,1913.9,0.019851,0.017818,19.834,-0.036308,-0.015925,4.9388,0.98736,-14.851,-567.48,2758600,531220,0.00028486,0.0011835,61.201,29.804,1.4836e-09
82.857145,18.214286,1114.285714,674.37,4.084,0.78704,7.867,327.37,0.00029712,0.00024802,8.7717,-0.20852,-0.51351,4.908,0.40146,-0.041336,-64.622,1.1725,7.1042,9.4372e-05,0.0001116,46.555,97.056,1.7203e-09
82.857145,18.214286,1250,-216.46,4.8729,-0.00079661,21.583,1418800,1.5786e-06,4.6798e-06,319370,-0.053735,-0.10465,4.872,-0.0010126,-3.0688,-22.364,0.0017924,0.0067297,1.6241e-09,2.0375e-09,107.93,244.44,1.5466e-09
82.857145,18.214286,1385.714286,375740000,4.8722,-0.00063369,-111740000,1.7038e-19,4500.1,5332.9,3.1937e-19,0.0070334,0.028028,4.8708,-0.00081111,-39.157,-28.379,6.1045e-06,1.9888e-05,2.4655e-09,2.6185e-09,123.02,372.94,2.2566e-09
104.28572,14.642857,300,101.55,0.63212,0.45047,3.8401,0.69294,3.7086e-07,4.8618e-06,0.24571,-0.0040476,-0.0065035,1.0843,0.43501,-4.1151,-150.53,1136.3,2933.6,6.6603e-06,1.2772e-05,1.3257,3.6905,5.1899e-12
104.28572,14.642857,435.714286,146.84,0.96693,0.74392,1.2039,1.3191,1.5342e-06,1.0332e-05,0.39442,-0.0063156,-0.0097508,1.716,0.6943,-5.0945,-223.11,5605.3,13362,3.065e-05,6.0334e-05,3.3451,6.7852,1.3564e-12
104.28572,14.642857,571.428571,186.96,1.2856,1.0204,-0.36563,1.8152,3.5261e-06,1.4493e-05,0.4629,-0.0048844,-0.0075049,2.3117,0.91601,-4.7312,-288.79,6166.8,14559,7.9018e-05,0.00015789,5.1166,10.534,8.6572e-13
104.28572,14.642857,707.142857,234.94,1.6199,1.3096,-1.8853,2.8693,8.4133e-06,2.0983e-05,0.5994,-0.30895,-0.46246,2.945,1.1274,-0.089491,-331.27,0.61711,1.3795,0.0001144,0.00016042,11.504,16.091,1.043e-12
82.857145,20,300,308.47,0.98391,0.28492,10.075,30.446,3.938e-06,5.5128e-06,4.6096,0.00015656,0.00041598,1.2929,0.2442,-0.47801,-63.34,12.183,86.007,1.9719e-05,3.1808e-05,1.2907,37.074,2.5563e-11
104.28572,14.642857,842.857143,288.28,1.9218,1.5902,-1.6906,4.4951,1.837e-05,2.9434e-05,0.74466,0.00059517,0.00087364,3.5387,1.2983,-2.5571,-387.16,240.46,517.96,0.00026317,0.00054721,6.4075,19.477,2.2566e-12
82.857145,20,435.714286,401.31,1.4979,0.41216,5.5041,68.014,1.7735e-05,1.6597e-05,6.7107,0.002622,0.0071185,1.9436,0.31243,-2.9877,-82.305,12095,89141,4.6616e-05,7.4247e-05,9.4369,52.964,4.3434e-12
104.28572,14.642857,978.571429,326.59,2.2075,1.843,-1.0061,7.2379,3.8768e-05,4.8791e-05,1.0093,-0.0076642,-0.011087,4.0797,1.4295,-6.853,-433.61,32040,67055,0.00037411,0.00079454,12.712,21.938,3.0239e-12
82.857145,20,571.428571,485.36,2.0015,0.52289,8.6416,116.07,4.7976e-05,3.9509e-05,7.682,0.26793,0.70989,2.563,0.35448,-0.12639,-63.252,0.84875,5.9526,4.9738e-05,5.7847e-05,29.809,66.202,4.0985e-12
104.28572,14.642857,1114.285714,371.91,2.475,2.0939,-2.8389,9.5738,6.4972e-05,6.661e-05,1.0838,-4.9207e-05,-6.97e-05,4.6115,1.5395,-2.8348,-453.48,2.3676,4.749,0.00048973,0.0010537,9.1334,27.207,1.133e-12
82.857145,20,707.142857,541.8,2.5408,0.61406,11.923,145.67,8.2378e-05,6.6613e-05,7.3583,-0.0056256,-0.014979,3.1977,0.38134,-7.7497,-93.93,35403,250930,9.6885e-05,0.00015543,15.662,64.653,1.132e-10
104.28572,14.642857,1250,475.65,2.6671,2.2943,-3.9474,48.794,0.00038892,0.00032257,3.3817,0.0037165,0.0036113,4.9596,1.4434,-10.932,-500.94,35593,33612,0.00050098,0.0012998,22.913,26.67,7.752e-12
82.857145,20,842.857143,571.34,3.1003,0.66941,8.737,187.9,0.00012576,0.00010184,8.2308,-0.0082842,-0.022082,3.8124,0.39959,-7.9094,-95.034,79224,562950,0.00011404,0.00017952,18.701,70.063,4.9296e-12
104.28572,14.642857,1385.714286,842.27,2.338,2.6456,-3.2068,1834.6,0.017887,0.015869,22.601,-0.042573,-0.018739,4.9393,0.99243,-16.89,-567.24,3732100,723810,0.00028319,0.0011721,57.208,29.126,1.4947e-09
82.857145,20,978.571429,622.55,3.5807,0.74317,9.8694,222.84,0.00018224,0.00014938,7.6412,-0.0084461,-0.022308,4.3677,0.41003,-6.4225,-95.269,86324,602260,0.00012686,0.00019879,22.601,79.722,5.9439e-12
82.857145,20,1114.285714,648.73,4.0645,0.79684,5.5505,258.35,0.00024171,0.00019988,7.8132,-0.3153,-0.83451,4.9039,0.4166,-0.17169,-63.09,1.3252,9.2718,9.6626e-05,0.0001124,41.958,93.087,6.4028e-10
82.857145,20,1250,-66882,3.32,1.5532,-1509.2,0.22091,27.286,27.262,27364000,-1498300,1053800,4.8725,8.4153e-05,-33551000,269570,1.4495e-18,4.7095e-19,540.17,540.07,6.8621e-22,1.0073e-16,1.0719e-09
82.857145,20,1792.857143,57.408,4.8699,-0.00033884,256.3,6034.3,2.8028e-09,8.7264e-08,2508.9,89857,-429640,4.87,4.0342e-06,-928130,-28461,5.0323e-22,1.3723e-23,0.4729,0.47275,8.5934e-25,9.7238e-21,4.8509e-09
104.28572,16.428571,300,100.92,0.63419,0.44975,4.047,0.56439,3.0236e-07,4.005e-06,0.20058,0.0044131,0.0070774,1.083,0.43212,-3.5278,-148.71,1829.1,4704.5,6.497e-06,1.2443e-05,1.2166,3.6757,4.8722e-12
82.857145,20,2064.285714,234.66,4.8696,0.00032503,-929.77,77262,3.5926e-09,2.0119e-08,43225,1236.3,72455,4.8699,0.0002573,-139320,-5243.7,2.4776e-12,1.1963e-15,11.743,11.744,3.9437e-16,1.1758e-13,1.2107e-09
104.28572,16.428571,435.714286,144.07,0.96816,0.73123,1.7294,1.229,1.3956e-06,9.7522e-06,0.37143,0.0031522,0.0048669,1.7056,0.68532,-6.0553,-222.81,2856.7,6809.9,2.9672e-05,5.8416e-05,3.0032,6.6249,1.4128e-12
104.28572,16.428571,571.428571,188.96,1.2911,1.0152,-0.055762,1.6804,3.2161e-06,1.2922e-05,0.42505,-0.0033818,-0.005192,2.3114,0.90814,-5.2655,-288.87,2605,6140,7.8011e-05,0.00015598,4.8877,10.498,7.8184e-13
104.28572,16.428571,707.142857,236.53,1.6263,1.3039,-0.10512,3.1546,9.1504e-06,2.2482e-05,0.65454,-0.35568,-0.53014,2.9436,1.1206,-0.14911,-330.94,0.95673,2.1216,0.00011396,0.00016002,11.636,16.212,8.6962e-13
104.28572,16.428571,842.857143,281.28,1.9392,1.5815,-2.3821,4.8513,1.9722e-05,3.3257e-05,0.82895,3.0804e-06,4.5702e-06,3.5429,1.2925,-1.6625,-391.58,0.0073929,0.016263,0.00026034,0.00053865,3.8759,19.674,1.8914e-12
104.28572,16.428571,978.571429,325.18,2.2168,1.8324,-3.622,5.0509,2.6763e-05,3.3946e-05,0.70893,-1.1732,-1.6604,4.0808,1.4258,-0.26394,-395.44,2.3846,4.7325,0.00026884,0.00038999,18.443,24.723,3.1497e-12
104.28572,16.428571,1114.285714,366.4,2.5102,2.087,-3.3474,9.1843,6.2028e-05,6.4913e-05,1.0667,0.0016103,0.0022762,4.6302,1.5333,-2.5475,-454.78,2432,4859.5,0.00048446,0.0010429,8.1747,27.229,1.0302e-12
104.28572,16.428571,1250,475.44,2.6885,2.271,-4.465,50.029,0.00039069,0.00032411,3.4709,-2.1273,-2.0532,4.9653,1.4416,-0.29534,-462.48,11.646,10.731,0.00036497,0.0006326,34.884,34.269,7.13e-12
104.28572,16.428571,1385.714286,861.12,2.3216,2.6579,-0.58015,1921.2,0.018769,0.016748,21.746,0.024397,0.010647,4.9378,0.98169,-16.98,-567.34,1193500,226970,0.00027504,0.0011488,57.292,28.955,7.0662e-10
78.57143,-5,300,316.97,1.0428,0.2201,6.0172,31.692,2.4338e-06,3.2353e-06,4.6172,-0.00029079,-0.000763,1.2826,0.1868,-0.44478,-63.351,855.98,5893.8,1.1618e-05,1.8723e-05,1.6627,37.672,8.0016e-11
78.57143,-5,435.714286,413.32,1.5813,0.3142,8.7464,65.238,9.8584e-06,8.9622e-06,6.0843,0.0019765,0.0051933,1.9217,0.2356,-2.2936,-79.211,2960.7,20442,2.6262e-05,4.2534e-05,7.3764,52.182,7.055e-12
78.57143,-5,571.428571,493.34,2.1193,0.39548,6.7335,111.4,2.6313e-05,2.1563e-05,7.0953,-0.12899,-0.34215,2.5444,0.26522,-0.073295,-64.815,0.58762,4.1324,2.8633e-05,3.3296e-05,30.633,68.144,5.7188e-12
78.57143,-5,707.142857,542.04,2.6765,0.45734,5.2106,138.65,4.3506e-05,3.5175e-05,6.9882,-0.17604,-0.46771,3.1652,0.28445,-0.096019,-64.251,0.90006,6.3499,3.7202e-05,4.3245e-05,34.558,76.971,4.3744e-11
78.57143,-5,842.857143,573.24,3.2326,0.50365,6.7657,178.06,6.7445e-05,5.463e-05,7.7266,-0.35325,-0.9285,3.7675,0.29518,-0.12551,-62.786,1.1858,8.1796,4.3436e-05,5.0604e-05,37.762,83.248,6.3104e-12
78.57143,-5,978.571429,622.62,3.7429,0.54677,5.7699,234.06,0.00010363,8.4944e-05,8.0163,0.39532,1.0484,4.3199,0.30251,-0.20963,-62.448,1.2245,8.5965,4.9173e-05,5.7174e-05,40.432,89.818,8.6188e-12
104.28572,18.214286,300,101.82,0.63627,0.44382,4.0164,0.69938,3.6266e-07,4.7331e-06,0.24774,0.0054804,0.008741,1.0835,0.4303,-3.0076,-148.65,2086.3,5307.3,6.4656e-06,1.2402e-05,1.3603,3.7391,6.6782e-12
78.57143,-5,1114.285714,658.2,4.2364,0.58707,8.4239,304.98,0.00015456,0.00012825,8.8229,-0.23117,-0.60785,4.8562,0.30783,-0.088095,-63.773,1.0068,6.9551,5.2619e-05,6.1302e-05,42.055,92.804,4.5984e-11
104.28572,18.214286,435.714286,144.92,0.97271,0.72932,0.95127,0.99238,1.1174e-06,7.72e-06,0.29894,-0.0068193,-0.010555,1.7067,0.68329,-4.8185,-222.54,6325.1,15153,2.9479e-05,5.7938e-05,3.3222,6.7659,1.8828e-12
104.28572,18.214286,571.428571,187.27,1.2924,1.0043,2.0516,1.9119,3.595e-06,1.4724e-05,0.48694,-0.0069839,-0.010662,2.3055,0.90427,-4.9647,-288.49,11336,26420,7.687e-05,0.00015364,4.9452,10.445,1.0124e-12
78.57143,-5,1385.714286,-537.18,4.8724,-0.0011935,0.89895,32357,6.9195e-08,5.5962e-08,1668.9,0.010812,0.030204,4.871,-0.00071595,5.9727,-327.82,0.00049631,0.0037355,1.5342e-09,1.8067e-09,170.75,181.83,3.6839e-09
104.28572,18.214286,707.142857,235.48,1.6281,1.3029,0.59231,3.3047,9.5842e-06,2.3782e-05,0.68876,-0.3659,-0.54593,2.9437,1.1154,-0.16789,-330.91,0.9394,2.0871,0.00011185,0.000157,11.518,16.061,1.0057e-12
104.28572,18.214286,842.857143,281.31,1.9411,1.5787,-2.8272,5.0474,2.0447e-05,3.447e-05,0.86233,-0.0015175,-0.0022519,3.5396,1.2862,-2.2658,-388.82,71.66,157.78,0.00025898,0.00053596,5.3576,19.603,2.6246e-12
104.28572,18.214286,978.571429,319.27,2.2308,1.8167,-1.1763,5.0935,2.6615e-05,3.4906e-05,0.7343,-1.13,-1.6089,4.0795,1.4212,-0.26832,-395.52,2.3343,4.6899,0.00026804,0.00038799,18.425,24.83,3.3615e-12
104.28572,18.214286,1114.285714,361.99,2.5242,2.0723,-2.8442,7.5164,5.0127e-05,5.3373e-05,0.89099,-3.4035e-05,-4.8509e-05,4.6279,1.5312,-1.9209,-457.25,1.2228,2.4828,0.00048331,0.0010366,6.411,27.597,1.3739e-12
104.28572,18.214286,1250,470.79,2.6909,2.2707,-3.0877,48.114,0.00037591,0.0003131,3.4128,-1.649,-1.6011,4.9646,1.4417,-0.17524,-463.28,9.9853,9.3301,0.00036418,0.00062959,34.64,34.322,7.86e-12
104.28572,18.214286,1385.714286,870.1,2.2744,2.7053,-4.8055,1943.3,0.019596,0.017533,21.146,0.024128,0.01067,4.9387,0.98281,-17.691,-566.6,1170600,228400,0.00027607,0.0011434,55.731,28.92,3.9947e-09
78.57143,-3.214286,300,324.9,1.0461,0.21418,8.4993,36.82,2.6656e-06,3.3868e-06,5.1752,0.00014725,0.00038401,1.2812,0.18271,-0.80371,-61.741,201.92,1373.2,1.1153e-05,1.8085e-05,1.9342,36.939,6.7889e-11
78.57143,-3.214286,435.714286,413.84,1.5841,0.31168,4.2016,62.073,9.2296e-06,8.3796e-06,5.7731,-0.20674,-0.54272,1.9197,0.23044,-0.14732,-63.76,0.83621,5.7598,1.7662e-05,2.0584e-05,25.22,55.575,5.5995e-12
78.57143,-3.214286,571.428571,500.43,2.1064,0.39085,8.6082,119.93,2.764e-05,2.257e-05,7.385,-0.16934,-0.4465,2.5287,0.26026,-0.063592,-64.383,0.63902,4.4398,2.7141e-05,3.1602e-05,30.287,67.014,5.8196e-12
78.57143,-3.214286,707.142857,538.56,2.6853,0.44662,6.3215,145.22,4.3474e-05,3.5158e-05,7.4433,-0.18332,-0.47386,3.1612,0.28003,-0.096188,-64.39,0.92667,6.1881,3.5094e-05,4.1042e-05,34.326,74.644,4.5353e-11
78.57143,-3.214286,842.857143,573.49,3.2376,0.49127,4.9707,163.86,5.9054e-05,4.7835e-05,7.1001,-0.13932,-0.36758,3.7573,0.29005,-0.080188,-64.699,0.76317,5.3099,4.2369e-05,4.9327e-05,38.051,84.248,6.2693e-12
78.57143,-3.214286,978.571429,622.4,3.7272,0.5393,7.362,277.07,0.00011934,9.7814e-05,9.5024,-0.22758,-0.59431,4.297,0.29831,-0.17435,-63.696,1.0434,7.1103,4.6374e-05,5.4109e-05,39.669,87.013,8.4222e-12
78.57143,-3.214286,1114.285714,680.83,4.212,0.59946,9.0642,301.67,0.0001586,0.00013272,7.8424,-0.22338,-0.58965,4.8412,0.30243,-0.23975,-63.815,1.7462,12.161,5.0839e-05,5.9178e-05,41.975,92.949,6.0699e-11
