"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
142.5,17,1600,162.39,0.37729,2.6067,-19.278,1.7953,1.4132e-05,9.6702e-05,1.7239,0.0012776,0.0081038,3.0271,2.6121,-14.7,-595.61,218.18,8778.4,0.00063188,0.0009148,1.0829,10.137,5.4776e-13
142.5,17,1720,177.52,0.41747,3.0159,-21.418,2.9464,2.9908e-05,0.00017041,2.6572,-0.0017488,-0.010357,3.5122,3.0101,-14.239,-640.96,440.01,15431,0.00088075,0.0013007,1.2482,10.943,5.2633e-13
142.5,17,1840,190.9,0.46368,3.4649,-25.712,2.9214,3.8656e-05,0.00017671,2.382,0.0021345,0.011257,4.0154,3.4144,-14.541,-646.44,701.33,19505,0.0011857,0.0018047,1.5722,11.713,5.0187e-13
142.5,17,1960,202.79,0.50171,3.9638,-28.706,2.8348,4.8455e-05,0.00018981,2.1564,0.0014514,0.0071916,4.5657,3.8297,-13.741,-691.35,345.41,8479.6,0.0015602,0.0024365,1.7109,12.497,5.1589e-13
142.5,17,2080,207.55,0.56184,4.364,-43.784,2.5931,5.8445e-05,0.00015779,1.5189,0.0013263,0.0056416,5.0805,4.1845,-13.567,-695.7,331.73,6003.1,0.0019794,0.0032346,2.2632,13.016,5.3932e-13
142.5,17,2200,223.4,0.5714,4.4399,-71.679,8.4769,0.00022803,0.00038579,3.2864,0.004134,0.013566,5.1855,4.14,-11.596,-740.22,4577.4,49283,0.0021147,0.0037736,3.3808,14.323,4.1829e-12
142.5,19,1000,159.63,0.29999,1.0344,35.335,6.8236,7.2832e-06,0.00057386,29.265,-8.464e-05,-0.0006666,1.1509,0.83703,-17.506,-401.89,0.6165,38.244,5.1277e-05,7.0021e-05,0.67682,9.9531,1.4096e-12
142.5,19,1120,160.24,0.35839,1.2696,22.54,7.5444,1.1948e-05,0.00051549,21.63,0.000895,0.0067168,1.5035,1.1339,-16.787,-449.93,72.361,4075.1,9.4458e-05,0.00013038,0.70122,9.3157,1.0536e-12
142.5,19,1240,159.69,0.42153,1.5388,9.3053,7.2445,1.7318e-05,0.00040823,14.294,0.00029445,0.0021079,1.8805,1.4519,-15.912,-494.65,8.2197,421.21,0.00015825,0.00022132,0.72434,8.9491,9.4984e-13
142.5,19,1480,169.61,0.54192,2.1254,-3.6142,4.5862,2.1381e-05,0.0002524,6.2447,-0.0011928,-0.0073975,2.6596,2.1031,-15.669,-548.61,159.82,6148.3,0.00036379,0.00052717,0.98602,9.6745,6.5711e-13
142.5,19,1720,189.42,0.68325,2.8956,-11.48,4.1306,3.5235e-05,0.00025633,4.4773,-1.2333e-05,-6.5812e-05,3.6063,2.8557,-17.687,-605.24,0.64466,18.36,0.00073416,0.0011126,1.1196,12.099,5.7471e-13
142.5,19,1840,201.37,0.75339,3.325,-14.82,3.317,3.6903e-05,0.00021867,3.2725,0.0019515,0.0097688,4.1171,3.2455,-14.832,-646.25,531.26,13313,0.00098878,0.0015281,1.5153,11.364,6.0668e-13
142.5,19,1960,211.46,0.83752,3.7817,-21.372,3.7442,5.4641e-05,0.00024823,3.2041,0.0011868,0.0056269,4.6876,3.6569,-14.047,-691.12,211.84,4762.2,0.0013259,0.002097,1.6771,12.166,5.4915e-13
142.5,19,2080,217.72,0.92599,4.0105,-44.924,5.5356,0.0001034,0.0002601,3.1653,-0.0002522,-0.00097259,5.1093,3.9071,-15.199,-698.51,40.693,605.15,0.0016221,0.0027357,2.3414,13.72,1.2391e-12
142.5,19,2200,234.19,0.97638,4.0219,-74.404,10.457,0.00022837,0.00035795,3.9074,-0.0049884,-0.014371,5.174,3.8041,-12.259,-741.64,6857.5,56903,0.0016837,0.0031428,3.7289,14.341,5.9202e-12
142.5,21,1000,188.35,0.46059,1.0243,61.424,8.3304,8.404e-06,0.00099179,56.381,0.021991,0.14414,1.2355,0.74333,-20.356,-369.36,0.0095677,0.41097,2.8957e-05,3.0645e-05,2.1347,11.607,1.6081e-12
142.5,21,1120,196.13,0.53624,1.2828,60.721,13.004,1.9669e-05,0.0018967,77.704,-0.11343,-0.69086,1.5571,0.98986,-20.286,-367.9,0.017845,0.66022,5.1189e-05,5.47e-05,2.2516,11.415,1.335e-12
142.5,21,1240,190.57,0.62272,1.5085,39.8,12.42,2.5046e-05,0.0012502,44.339,-6.2288e-05,-0.00038684,1.9299,1.2756,-18.611,-458.43,27.605,1064.5,0.00012128,0.00017462,0.66261,10.471,1.0032e-12
142.5,21,1360,191.83,0.71008,1.7603,28.145,13.775,3.7652e-05,0.001176,36.115,-0.0011142,-0.0067168,2.3151,1.5741,-16.741,-500.65,121.58,4418.2,0.00018881,0.00027431,0.94606,9.9513,8.9027e-13
142.5,21,1480,198.33,0.79618,2.036,19.723,11.333,4.1316e-05,0.00084969,23.311,-0.05584,-0.31379,2.7163,1.8807,-20.227,-515.97,0.031576,0.99615,0.00019432,0.00021257,2.6521,12.718,7.6007e-13
142.5,21,1600,199.39,0.90185,2.3445,13.916,8.7564,4.289e-05,0.00070193,15.721,0.0033102,0.01789,3.1608,2.2176,-20.397,-567.05,0.039453,1.1522,0.00027523,0.00030475,2.853,13.302,6.5984e-13
142.5,21,1720,204.8,1.0022,2.6961,6.0668,9.5701,6.2947e-05,0.0007288,14.167,-0.0016,-0.0081941,3.6582,2.5856,-16.22,-599.99,308.18,8083,0.00057208,0.0008742,1.3101,11.096,6.4985e-13
142.5,21,1840,212.52,1.115,3.0884,0.51523,8.8609,7.7018e-05,0.00068163,11.383,-0.051864,-0.2452,4.1769,2.9566,-20.284,-614.58,0.068712,1.5345,0.00054494,0.00062172,3.6136,14.983,6.1963e-13
142.5,21,1960,222.93,1.2355,3.4911,-7.3987,6.4902,7.3301e-05,0.00046121,6.9425,0.0013176,0.0060835,4.7566,3.3625,-14.341,-689.66,239.05,5096.6,0.0010379,0.0016533,1.611,11.7,6.2448e-13
142.5,21,2080,225.89,1.3672,3.5632,-42.859,8.1844,0.00011686,0.00029473,4.8007,0.0026649,0.0095182,5.1061,3.5219,-14.512,-697.51,1350.3,17227,0.0012498,0.0021564,2.456,12.667,2.206e-12
142.5,21,2200,240.36,1.4526,3.5399,-78.63,17.212,0.00029475,0.00043361,6.0883,0.0048809,0.012707,5.1471,3.3764,-11.522,-740.31,6687.6,45322,0.0012595,0.0024461,3.8962,13.297,8.7068e-12
142.5,23,1240,220.41,0.86515,1.4216,65.07,15.749,2.6644e-05,0.0018003,78.944,-0.00024766,-0.0013676,2.0178,1.0916,-17.307,-445.12,5.6364,171.88,8.8479e-05,0.00013073,1.2599,10.535,1.2707e-12
142.5,23,1360,224.65,0.97009,1.686,61.75,21.118,4.8984e-05,0.0027486,93.252,0.12133,0.65081,2.377,1.3398,-20.08,-464.88,0.036086,1.0364,9.4995e-05,0.00010416,2.5934,11.809,1.0887e-12
142.5,23,1480,219.38,1.0937,1.8884,42.485,21.047,6.0958e-05,0.0020134,62.49,0.17465,0.87337,2.7671,1.6129,-20.155,-465.39,0.04244,1.0574,0.00014387,0.00015963,2.8625,12.199,9.1573e-13
142.5,23,1600,224.82,1.2126,2.1566,31.332,15.284,5.7569e-05,0.0012138,34.288,-0.0001077,-0.00054903,3.2158,1.9239,-17.13,-551.78,388.64,10098,0.00029477,0.00044718,1.2133,10.98,8.0866e-13
142.5,23,1720,224.36,1.3692,2.4739,23.927,17.57,8.8488e-05,0.0014765,33.971,-0.002257,-0.011132,3.7163,2.2661,-15.839,-595.94,575.2,13992,0.00042363,0.00065157,1.3866,11.015,7.6971e-13
142.5,23,1840,228.43,1.5128,2.8016,13.824,16.005,0.00010565,0.0012147,24.85,0.0005888,0.0028066,4.2367,2.607,-15.188,-640.15,42.219,959.37,0.00058443,0.00091606,1.4642,11.418,6.9498e-13
142.5,23,1960,233.35,1.6808,3.1784,4.6528,11.199,9.7637e-05,0.00080488,14.361,0.20446,0.85292,4.7993,2.9775,-20.076,-612.78,0.10163,1.7612,0.00055286,0.00064643,3.9772,14.642,6.7313e-13
142.5,23,2080,230.14,1.8673,3.0667,-47.012,16.812,0.00018078,0.00041415,9.22,0.0086824,0.028726,5.09,3.0534,-14.74,-696.55,7792.2,85287,0.00085188,0.0014313,3.188,12.963,3.9546e-12
142.5,23,2200,254.1,1.973,3.0039,-83.143,25.178,0.00030957,0.00041612,8.3816,0.093743,0.2109,5.1104,2.8682,-20.334,-713.4,0.52793,2.6696,0.00061138,0.00086179,8.1236,17.396,5.9247e-12
142.5,25,1000,208.73,0.91766,0.7765,53.198,14.184,7.2573e-06,0.00041524,59.887,-0.092789,-0.45643,1.4924,0.52925,-20.42,-315.96,0.063551,1.5386,1.7038e-05,1.8773e-05,3.0625,12.684,2.5866e-12
142.5,25,1120,248.13,1.0319,1.0918,96.723,22.569,2.2717e-05,0.00225,174.61,0.15621,0.75907,1.8164,0.71262,-20.359,-366.15,0.025091,0.59146,2.8159e-05,3.1169e-05,2.8474,11.701,1.8838e-12
142.5,25,1240,238.8,1.1655,1.2448,71.541,21.002,2.5835e-05,0.0015041,100.36,-0.039892,-0.19623,2.1465,0.90887,-20.36,-417.92,0.015307,0.3703,4.4222e-05,4.9011e-05,2.7615,11.545,1.6379e-12
142.5,25,1360,242.24,1.2992,1.4835,71.231,15.91,2.7425e-05,0.0014871,72.791,-0.014283,-0.071056,2.5101,1.1287,-20.382,-467.38,0.028931,0.71602,6.8172e-05,7.5714e-05,2.7828,11.823,1.5008e-12
142.5,25,1480,241.77,1.4364,1.7106,56.991,25.031,5.6238e-05,0.0020273,84.41,-0.00026926,-0.0013162,2.8976,1.3694,-18.185,-501.38,7.3342,175.23,0.00014655,0.00022451,1.5279,11.576,1.2168e-12
142.5,25,1600,253.67,1.5736,2.0619,67.02,30.624,9.7559e-05,0.0038616,114.42,0.06845,0.31787,3.3319,1.6428,-20.314,-516.12,0.028017,0.60328,0.0001459,0.00016487,3.0247,12.133,1.2199e-12
142.5,25,1720,242.07,1.7704,2.2308,33.814,20.846,8.0853e-05,0.001454,44.005,0.00042047,0.0019885,3.834,1.9458,-16.284,-590.62,975.76,21813,0.00031181,0.00048144,1.6289,11.753,1.0104e-12
142.5,25,1840,251.57,1.9436,2.5938,35.167,23.762,0.00012221,0.00202,48.5,-0.0018794,-0.0084077,4.3461,2.2597,-19.095,-608.71,8.6305,172.72,0.00042341,0.00067316,0.81346,12.359,9.703e-13
142.5,25,1960,241.86,2.1789,2.7734,8.8708,20.83,0.00013421,0.0011542,27.813,-0.0014271,-0.0060795,4.9147,2.5951,-16.453,-649.65,4.4429,80.63,0.00057463,0.00093238,1.6053,11.872,8.793e-13
142.5,25,2080,243.56,2.3883,2.5434,-59.728,22.448,0.00017469,0.0003111,10.148,0.2342,0.64438,5.067,2.5208,-20.161,-662.88,0.25933,1.9568,0.00042577,0.00055707,6.0687,15.402,6.286e-12
142.5,25,2200,274.92,2.5251,2.4393,-94.135,43.654,0.00036324,0.00042337,12.632,0.63989,1.1302,5.068,2.2944,-20.261,-662.89,1.3771,4.2769,0.00039525,0.00060256,9.6489,16.614,1.4715e-11
140,5,1000,76.937,0.058105,0.95219,-30.246,5.0438,1.1201e-05,0.00011989,2.8807,-8.3333e-05,-0.0015627,1.0311,0.97025,-16.18,-494.52,1.3672,480.59,0.00011652,0.0001402,0.36886,9.9401,9.2723e-13
140,5,1120,90.696,0.052361,1.2498,-32.853,7.2727,2.4043e-05,0.00020339,4.2602,1.661e-05,0.00025559,1.35,1.2842,-15.867,-497.29,0.059311,14.036,0.00022176,0.00027334,0.5293,11.177,6.331e-13
140,5,1480,129.44,0.013228,2.2889,-42.154,12.613,0.00010903,0.000519,7.0396,0.00049074,0.0048227,2.3914,2.277,-14.432,-545.99,61.388,5927.5,0.00080618,0.001065,1.103,13.613,5.2734e-13
140,5,1600,144.47,-0.012517,2.6726,-45.296,17.241,0.00018997,0.00075197,9.3959,-0.00055194,-0.0049197,2.7746,2.622,-14.325,-591.82,80.9,6426,0.0011232,0.0015152,1.2755,15.341,5.0993e-13
140,5,1720,164.06,-0.050174,3.1443,-48.599,18.548,0.00026253,0.00084502,9.8444,-0.00060124,-0.0046448,3.2187,3.0086,-13.878,-592.99,100.86,6018.3,0.0015461,0.0021452,1.5911,16.246,5.617e-13
140,5,1840,184.96,-0.10049,3.6066,-51.412,25.291,0.00044113,0.00118,13.054,-0.0010308,-0.0069915,3.6576,3.3707,-14.302,-595.22,308.21,14183,0.0020124,0.00287,1.918,18.16,6.4906e-13
140,5,1960,205.4,-0.15911,4.1702,-52.654,26.199,0.00057579,0.0013451,13.334,-0.00093437,-0.0055781,4.1599,3.7629,-13.866,-597.35,260.59,9288.8,0.0026017,0.0038247,2.4002,18.357,7.1296e-13
140,5,2080,235.45,-0.24957,4.7243,-52.509,30.868,0.00080592,0.0016464,15.543,-0.0023881,-0.013146,4.6752,4.1212,-12.716,-641.59,1923.9,58294,0.0032787,0.004918,2.8611,19.541,7.924e-13
140,5,2200,251.44,-0.3206,5.234,-61.42,33.194,0.001088,0.0018422,14.574,0.0016487,0.0080159,5.0979,4.3761,-12.155,-642.51,921.94,21797,0.0038807,0.0060453,3.38,20.453,1.2044e-12
140,7,1000,80.395,0.058567,1.0093,-26.525,4.3625,9.8204e-06,0.00010575,2.885,-0.00014307,-0.0024721,1.0858,1.0255,-15.981,-494.08,3.7035,1106.1,0.00012161,0.00014772,0.38269,9.3662,8.6359e-13
140,7,1600,144.48,-0.0053338,2.818,-44.333,12.627,0.00015338,0.00061564,7.0117,-0.00060796,-0.0049882,2.9262,2.7711,-14.469,-594.1,87.193,5871.8,0.001117,0.0015314,1.2471,14.233,4.731e-13
140,7,2080,228.47,-0.21363,4.933,-51.74,25.613,0.00073698,0.0015685,13.109,-0.0022487,-0.011524,4.8925,4.3303,-12.993,-644.55,1417.4,37222,0.003238,0.0049647,2.7484,17.873,6.7617e-13
140,7,2200,-243.75,-0.27254,5.2566,-72.566,23.436,0.00084448,0.0012939,8.9359,-0.0010312,-0.0043189,5.1841,4.4565,-11.933,-647.35,306.08,5369.6,0.0036942,0.0060137,3.9202,18.372,2.1893e-12
140,9,1000,81.624,0.065544,1.06,-26.701,2.7078,6.6324e-06,7.0037e-05,1.7964,-0.00022383,-0.0034584,1.1398,1.0759,-16.001,-493.51,7.5692,1807,0.00011614,0.00014302,0.37338,8.6241,8.724e-13
140,9,1240,105.53,0.058209,1.7365,-31.809,5.2776,2.8546e-05,0.00020607,3.4445,-0.00036676,-0.0041465,1.8567,1.7754,-15.5,-543.81,23.247,2970.6,0.00035041,0.0004523,0.61649,10.539,5.1638e-13
140,9,1360,117.27,0.051395,2.0946,-34.825,5.9162,4.3569e-05,0.00026342,3.7448,0.00052772,0.0051105,2.2255,2.1277,-14.672,-547.2,51.921,4869.7,0.00053783,0.0007124,0.86354,10.577,4.7454e-13
140,9,1480,131.49,0.037431,2.4834,-38.212,7.7103,7.4552e-05,0.00037091,4.7131,-0.00056093,-0.0049351,2.6171,2.4907,-14.74,-592.77,61.201,4738.5,0.00076371,0.0010329,0.95451,12.14,4.3213e-13
140,9,1960,202.95,-0.084181,4.4314,-47.66,15.747,0.00038048,0.00097794,8.675,-0.002007,-0.010899,4.5008,4.079,-13.529,-645.76,956.05,28195,0.0024488,0.0036999,2.213,15.364,5.5477e-13
140,9,2080,223.67,-0.13936,5.0109,-49.491,16.744,0.00049559,0.0011179,8.8896,-0.0026552,-0.013225,5.0466,4.4626,-13.038,-690.21,1759.1,43633,0.0030823,0.0047853,2.5652,17.152,5.8637e-13
140,9,2200,-237.8,-0.18271,5.1927,-75.934,19.099,0.00069597,0.0010591,6.9928,0.0026636,0.010182,5.2056,4.4798,-11.435,-692.68,2397.7,35028,0.003344,0.0056353,3.7878,17.69,3.9022e-12
140,11,1000,87.773,0.082127,1.0783,-23.001,1.3735,3.079e-06,3.3448e-05,1.0728,0.0003029,0.0041372,1.1755,1.0986,-15.819,-492.29,11.582,2160.5,0.00010672,0.00013357,0.3846,7.8155,8.8699e-13
140,11,1120,98.843,0.084859,1.415,-26.738,2.201,7.94e-06,6.9136e-05,1.61,-0.00038438,-0.0043882,1.5388,1.4527,-15.44,-496.91,20.447,2665.2,0.0001996,0.00025657,0.52473,8.517,6.9071e-13
140,11,1240,109.8,0.086842,1.763,-29.583,2.9142,1.5285e-05,0.00011131,2.0547,-0.00048155,-0.0049145,1.9126,1.8111,-15.059,-543.53,34.154,3557.9,0.00032394,0.0004251,0.62705,9.2283,5.4774e-13
140,11,1480,134.91,0.083217,2.4992,-32.554,4.3641,3.975e-05,0.00021746,3.0559,-0.00075101,-0.0060966,2.6775,2.5237,-14.61,-593.04,94.792,6247.6,0.00069808,0.00095865,0.93788,10.998,4.6617e-13
140,11,1600,148.79,0.076949,2.9107,-35.858,5.8752,6.9216e-05,0.0003154,3.9094,0.0012558,0.008915,3.1092,2.914,-14.295,-596.2,221.28,11152,0.00097406,0.0013751,1.2092,11.417,4.4856e-13
140,11,1720,165.28,0.072646,3.4047,-34.978,4.5778,6.7992e-05,0.00028309,3.1465,0.0015261,0.0099162,3.5953,3.331,-13.751,-641.71,442.5,18681,0.0013414,0.0019385,1.4159,12.523,4.6244e-13
140,11,1840,183.69,0.050505,3.8806,-40.108,8.243,0.0001541,0.00050986,5.1666,-0.0018994,-0.010887,4.0807,3.7333,-13.655,-644.4,724.62,23809,0.0017621,0.0026246,1.7516,13.338,4.7495e-13
140,11,1960,200.73,0.033224,4.4468,-42.082,8.5327,0.00020124,0.00058192,5.155,-0.0012225,-0.0062518,4.6212,4.1557,-14.367,-648,317.31,8296.9,0.0022862,0.0035193,2.1356,14.6,5.2811e-13
140,11,2080,218.42,-0.012607,4.9284,-53.256,12.184,0.00036216,0.00078648,6.1286,-0.0020933,-0.0094419,5.1122,4.4926,-12.558,-692.67,1044.7,21257,0.0028165,0.004515,2.5835,15.189,5.9276e-13
140,11,2200,231.91,-0.027273,5.061,-78.644,13.371,0.00047822,0.00073111,4.7378,-0.0020574,-0.0070123,5.2192,4.4456,-12.793,-697.52,728.6,8463.4,0.0030519,0.0053529,4.0941,17.078,5.6221e-12
140,13,1000,98.982,0.11582,1.054,-16.116,0.71896,1.2798e-06,1.6842e-05,0.74337,-0.00045871,-0.0052389,1.1747,1.0663,-16.037,-447.84,22.174,2892,9.0056e-05,0.00011546,0.42401,7.7071,9.9595e-13
