"files","Temp","Laser_power","Laser_Detuning"
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_100_C_21_12_02_%5B143821%5D",100,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_105_C_21_12_02_%5B135346%5D",105,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_110_C_21_12_02_%5B130907%5D",110,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_115_C_21_12_02_%5B122431%5D",115,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_120_C_21_12_02_%5B113946%5D",120,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_125_C_21_12_02_%5B105505%5D",125,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1000_uW_0_GHz_130_C_21_12_02_%5B101023%5D",130,1000,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_100_C_21_12_02_%5B144107%5D",100,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_105_C_21_12_02_%5B135631%5D",105,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_110_C_21_12_02_%5B131153%5D",110,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_115_C_21_12_02_%5B122717%5D",115,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_120_C_21_12_02_%5B114231%5D",120,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_125_C_21_12_02_%5B105750%5D",125,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1466.666667_uW_0_GHz_130_C_21_12_02_%5B101309%5D",130,1466.666667,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1933.333333_uW_0_GHz_100_C_21_12_02_%5B144353%5D",100,1933.333333,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1933.333333_uW_0_GHz_105_C_21_12_02_%5B135916%5D",105,1933.333333,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1933.333333_uW_0_GHz_110_C_21_12_02_%5B131438%5D",110,1933.333333,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1933.333333_uW_0_GHz_115_C_21_12_02_%5B123003%5D",115,1933.333333,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1933.333333_uW_0_GHz_120_C_21_12_02_%5B114517%5D",120,1933.333333,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_1933.333333_uW_0_GHz_125_C_21_12_02_%5B110036%5D",125,1933.333333,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_100_C_21_12_02_%5B144639%5D",100,2400,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_105_C_21_12_02_%5B140202%5D",105,2400,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_110_C_21_12_02_%5B131724%5D",110,2400,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_115_C_21_12_02_%5B123248%5D",115,2400,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_120_C_21_12_02_%5B114802%5D",120,2400,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_125_C_21_12_02_%5B110322%5D",125,2400,0
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/Systematic/02-12-21%20Cs%20PID%20112%20loop%20systematic/Sensitivity_2400_uW_0_GHz_130_C_21_12_02_%5B101839%5D",130,2400,0
