"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
0,2,8000,98.2001944231459,0.157801862083154,6.3822858816489,-2.29755438147897,0.499703611220885,0.0134084832216181,0.0149467165359005,0.185614143195381,69.8678196330287,369.760532861874,-7.18740344194612,-3.06153560592005,2.50693551796147,359.370397678391,2.95035994405122,7.15035157583016,0.0664263344147322,0.0819821156788697,1.74435398800999,5.28487753375376,0.0649925992421924,0.0162297382847304,2.4704116e-13,6.355629e-14,1
125,9.225049,8745.490244,105.631960233791,8.39458057723035,1.44090619790356,2.24563452044775,0.801537744022662,0.00482888956242373,0.00506809339741354,0.281219800145973,130.229705466216,339.900498293938,-9.95048597902402,-0.62697365378076,1.53369147248834,357.472378989292,5.39664730310646,5.26930100899742,0.0077175568608805,0.0122734806423954,1.68769067804743,3.55557188552518,0.0136408166118897,0.00321429215205421,4.6497951e-13,1.4934655e-13,2
104.689381,-10.791424,9084.496208,270.981639195066,3.4182466101314,4.89384709233757,7.42470902333773,1.19108497614377,0.0227164444608097,0.021599011316523,0.115318292305664,11.3362181540404,344.756678018852,-9.59649498836713,-2.04220953475048,-0.748101721003323,-691.404919369348,0.554968055101331,9.42021903020519,0.0890088344106661,0.0970844297157613,1.08601261757996,13.3789272938684,0.0180596999371412,-0.0050590299749741,9.5996993e-13,1.2859763e-13,3
101.183389,-6.779768,11404.7983,99.5606240946351,-0.0309943931834609,1.88342797058711,3.17022409696653,0.181535488857814,0.00202925766074789,0.00234177254013165,0.109861449841236,503.891135113451,38964.741049766,-8987.37122725311,-8986.48416443478,-1.52834818177219,1068.18521878021,1516.20106692066,117106.405231776,54015.6766772442,54015.6767226188,2.34067771917154,157.472091752173,0.0189173981954639,0.0045086245157901,6.7288494e-13,1.2317746e-13,4
133.939902,-4.864389,9035.91638,167.919410150139,-1.26998085872547,6.83674984412814,-2.87442574078164,0.335536144615088,0.00939783041275424,0.00845290100948068,0.0717375764477512,20.6862602570178,505.259612592433,-8.99395623965081,-5.49179569868425,0.275869776458898,778.52002633991,1.18812621352468,21.359630459267,0.397706106916999,0.408608283555842,1.62571816138921,20.7075662693116,0.0407144703403573,-0.0107522311059582,2.2207271e-13,8.599496e-14,5
119.832644,-10.837369,8951.849579,256.594090002293,2.95835443075343,5.24236531262525,12.1366369477745,1.44234666947691,0.029709736050658,0.0280499527199432,0.15722881103628,13.6921568260248,378.937955060491,-9.95357122026892,-2.68466361602302,-0.634207823566107,-666.699552829462,0.623451451160557,10.2555069781148,0.117788270512131,0.126050757564627,1.10287128116754,13.0574934661068,0.0204305769964476,-0.00554213121744344,8.2912833e-13,1.2470466e-13,6
101.530811,4.486932,12312.3713,94.5809063175026,0.377383171716034,8.35501433385472,8.03906392656882,0.532486795935625,0.0187596703625803,0.0216553927013072,0.203478306403667,54.0610355564619,402.258142663866,-10.0143634146389,-4.65233617534444,3.32963746930713,488.220216841739,2.34628279974582,8.79444855746919,0.130349196955375,0.147643871894545,1.82739325752227,6.85660826273096,0.088337220049546,0.0212715621090209,2.4166366e-13,1.2533919e-13,7
133.550344,-4.724295,7338.86126,225.735103822974,-0.373900799155001,7.36107950596494,-1.95908005948179,0.844799775991612,0.0249475427723207,0.0231517691103975,0.114177868679326,18.581987962751,343.912304531715,-8.20119110553659,-2.964603567346,2.10020010288767,692.534987133254,0.792321749797125,7.82387450574,0.0995918242093702,0.111441389371388,1.20580031570581,8.96675999405969,0.0326093699265208,-0.00875139349281014,2.1744941e-13,1.2057545e-13,8
104.843743,6.652586,7834.43976,104.23922740723,7.05737586632918,1.90768361857024,5.66187114599435,1.01468556822189,0.00809934478171888,0.00859211223733485,0.360026260636211,115.531081205379,355.205330472698,-9.16141599634197,-0.920621034517075,1.27124248441606,346.206973239842,4.55324087667606,5.48285683282615,0.0124507979708147,0.018002815996001,1.66231886142321,3.80152040981743,0.0183010145606464,0.00404069986896001,4.0089895e-13,7.901628e-14,9
101.475552,5.08878,4308.794229,47.4831075628554,0.0108679385484054,0.0438237455046259,25.4384780137798,1.89286324981612,0.000394144855553051,0.000947262942315515,1.01233435874835,9.27198827348889,356.374072934048,-0.0441655737891409,-0.0130599181236418,3.28047989189532,-18.2713498814203,4.38006639218994,93.5322607366977,0.00598976532408397,0.00634574157354329,4.93197489219586,48.4972523420519,0.000922933391556452,-2.16512875233634e-05,1.946804014e-11,5.7842681e-12,10
147.421146,-5.446504,10277.9636,165.441841762977,-1.30563706596012,6.07734852933139,-5.89634121097646,0.527469143143254,0.0131356316200416,0.0118133957526271,0.115214680439168,28.813943827876,1039.53270529707,-21.048673335432,-18.3593763232255,-1.13837560841492,962.642864192572,4.42328743531741,162.057999013089,5.50416501910397,5.51588326288964,1.79447889584404,49.9675450729379,0.0367340478356025,-0.00976764048148907,2.9993118e-13,5.518536e-14,11
123.692999,-9.773499,13117.8831,263.87900869331,2.53322415877963,5.97988296645736,9.40645743442261,1.26782782203947,0.0296761438850791,0.0281219008694046,0.129935378145065,9.20923577020056,397.181064084951,-11.3419196709782,-3.64598065045001,0.348456800348956,-559.297280143491,0.825023594298806,21.5413553638841,0.347216997489382,0.362440481099726,1.35830809395907,22.3960218853626,0.0226614575978168,-0.00595500044840913,1.25722273e-12,2.2333812e-13,12
109.843076,-0.222019,3556.93699,56.8578104104844,-0.017479561554717,2.96774936490701,10.0282342972357,0.229542608491238,0.00310419309640095,0.0061728116960983,0.115137423209649,98.6087538761177,382.849651724828,-3.11044929939869,-1.52791003920369,0.988348860695907,196.329257306403,4.63425769647309,7.97279956368066,0.0330202591650889,0.0416028753715513,2.08190122058829,5.31085952379574,0.0521959840430255,-0.0109366197912342,1.9779637e-13,1.6027986e-13,13
111.325836,-5.395041,2865.020709,30.7000234911006,0.0022496709316369,0.528767782399406,-0.671612639196838,0.0544549260962465,0.000220069528626878,0.000781877688795102,0.0513695278568983,2808.4656673277,74205.0155462712,-6477.25158679971,-6477.09797648683,-2.27913668364398,472.841879710592,NA,NA,NA,NA,3.5525501340807,43.7672542788949,0.0172236930878143,0.00372398944868501,2.6225427e-13,1.1530624e-13,14
126.048607,1.598511,5010.34491,46.4162948194063,-0.0432844418821748,3.3687254674816,-0.315433139860855,0.32664660735747,0.0052631872865025,0.0129077126893805,0.175628861105168,79.0117660756631,469.989273041801,-4.22224925948145,-2.51947338561863,1.30464235601022,248.075627536646,3.37672560581321,11.6748404130219,0.0841170140868605,0.0906118864655635,2.04603045899834,6.35798290396749,0.0725763545019789,0.013761224084248,2.1649556e-13,1.8383142e-13,15
122.64097,2,8000,77.4647869801087,-0.141935588081509,6.18108207181039,-0.35062934346666,0.42006127551167,0.0112047372947633,0.0158601422392128,0.182117073942241,65.5128044116032,423.983693865338,-6.98399805286129,-3.72546070239375,1.92001604054344,383.931223841428,2.92450761027484,9.89081787318709,0.111541914840777,0.124595283066552,1.99022537105509,6.72810587501739,0.0797921521864839,0.0211215887238417,2.1241637e-13,1.4216983e-13,16
125,-0.90344,7754.41132,31.1827237743061,0.00321721337085922,1.47970236115629,-0.901691325104568,0.054808599427931,0.000616093087459383,0.00216647134328371,0.0516415431671642,3270.81967600181,70720.7060842051,-19324.7280968721,-19324.2271908627,-3.93883427834076,589.518881026532,9579.1600678583,207080.621772452,113166.396086351,113166.396090948,2.86180507007801,33.2069029759677,0.0474526334474841,0.0111787548187719,2.7190846e-13,5.801163e-14,17
140.290574,8.193617,13551.6731,91.4391211365331,2.82906126274657,7.17591976539354,-0.418925925833188,0.739981417346608,0.0224706493279118,0.0267637771056556,0.289288505116554,65.6017661326174,414.77553635722,-11.2629167029397,-4.36608231376603,3.76977810504069,497.488443061522,2.53018968698167,7.72329637332169,0.0996301554958894,0.113356957263588,1.73021302114941,5.89354727648095,0.0784775671091452,0.0184128261868524,2.5249707e-13,5.235075e-14,18
133.941375,-7.948202,13223.0017,100.000000095032,0.00690581055342907,0.000128212459024948,6.3739815763159e-07,7.31763622118753,3.93817397248491e-06,4.32087566714827e-06,2.6235095517706,106.682654974792,121.171128951106,-0.00738386928721798,-6.86746433434863e-05,-0.0264990350444267,0.103608146206927,3857.85769442392,1470.93952581906,0.000298665407486015,0.00152476309639781,345.691554410528,291.134017281715,1.28212458903105e-06,7.5249482790624e-07,5.5258896296e-10,1.5556638172e-10,19
152.320627,4.748174,13426.9526,125.491241099304,0.629125031325587,9.46109848083025,0.64927022683232,0.928532888570673,0.0363861621136695,0.0344282989636084,0.278814594752662,60.3074503884938,400.086487329166,-11.6991115042684,-5.27252623053575,3.53394476245652,565.132394603031,2.30563627900385,7.12383910761927,0.113026833545469,0.13078108473881,1.66318558610058,5.91599750386156,0.0753925006873067,0.0190475609150318,2.6453185e-13,7.151575e-14,20
128.809001,2,8000,72.9125523639358,-0.180935405604652,5.99796227629993,2.42616213894231,0.407293056392587,0.0106355146633733,0.0160896417532727,0.182496294134259,67.9484270314279,463.627171521724,-7.30783011570694,-4.27047489359879,1.90418825360932,392.427970682495,2.74790772646281,10.5645302509021,0.132138241496676,0.142157264100556,1.89631989187705,6.58433046213226,0.0822624099943956,0.022000438817919,1.9707391e-13,5.279297e-14,21
125,-10.200563,3410.779073,64.9595712741728,0.0202539865481045,1.44752980285012,5.36465310031933,0.28263982910645,0.00247518756103947,0.00486088495754504,0.234983916916619,4790.43233797817,76610.286386338,-29710.7076563415,-29710.0195656176,2.14351101814118,-280.715472745161,2619.96241248903,41803.6414485139,32419.2972854186,32419.2972873734,2.22325125338027,14.7294885327297,0.0222835492054062,0.00538073186597707,3.7834956e-13,8.620988e-14,22
111.928618,-4.108992,13799.8449,111.567411141989,0.175918773607371,5.28493474839593,-8.9488951772615,0.226437696910302,0.00724538939345856,0.00734187787848893,0.115902498725537,191.654908412827,11123.9765091697,-2143.0795808884,-2140.602793394,-2.18388697356074,1809.56562542571,3551.2383589337,206785.820710383,79540.5356190804,79540.5906746125,1.93915159161427,191.564232548838,0.0473698788409633,0.0113618653619794,3.3889701e-13,5.920747e-14,23
132.869749,7.24438,13468.8501,145.467303883764,9.78953668328429,-0.00851876933004851,-0.472346145001039,2.95839790558467,0.000161977010386033,0.000147860050946507,0.855912402826925,66.5242564777937,296.690758525736,-9.78060833448703,0.00369255535788221,2.78652247590898,588.985237394169,2.72954932575743,4.65167067265173,5.14703341145318e-05,8.15526139762549e-05,1.39531386037258,3.83477622856656,-5.85614024774631e-05,-1.51547780760465e-05,3.079419231e-11,1.438911863e-11,24
107.257131,6.100408,13735.7356,132.602318753484,1.45864415019764,8.69012360637769,4.28563246955252,1.4753732945917,0.0529750372357821,0.0491115572851194,0.418918625794903,59.4889227176389,357.696335042252,-11.0123561366138,-3.8489573673234,4.49175189109965,522.877601722141,2.58573145293323,6.8197275985263,0.0816882782554053,0.102448706040398,1.73007126980028,5.71083629329611,0.065535231118644,0.0161019659814005,2.7051973e-13,4.867234e-14,25
130.447005,2,8000,72.1084416848556,-0.176493199973825,5.88126649507317,2.47301790540193,0.391404978998014,0.0100389742421772,0.0153743307669781,0.176391959814741,65.6787566730433,452.047361779781,-7.12732735071955,-4.06019571676647,1.66052254861286,382.839087312535,2.72223207875315,10.4602282666726,0.12673703081896,0.137409975873654,1.90130773502236,6.63686196496085,0.0815614144149279,0.0214950530244456,2.1229102e-13,6.480371e-14,26
125,9.808511,13515.3835,129.177865999521,9.78747236085481,-0.0064689756399785,2.08657137862069,2.38675570082168,9.68390567657342e-05,8.94086793252995e-05,0.913893375052943,83.3531064146324,297.281025959407,-9.78085872685348,0.00284317021202769,3.60442957472502,541.175230712996,3.63568286018915,4.83823510128042,3.80398420278002e-05,6.39315992725594e-05,1.5118185216754,3.69474629872394,-5.00780500585333e-05,-1.2763614747776e-05,2.943101034e-11,7.40987877e-12,27
109.74821,-11.096752,2169.836344,21.7063982934832,0.00199625334207865,0.0188327084577474,14.8587736185376,0.0608085806713803,1.00887029870587e-05,4.45621810562979e-05,0.0585427716951104,2219.81637221013,51085.0363480302,-123.33294103897,-123.32616278469,3.67785292560993,-703.164002407063,12656.5965251123,291151.488393142,1405.70391775643,1405.70391810301,8.28517920892436,128.892727948781,0.000867610932183133,-4.03024831816494e-05,9.42546643e-12,2.31416756e-12,28
130.976575,2.094537,13233.79,30.4870652215296,0.00680132952527895,1.11593401169524,-5.48595487786885,0.0655771416537058,0.000560826898603977,0.00200168661754246,0.0618938988661228,2351.19638002171,79629.86127984,-20305.7246115214,-20305.3178127649,-5.04535928720409,923.199758144323,3235.2131016533,109296.752581333,55737.69474492,55737.6947486852,3.36783802720788,87.1673341699881,0.0366035236119475,0.00742752755028268,3.0168095e-13,5.789448e-14,29
152.058416,1.815377,3610.07204,12.496958516047,0.00274675878481045,0.403299617637441,1.41917007004911,0.0496694847718285,0.000225679856012249,0.00136970596843693,0.0486749526392411,7055.74675897916,91456.5918849536,-7675.10906105443,-7675.00190188721,0.454080987956027,147.960328930163,5555.24641165472,71871.6934798811,12061.3138380723,12061.3138387751,3.24088249507962,13.9592319300732,0.0322718217492339,0.0011808831713992,6.9957796e-13,1.5751879e-13,30
134.360037,2,8000,70.6805750770665,-0.189170080328184,5.91337297974613,-1.80235993742021,0.414088779343839,0.0107127574361084,0.0167726601858062,0.188525630570914,67.2376768314903,477.123722137453,-7.3435840466898,-4.41727120234314,2.15766491382475,397.343105875247,2.74201981416413,11.3337877933104,0.145896324257325,0.155269838478325,1.92538520367495,6.84237705629479,0.0836633399388515,0.0224430035446279,2.026644e-13,5.684728e-14,31
125,1.985763,10463.1882,49.8176230311076,0.0683621284942278,4.36042264685898,-0.940035815343436,0.259525958664273,0.00730926170563732,0.0182641029649916,0.231098602698405,51.2998333719485,705.072009698781,-9.13144679708108,-7.10612744689736,-1.32778800309698,553.869000502236,3.23186019027111,40.1037540663313,0.711876018095132,0.716368956715168,2.25908896699861,14.79974038693,0.087527713719625,0.0238447587059624,2.2072102e-13,4.285546e-14,32
136.779425,0.988175,2853.3421,13.774941755716,0.00233146432617795,0.589409810975888,1.60769206315097,0.0535320440565446,0.000339963045162221,0.00195433347179573,0.0523395428852898,5801.29627642307,69398.6174245275,-7922.36751509743,-7922.15801376552,-0.449038043144207,141.601226799702,NA,NA,NA,NA,2.5156148658381,9.96448885380481,0.0427885519538629,0.00156276832266603,6.3599135e-13,1.225129e-13,33
128.558891,-7.698261,3791.097954,57.7749879048289,0.002284883722464,0.992785302641531,-0.777267931019885,0.110769736208361,0.000682533429536295,0.0015004824589851,0.0954706986200635,1940.30192593987,48979.5838685057,-6867.815768708,-6867.43023577593,-0.81038636543224,199.449515052371,6500.70706272634,164062.473170162,46005.5161763098,46005.5161921478,2.93411270877343,25.5032021611753,0.0171836522800648,0.00344574105756101,2.7989554e-13,5.863914e-14,34
115.967157,2.095687,3191.92833,21.8596011715146,0.0399273921094778,1.24966914040481,1.80466806470848,0.179159454517442,0.00196647993574749,0.00864925981434886,0.172428614262783,64.352229282714,484.968086608966,-1.69742445496826,-1.06048223556272,-0.207468513813837,155.872843120525,3.79850053640641,19.1668101140369,0.0616324360960509,0.0651633468574592,2.53700199083995,8.86436661674884,0.0571679753257925,0.00246863119854704,7.4748775e-13,1.2852329e-13,35
124.217121,2,8000,71.2630285233175,-0.18410920255728,5.92260045714091,-2.068301898125,0.398673011342977,0.0103164521349178,0.0160063343001942,0.180755140780177,63.4090529921025,443.893120815606,-6.89496216096523,-3.87961199021861,1.79782480943705,391.110721830452,2.84450638683283,10.9971982037218,0.1290630520275,0.140692538263382,2.02559891283513,7.16600819577294,0.083109019920519,0.0222015048621773,2.072303e-13,6.839809e-14,36
125,-9.942326,11749.2347,53.3727103072041,0.00270705204444149,0.488585601478173,6.08873348069558,0.235567074829246,0.000729063969826198,0.00171933746628621,0.206896258711117,2052.28583617882,73990.6077256471,-6835.09394895095,-6834.92680431452,2.30133328475942,-572.261736811816,NA,NA,NA,NA,4.09963058668244,86.794594692679,0.00915422129897392,0.0015320685468516,1.05612203e-12,1.3718535e-13,37
139.105516,-12.188584,13981.9704,249.139870620062,0.566184228718076,9.51787485154603,8.20963972687309,11.5918956705316,0.657281231955837,0.644051134252472,0.733783756669196,5.54278339143827,234.197610996015,-10.7328813911552,-1.77619707981218,-2.1021783265264,-899.751687809749,0.339643730969525,6.49729301823253,0.0706607327819644,0.0873086608406827,0.974885124818415,13.7148670876719,0.0382029372812061,0.00968035571824263,8.4364762e-13,3.3178496e-13,38
113.918232,0.852602,13640.8457,228.71183774585,9.79838226500152,-0.0173486594893433,5.8382951983885,8.185055808148,0.000875803066388498,0.000852009785386769,0.662767884003615,8.81590554794062e-05,1.92344488600217,-9.82979689929332,-1.73041027079813e-05,9.75647727283098,722.057885355632,0.0897004958832252,652.367674678527,0.00366770275448742,0.0117376805823983,2.39163043590264,4.83478409272391,-7.5853789031338e-05,-2.21236653669201e-05,3.5290364581e-10,5.689387713e-11,39
101.066621,5.39478,13651.3177,341.106232730901,9.7995478695187,-0.0186289598110856,8.25358266071928,37.279045442839,0.00345763449321278,0.00343619253250789,0.908969857440563,28.066919073484,213.771074635445,-9.78073294045989,0.00167234732499331,3.90551520770235,610.214356746919,1.68357313291906,4.87422428419932,3.5018217250609e-05,6.23172710159169e-05,1.25998172500913,4.05148872102827,-5.46133668152057e-05,-1.09911676571628e-05,3.684747936e-11,6.82323972e-12,40
101.916595,2,8000,73.8193787533249,-0.200494700727507,6.05217961996413,12.2582903580616,0.441791521826214,0.0116133555224891,0.0173563352946411,0.19688482602797,65.8871356798795,429.837430615656,-6.75279553211165,-3.69000362236059,1.80779541222558,379.99481313967,2.98153962645069,10.3051923268448,0.114677544999098,0.127243824279362,2.03268471291934,6.89322111644704,0.0819863255716107,0.0214661245396839,2.1968486e-13,7.367134e-14,41
125,-8.85186,11484.5425,237.492264407362,2.54472588933829,4.61986345948776,4.1662914926135,1.72253765300195,0.0317166886601559,0.0296424677392445,0.213011099853947,974.734899549847,26350.0912591134,-12812.9519930181,-12806.7838769925,0.916811416291064,-196.381723559781,2690.2198516252,72714.28839537,70678.3544917786,70678.3547536436,1.38031362516755,14.0317359035219,0.0194526902634752,-0.00524693556919316,6.7307797e-13,6.676715e-14,42
106.040557,-5.853097,2149.54439,14.5065434499023,0.00196971990731869,0.107582031553672,8.98081285755259,0.0485055867045791,5.49178500962849e-05,0.000306649993109836,0.0473615613588334,1377.52152429746,39612.8151048052,-246.416545247126,-246.394160137839,-1.21950309893774,251.428679047377,14684.5873254145,422221.278366815,5252.37268125038,5252.37268504847,5.75814526364061,59.7353064352396,0.00741610376897856,0.000659458961442688,6.7015812e-13,1.7787639e-13,43
127.14601,-9.485067,12934.5333,83.8317682243699,-0.0100680115282584,0.987615482563429,3.68301747983418,0.263410331525526,0.00152888572957537,0.00222905100055928,0.190556522357547,406.772625258695,20165.926316747,-1242.35710554415,-1241.91465753748,2.08577416268045,-561.867332968308,5675.60060028145,281330.892219262,34649.3531902012,34649.3534908797,3.00448244167334,86.4342935873419,0.0117809215227352,0.00251793883182054,7.5499576e-13,1.4709072e-13,44
134.941351,-12.847836,2227.869344,72.2712445916628,0.241286825529665,1.65032102900371,6.19768065905384,0.30103379876283,0.00216560706921684,0.00330933198735393,0.135538595837031,62.4848605686739,451.721529889669,-2.35684746203019,-1.17796100669201,-0.00582950325606417,-201.29115386161,2.56640500717979,10.9807429701535,0.039746738332782,0.0429528838533682,1.80816897408099,6.38558291127827,0.0228350990539616,0.00496619831006662,3.6591233e-13,6.314432e-14,45
103.335104,2,8000,71.3284909625818,-0.19251972286662,5.90697022067423,0.480882022049948,0.418771379645997,0.0108064947271367,0.0167489932660953,0.189773362684228,67.1765799598362,453.182338727873,-7.02434451381233,-4.03164094259469,1.70651601335643,381.664862180224,2.77916007852254,10.4131170509259,0.124347586722622,0.134877604658422,1.91225588397967,6.59107851666732,0.0828136154425722,0.0217551000094684,2.1117419e-13,6.35094e-14,46
