"files","Temp","Laser_power","Laser_Detuning"
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1022_uW_10.5_GHz_118_C_21_05_10_%5B232646%5D",118,1022,10.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1082_uW_1.5_GHz_117_C_21_05_10_%5B233058%5D",117,1082,1.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1082_uW_10.5_GHz_117_C_21_05_10_%5B231254%5D",117,1082,10.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1082_uW_10.5_GHz_117_C_21_05_10_%5B232850%5D",117,1082,10.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1082_uW_10.5_GHz_119_C_21_05_10_%5B233421%5D",119,1082,10.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1082_uW_10.5_GHz_130_C_21_05_10_%5B212401%5D",130,1082,10.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1082_uW_10.5_GHz_130_C_21_05_10_%5B221602%5D",130,1082,10.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1087_uW_-2_GHz_138_C_21_05_10_%5B222240%5D",138,1087,-2
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1087_uW_13.5_GHz_138_C_21_05_10_%5B225721%5D",138,1087,13.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1093_uW_2.5_GHz_119_C_21_05_11_%5B013548%5D",119,1093,2.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1095_uW_12.5_GHz_91_C_21_05_10_%5B212553%5D",91,1095,12.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1126_uW_-2_GHz_124_C_21_05_11_%5B030829%5D",124,1126,-2
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1126_uW_1.5_GHz_114_C_21_05_10_%5B214045%5D",114,1126,1.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_7_GHz_126_C_21_05_11_%5B053549%5D",126,1152,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_7_GHz_126_C_21_05_11_%5B055117%5D",126,1152,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_7_GHz_126_C_21_05_11_%5B061145%5D",126,1152,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_7_GHz_126_C_21_05_11_%5B062125%5D",126,1152,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_7_GHz_126_C_21_05_11_%5B063743%5D",126,1152,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_7_GHz_126_C_21_05_11_%5B064104%5D",126,1152,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_9.5_GHz_126_C_21_05_11_%5B060140%5D",126,1152,9.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1152_uW_9.5_GHz_126_C_21_05_11_%5B061510%5D",126,1152,9.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1206_uW_-6.5_GHz_94_C_21_05_10_%5B213808%5D",94,1206,-6.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1211_uW_5.5_GHz_126_C_21_05_11_%5B074648%5D",126,1211,5.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_-3_GHz_126_C_21_05_11_%5B082953%5D",126,1218,-3
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_4.5_GHz_129_C_21_05_11_%5B091415%5D",129,1218,4.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_5.5_GHz_122_C_21_05_11_%5B072559%5D",122,1218,5.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_5.5_GHz_129_C_21_05_11_%5B070816%5D",129,1218,5.5
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_7_GHz_118_C_21_05_11_%5B085924%5D",118,1218,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_7_GHz_126_C_21_05_11_%5B085245%5D",126,1218,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_7_GHz_129_C_21_05_11_%5B074021%5D",129,1218,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_7_GHz_129_C_21_05_11_%5B075646%5D",129,1218,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_7_GHz_129_C_21_05_11_%5B081323%5D",129,1218,7
"https://raw.githubusercontent.com/rach6230/Dash_app_V2/main/Data/GA/10-05-21-GA-500-sample-vnt/Sensitivity_1218_uW_7_GHz_129_C_21_05_11_%5B081713%5D",129,1218,7
