"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
150,-27.5,5000,33.2862841942873,0.162693692854798,1.84988066528269,5.30612124826309,0.167719868132033,0.0016363218401568,0.00547065032404902,0.0980623964037183,77.3650033227526,597.818966698777,-3.04674550511031,-2.06254938429639,1.41542152282626,-272.098830763169,3.50094144069767,19.7476213638591,0.106319950018767,0.108358064281135,2.23802958534752,8.13143086240269,0.0555748624413949,0.00289756328260871,7.3202935e-13,1.67356436e-12,11
150,-27.5,6000,36.7163993675771,0.202747534642043,2.69685248753846,5.89877201339718,0.154868392949612,0.00213547544790126,0.00654516511635846,0.0886299250444359,72.2218623422913,599.309438965966,-4.39091168153854,-3.00086150110448,1.24797350622372,-325.839884666474,3.33490116604264,20.2082756126142,0.159230945162388,0.162012511387969,2.26401072121547,8.85920447587364,0.0734508975278211,-0.00481720868012968,5.0261296e-13,7.0752732e-13,12
150,-25,1000,33.4839819891579,0.00826767967246843,0.0115355519093952,5.1620511674566,0.186874898959578,1.13474084029616e-05,3.77424284903941e-05,0.109127901488254,186.931239537183,748.122680881861,-0.0329809371019476,-0.0183672003158209,0.485483217608142,-106.822621622937,7.21873179802837,19.9442701635017,0.000717901800713368,0.000718264024567662,2.50598052107004,5.20653969152978,0.000344509560216893,2.65815928574991e-05,1.215623359e-11,1.1097237896e-10,13
150,-25,2000,24.3999112320272,0.015238960082001,0.0723525715625848,4.67720502574013,0.122432163045383,5.20606251428624e-05,0.00022432691906331,0.0755518581548508,88.4375590172247,504.3041472345,-0.11696720297155,-0.0641483192467655,0.463045943732701,-125.254723284685,3.87980731287777,13.4904644160149,0.00235834255440376,0.00249353658439243,2.20853635158617,6.56372310638144,0.00296528011411842,0.000137017760232558,2.74722394e-12,8.31023174e-12,14
150,-25,3000,24.3041034828916,0.0226886514865461,0.245852747228413,4.77634743624253,0.0842099363685112,0.00012185173191669,0.000526646184173868,0.0519948670803358,87.834861945819,705.071942972725,-0.527342884273756,-0.389246336851985,2.00643737473348,-175.118939891884,4.38124196009053,30.6945750116056,0.0284064372996636,0.0286524807805524,2.21810728893421,7.74983650346349,0.0101156887931076,0.000214288210594302,2.88069372e-12,1.306577435e-11,15
150,-25,4000,25.7524262367009,0.031611756510942,0.690553852720733,4.95204730468179,0.0595992421933691,0.000237136866085977,0.000979833074362631,0.0364827771626196,81.0886175157679,784.725216951221,-1.64464856763594,-1.30858599660175,3.09205066148633,-234.740357810149,5.08210648717803,46.1776813711139,0.135453075095482,0.13608628923162,2.33322259774344,9.5927394153433,0.0268150987551066,0.000874891689612186,1.04051147e-12,1.53814174e-12,16
150,-25,5000,28.8360945210176,0.0404921117821004,1.52123708621964,5.49406624152906,0.0787473123612565,0.000663023758840358,0.00250196015088889,0.0473164447664311,86.9402462465971,929.176467526151,-4.42864960995473,-3.76532115176023,3.58828242769216,-302.21688029586,6.54857940874409,70.1723409465646,0.519231987273943,0.520027246196288,2.34892315539697,10.9137027542258,0.052754615751133,0.00248353543941693,6.9592838e-13,7.0103456e-13,17
150,-25,6000,33.5012368224017,0.0453557848951094,2.44989182819211,6.39391289755084,0.146668678411748,0.00189110707370291,0.00628731486712573,0.0856412178138469,80.4441972993812,907.227294572261,-6.66133889731559,-5.63339008404684,3.32270747778092,-369.826043662238,5.72490387159631,64.6366798352879,0.730314565069942,0.731320827255672,2.35473125718487,12.1275727060232,0.073128399443268,0.00489712938098778,5.8363897e-13,9.5607108e-13,18
150,-22.5,1000,40.947122532893,0.00284508151080583,0.00236051116643739,5.47308321351189,0.297477185229227,3.47585535229161e-06,9.63034361889391e-06,0.165729031125514,14178.0208912132,73277.017431305,-32.4050678831644,-32.4008944827263,3.2122155392612,-151.296224353139,NA,NA,NA,NA,2.70764983278796,5.02274899927991,5.7647791112579e-05,1.16271966277084e-06,2.8331812656e-10,1.9697028479e-09,19
150,-22.5,2000,20.2665087918839,0.00463324403601998,0.0236360032535929,5.41737228257101,0.0535266093101856,7.9813495885244e-06,3.949888227759e-05,0.0338440877899593,87.1901241010988,718.361608189358,-0.0536890408483193,-0.0381021081480165,0.893562774145822,-135.836629863691,4.70686457302686,34.8064738142728,0.00313344536615119,0.00316002206956903,2.24374471807994,7.82240041732347,0.00116625924555187,2.20713584436292e-05,1.605958056e-11,1.3158768666e-10,20
